text,annotation
"Verlenging van de zittingsduur van de raden van de gemeenten Medemblik, Noorder-Koggenland en Wognum in verband met de samenvoeging van deze gemeenten",20
Regelen inzake de waterhuishouding (Wet op de waterhuishouding),21
Herziening van artikel 162 van het Wetboek van Strafvordering,12
"Wijziging van de Wet op het primair onderwijs, de Wet op de expertisecentra en de Wet op het voortgezet onderwijs in verband met een overgangsregeling kosten administratie, beheer en bestuur bij verzelfstandiging van het openbaar onderwijs in een gemeente",6
Wijziging van de Wet balansverkorting geldelijke steun volkshuisvesting (vervallen regels over minimale huurstijging),14
Wijziging van de Elektriciteitswet 1998 en van de Gaswet in verband met nadere regels omtrent een onafhankelijk netbeheer,8
Tijdelijke referendumwet,20
Gemeentelijke herindeling noordoostelijk en midden Zuid-Holland,20
Invoering van de Organisatiewet sociale verzekeringen,13
Wijziging van de Algemene pensioenwet politieke ambtsdragers in verband met de wijziging van de algemene voor pensioenfondsen en deelnemers aan pensioenregelingen geldende bepalingen inzake waardeoverdracht van pensioenaanspraken,5
Goedkeuring van het Protocol houdende wijziging van de eenvormige Beneluxwet op de warenmerken; Brussel,18
"Nadere wijziging van de Algemene Wet Bijzondere Ziektekosten en de Ziekenfondswet, alsmede daarmee samenhangende wijzigingen in enige andere wetten, in het kader van de geleidelijke wijziging van het stelsel van ziektekostenverzekering (Wet stelselwijziging ziektekostenverzekering tweede fase)",3
"Wijziging van de Wet op het wetenschappelijk onderwijs en de Wet op het hoger beroepsonderwijs, in verband met verhoging van het collegegeld voor deeltijdstudenten en het examengeld voor extraneï",6
"Wijziging van de Wet op het primair onderwijs, de Wet op de expertisecentra en de Wet op het voortgezet onderwijs, onder meer in verband met de beëindiging van de bekostiging van het onderwijs in allochtone levende talen",6
Wijziging van de Wet beheer rijkswaterstaatswerken en van enige andere wetten in verband met de rijksrivieren,7
Wijziging van de artikelen 3a en 15 van de Ziekenfondswet,3
Verlenging voor het kalenderjaar 1982 van de tijdelijke zelfstandigenaftrek in de inkomstenbelasting,1
Regeling van subsidiëring van politiek-wetenschappelijke instituten en instituten voor politieke vormings- en scholingsactiviteiten (Wet subsidiëring politieke instituten),6
"Wijziging van de Wet op de architectentitel (beroepservaring, bij- en nascholingsregeling voor stedenbouwkundigen, tuin- en landschapsarchitecten en interieurarchitecten, wijzigingen in verband met de Kaderwet zelfstandige bestuursorganen, alsmede enige andere wijzigingen)",15
Wijziging van de Wet op het hoger onderwijs en wetenschappelijk onderzoek en de Wet op het voortgezet onderwijs in verband met de modernisering van de universitaire opleiding tot eerstegraads leraar voortgezet onderwijs,6
"Wijziging van de Wet interim inhouding salarissen onderwijs (Stb. 1983, nr. 1)",6
Voorstel van wet van de leden Vos en Stuurman betreffende het wijzigen van de wet Stimulering evenredige arbeidsdeelname minderheden (Wet verlenging Wet SAMEN),5
Voorstel van wet van de leden Kraaijeveld-Wouters en Linschoten tot wijziging van de Wet nadere wijziging van de Wet Werkloosheidsvoorziening (beperking van het recht op uitkering ingevolge de Wet Werkloosheidsvoorziening voor beneden 23-jarigen),5
Aanvulling van het Wetboek van Strafvordering met voorzieningen ten behoeve van DNA-onderzoek in strafzaken,12
Wijziging van de indeling in tariefgroepen in de inkomsten- en de loonbelasting en wijziging van de inkomenstoerekening voor gehuwde belastingplichtigen in de inkomsten-belasting alsmede aanpassing van een aantal andere wetten,1
"Verandering in de Grondwet, strekkende tot het doen vervallen van additionele artikelen die zijn uitgewerkt",12
"Wijziging van de Wet milieubeheer (Registratie gegevens externe veiligheid inrichtingen, transportroutes en buisleidingen)",7
"Wijziging van de Wet educatie en beroepsonderwijs in verband met verbeteringen van uiteenlopende, voornamelijk uitvoeringstechnische aard (technische herziening WEB)",6
Wijziging van enkele onderwijswetten in verband met het onderwijs in allochtone levende talen en enkele technische aanpassingen,6
Wijziging van het Wetboek van Burgerlijke Rechtsvordering in verband met de inwerkingtreding van de Overeenkomst betreffende de Europese Economische Ruimte voor het Vorstendom Liechtenstein,19
Wijziging van de Algemene Kinderbijslagwet (aanpassingen kinderbijslagbedragen),13
Wijziging van de Wet op de studiefinanciering in verband met het opnemen van een andere grondslag voor indexering alsmede uniformering daarvan (heroriëntering studiefinanciering VII),6
Aanpassing van enige wetten aan de Rijkswet op het Nederlanderschap,9
Wijziging van de Wet op de beroepen in de individuele gezondheidszorg (periodieke registratie),3
Voorstel van wet van het lid Van Ardenne-van der Hoeven tot wijziging van de bepalingen betreffende pensioen in de Uitkeringswet tegemoetkoming twee tot vijfjarige diensttijd veteranen,5
"Wijziging van de Gemeentewet, de Waterschapswet en de Invoeringswet Financiële-verhoudingswet met betrekking tot de werktuigenvrijstelling (Wet wijziging werktuigenvrijstelling)",21
Wijziging van de inkomstenbelasting (belasten van aanspraken op verstrekkingen ingevolge de Ziekenfondswet die toekomen aan degenen die recht hebben op een uitkering ingevolge de Wet Werkloosheidsvoorziening),1
Bepalingen inzake redenominatie van schuldtitels in verband met de deelname door Nederland aan de Economische en Monetaire Unie (Wet schuldredenominatie),1
"Goedkeuring van de op 21 maart 1994 te Noordwijk tot stand gekomen verdragen tussen het Koninkrijk der Nederlanden en, respectievelijk, de Volksrepubliek Benin, het Koninkrijk Bhutan en de Republiek Costa Rica inzake duurzame ontwikkeling",7
"Voorstel van wet van het lid Nypels tot wijziging van de Pensioen- en spaarfondsenwet, de Algemene burgerlijke pensioenwet en de Spoorwegpensioenwet (Wet vertegenwoordiging gepensioneerden in pensioenfondsbesturen)",5
Wijziging van artikel 4 van de Wet overdracht tenuitvoerlegging strafvonnissen,12
Wijziging van de Gerechtsdeurwaarderswet en de Waterschapswet in verband met enige technische aanpassingen,20
"Wijziging van de Wet economische delicten en andere wetten met het oog op de verhoging van de straffen gesteld op ernstige milieudelicten, de strafbaarstelling van een aantal feiten als economische delicten en de aanpassing van de indeling van de economische delicten",12
"Intrekking van de Wet stimulering zeescheepvaart alsmede, in verband daarmee, het treffen van enkele overgangsmaatregelen",10
Wijziging van de Sanctiewet 1977 met het oog op de implementatie van internationale verplichtingen gericht op de bestrijding van terrorisme en uitbreiding van het toezicht op de naleving van financiële sanctiemaatregelen,19
"Goedkeuring van het op 16 oktober 2001 te Luxemburg tot stand gekomen protocol bij de Overeenkomst betreffende de wederzijdse rechtshulp in strafzaken tussen de Lid-Staten van de Europese Unie, door de Raad vastgesteld overeenkomstig artikel 34 van het Verdrag betreffende de Europese Unie",12
Verlening van een uitkering met het oog op de koopkrachtontwikkeling in 1984 aan personen die alleen dan wel te zamen met een of meer anderen over niet meer dan een minimuminkomen beschikken,13
"Wijziging van de Wet van ..., Stb. ..., tot wijziging van onder meer de Interimwet op het speciaal onderwijs en het voortgezet speciaal onderwijs, de Wet op het basisonderwijs en de Wet medezeggenschap onderwijs 1992 ten behoeve van een betere toerusting van het basisonderwijs met capaciteiten en faciliteiten van (delen van) het speciaal onderwijs",6
Aanvulling en wijziging van het Wetboek van Strafrecht in verband met onttrekking aan de tenuitvoerlegging van vrijheidsbeneming,12
"Regels inzake beëdiging, kwaliteit en integriteit van beëdigde vertalers en van gerechtstolken die werkzaam zijn binnen het domein van justitie en politie (Wet gerechtstolken en beëdigde vertalers)",12
Instellingsregeling voor het Centraal bureau en de Centrale commissie voor de statistiek (Wet op het Centraal bureau en de Centrale commissie voor de statistiek),20
Voorstel van Wet van de leden Tazelaar en Van Noord houdende vaststelling van minimumeisen voor het houden van legkippen,4
Wijziging van de Wet luchtvaart ter implementatie van richtlijn nr. 2003/42/EG inzake melding van voorvallen in de burgerluchtvaart,10
Wijziging van de Advocatenwet,12
"Regels betreffende de melding van zeggenschap en kapitaalbelang in, alsmede de melding van het geplaatste kapitaal van ter beurze genoteerde vennootschappen (Wet melding zeggenschap en kapitaalbelang in ter beurze genoteerde vennootschappen)",15
Wijziging van de Wet op het voortgezet onderwijs en de Wet educatie en beroepsonderwijs om meer ruimte te scheppen voor samenwerking tussen in die wetten geregelde onderwijsinstellingen,6
Wijziging van de Wet uitkeringen vervolgingsslachtoffers 1940-1945 (sluiten Wuv voor de na-oorlogse generatie),13
"Vaststelling van een zeegrens tussen Curaçao en Bonaire, en tussen Sint Maarten en Saba",21
Wijziging van de Wet bodembescherming en de Wet Milieubeheer (herstel van enige onvolkomenheden),7
Nieuwe regelen inzake tuchtrechtspraak in de publiekrechtelijke bedrijfsorganisatie,20
Wijziging van de Wet milieubeheer en de Wet verontreiniging oppervlaktewateren (afvalwater),7
Wijziging van de Natuurbeschermingswet 1998 in verband met de regulering van bestaand gebruik en enkele andere zaken,7
"Aanpassing van de Wet toezicht beleggingsinstellingen, de Wet toezicht effectenverkeer, de Wet toezicht kredietwezen 1992, de Wet toezicht verzekeringsbedrijf 1993 en de Wet toezicht natura-uitvaartverzekeringsbedrijf in verband met het mogelijk maken van onderzoek naar de toereikendheid van deze wetgeving of van de wijze waarop de toezichthouders deze wetgeving uitvoeren of hebben uitgevoerd",15
"Nadere wijziging van de Wet op de arbeidsongeschiktheidsverzekering, de Werkloosheidswet en de Wet werkloosheidsvoorziening en enige daarmee verband houdende wetten (verlaging van uitkeringspercentages)",5
Zonder titel,20
Verhoging van de alcoholaccijns en afschaffing van de gemeentelijke belasting op sterke drank,1
"Goedkeuring van de op 11 oktober 1999 te Pretoria totstandgekomen Overeenkomst inzake handel, ontwikkeling en samenwerking tussen de Europese Gemeenschap en haar lidstaten, enerzijds, en de Republiek Zuid-Afrika, anderzijds (Trb. 2000, 45)",18
Wijziging van de Overgangswet nieuw Burgerlijk Wetboek en de Kadasterwet in verband met de inschrijving in de openbare registers van netwerken,12
Wijziging van de Wet tot invoering van een leeftijdsgrens voor het notarisambt en oprichting van een notarieel pensioenfonds in verband met de invoering van een flexibele pernsioenregeling,5
"Samenvoeging van de gemeenten Bergschenhoek, Berkel en Rodenrijs en Bleiswijk",20
Wijziging van boek 2 van het Burgerlijk Wetboek ter zake van de jaarrekening van stichtingen en verenigingen die een onderneming in stand houden,20
"Wijziging van artikel 7, vijfde lid, van de Wet op het Rijkswegenfonds (Stb. 1965, 30)",10
Verlening van een machtiging als bedoeld in artikel 40 van de Comptabiliteitswet 1976 (Stb. 671) tot deelneming in de naamloze vennootschap N.V. Koninklijke Nederlandse Vliegtuigenfabriek Fokker,20
"Invoering van de mogelijkheid van ontbinding van rechtspersonen door de Kamer van Koophandel en Fabrieken, vervanging in een aantal artikelen van Boek 2 Burgerlijk Wetboek van beroep op de Kroon door beroep op het College van Beroep voor het bedrijfsleven, alsmede enige andere wijzigingen van Boek 2 van het Burgelijk Wetboek",15
"Wijziging van de Wet op het primair onderwijs, de Wet op de expertisecentra en de Wet medezeggenschap onderwijs 1992 ten behoeve van meer keuzevrijheid voor de scholen bij de inrichting van de onderwijstijd",6
"Goedkeuring van het op 18 november 1981 te 's-Gravenhage tot stand gekomen Verdrag inzake sociale zekerheid tussen het Koninkrijk der Nederlanden en de Republiek Kaapverdië, met Slotprotocol (Trb. 1982, 20)",13
Wijziging van het percentage van de huurverhoging in 1984 en wijziging van de Huurprijzenwet woonruimte en de Wet op de huurcommissies,14
Wijziging van de Leerplichtwet 1969 en de Wet Inburgering in verband met de invoering van een kwalificatieplicht,6
Wijziging van de bepalingen uit het Wetboek van Strafvordering betreffende het proces-verbaal van de terechtzitting en het vonnis,12
Nadere wijziging van de Algemene Ouderdomswet en enige andere sociale verzekeringswetten (instelling van een uniforme liguiditeitsregeling voor de centrale sociale verzekeringsfondsen alsmede invoering van een overheidsgarantie voor de gerechtigden in alle sociale verzekeringswetten),13
Wijziging van het Wetboek van Strafrecht en enige andere wetten in verband met de wijziging van de vervroegde invrijheidstelling in een voorwaardelijke invrijheidstelling,12
Aanvullende maatregelen inzake onder meer de terugzending van Antilliaanse en Arubaanse risicojongeren,9
Vaststelling van overgangsrecht en wijziging van diverse wetten ten behoeve van de invoering van de Wet algemene bepalingen omgevingsrecht (Invoeringswet Wet algemene bepalingen omgevingsrecht),7
Regeling van het vervoer van goederen en personen met binnenschepen (Wet vervoer binnenvaart),10
Regels inzake de verstrekking van subsidie door de Minister van Sociale Zaken en Werkgelegenheid (Kaderwet SZW-subsidies),5
Herziening van bepalingen van het Wetboek van Strafrecht en van enkele andere wetten in verband met de indeling van strafbare feiten in geldboetecategorieën (Wet indeling geldboetecategorieën),12
Wijziging van de Wet op de omzetbelasting 1968 in verband met richtlijn nr. 2006/112/EG van de Raad van de Europese Unie van 28 november 2006 betreffende het gemeenschappelijke stelsel van belasting over de toegevoegde waarde (PbEU L 347) (aanpassing aan de BTW-richtlijn 2006),1
Wijziging van de Vreemdelingenwet 2000 met het oog op de uitvoering van Verordening (EG) nr. 562/2006 van het Europees Parlement en de Raad van 15 maart 2006 tot vaststelling van een communautaire code betreffende de overschrijding van de grenzen door personen (Schengengrenscode) (PbEU L 105),9
Regeling van overdracht en overname van wiskundige reserves in de Algemene burgerlijke pensioenwet en de Spoorwegpensioenwet,5
"Kleine wijzigingen en reparaties in diverse wetten op het terrein van volkshuisvesting, ruimtelijke ordening en milieubeheer",14
Wijziging van de inkomstenbelasting en de vennootschapsbelasting (beperking van de aftrekbaarheid van gemengde kosten in de winstsfeer),1
"Uitbreiding en wijziging van wettelijke regelingen inzake externe advisering op het terrein van volkshuisvesting, ruimtelijke ordening en milieubeheer (Versobering en harmonisatie externe adviesorganen VROM)",20
Wijziging van de Mediawet in verband met nieuwe regels omtrent de financiering van de publieke omroep (afschaffing omroepbijdrage),23
Wijziging van de Overgangswet ISOVSO in verband met de invoering van het huisvestingsstelsel van de Interimwet op het speciaal onderwijs en het voortgezet speciaal onderwijs,6
Wijziging van de Wet medisch-wetenschappelijk onderzoek met mensen en de Wet op de Geneesmiddelenvoorziening ter implementatie van richtlijn nr. 2001/20/EG inzake de toepassing van de goede klinische praktijken bij de uitvoering van klinische proeven met geneesmiddelen voor menselijk gebruik (Wetenschappelijk onderzoek met geneesmiddelen),3
Wijziging van de Wet uitkering wegens vrijwillig vervroegd uittreden en de Wet houdende bijzondere regelen met betrekking tot het recht op uitkering als bedoeld in de Wet uitkering wegens vrijwillig vervroegd uittreden,5
"Goedkeuring van het op 19 november 1990 te Parijs tot stand gekomen Verdrag inzake Conventionele Strijdkrachten in Europa, met protocollen en bijlagen",16
Regelen betreffende de aanspraak op ouderschapsverlof (Wet op het Ouderschapsverlof),5
Implementatie van het kaderbesluit van de Raad van de Europese Unie betreffende het Europees aanhoudingsbevel en de procedures van overlevering tussen de lidstaten van de Europese Unie (Overleveringswet),12
Wijziging van enige onderdelen van het voorstel van wet tot wijziging van de Faillissementswet in verband met de sanering van schulden van natuurlijke personen,12
Wijziging van de Faillissementswet in verband met de invoering van de mogelijkheid van een vereenvoudigde afwikkeling van faillissement,15
Wijziging van het Wetboek van Strafvordering en de Gratiewet (herziene gratieregeling en regeling inzake schadevergoeding voor voorlopige hechtenis),12
Wijziging van de Wet op de jeugdhulpverlening met betrekking tot de positie van vier grote gemeenten,13
Wijziging van onder meer de Wet op het voortgezet onderwijs in verband met verdere decentralisatie van de arbeidsvoorwaarden,6
"Verzekering tegen geldelijke gevolgen van langdurige arbeidsongeschiktheid en een uitkeringsregeling in verband met bevalling voor zelfstandigen, beroepsbeoefenaren en meewerkende echtgenoten (Wet arbeidsongeschiktheidsverzekering zelfstandigen)",13
Wijziging van de Wet op het hoger onderwijs en wetenschappelijk onderzoek in verband met de start van de bacheloropleiding klinische technologie,6
"Nadere wijziging van de Algemene Ouderdomswet en de Algemene Kinderbijslagwet (beëindiging met ingang van 1 januari 1983 van de bijdragen van het Rijk aan het Ouderdomsfonds en het Algemeen Kinderbijslagfonds, alsmede vaststelling van die bijdragen over enige voorgaande jaren)",13
Samenvoeging van de gemeenten Venhuizen en Drechterland,20
Wijziging van de Luchtvaartwet met betrekking tot luchtvervoersvergunningen,10
Vaststelling van regels met betrekking tot de verevening van pensioenrechten bij echtscheiding of scheiding van tafel en bed (Wet verevening pensioenrechten bij scheiding) en daarmede verband houdende wijzigingen in andere wetten,5
"Wijziging van de Ziektewet, de WAO, de WW en enkele andere wetten in verband met het wegnemen van belemmeringen in sociale verzekeringswetten bij het opnemen van onbetaald verlof",5
Aanvulling van de Wet overlevering inzake oorlogsmisdrijven,12
Gemeentelijke herindeling in het noordoostelijke deel van de provincie Noord-Brabant,20
Uitvoering van het Statuut van het Internationaal Strafhof met betrekking tot de samenwerking met en bijstand aan het Internationaal Strafhof en de tenuitvoerlegging van zijn vonnissen (Uitvoeringswet Internationaal Strafhof),12
Nieuwe bepalingen inzake het financieringsbeleid van openbare lichamen (Wet financiering decentrale overheden),20
Enige bepalingen van internationaal privaatrecht met betrekking tot het zeerecht en het binnenvaartrecht,10
Regeling van het assurantiebemiddelingsbedrijf (Wet assurantiebemiddelingsbedrijf),15
"Intrekking van de Algemene Weduwe- en Wezenwet, invoering van de Algemene nabestaandenwet, alsmede de in het kader van die intrekking en invoering te treffen overgangsregelingen en de daarmee verband houdende wijzigingen van een aantal wetten en regelingen (Invoeringswet Anw)",13
Verhoging van de accijns van dieselolie en van de LPG-toeslag in de motorrijtuigenbelasting,1
Regelen inzake de opneming in Nederland van buitenlandse pleegkinderen met het oog op adoptie,9
Regels omtrent de aanwijzing van een nationale accreditatie-instantie in verband met de implementatie van EG-verordening nr. 765/2008 (Wet aanwijzing nationale accreditatie-instantie),15
Wijziging van de Wet op de belasting van personenauto's en motorrijwielen 1992 in verband met verruiming van het begrip personenauto,1
"Goedkeuring van het op 29 september 2000 te Brussel tot stand gekomen Besluit betreffende het stelsel van eigen middelen van de Europese Gemeenschappen (Trb. 2000, 115)",1
Wijziging van de Wet op het algemeen verbindend en onverbindend verklaren van bepalingen van collectieve arbeidsovereenkomsten in verband met de uitbreiding van de werkingssfeer van de wet arbeidsvoorwaarden grensoverschrijdende arbeid,5
Wijziging van de Beginselenwet justitiële jeugdinrichtingen in verband met afdelingen voor intensieve zorg en voor intensieve behandeling in justitiële jeugdinrichtingen,12
"Opneming in de Wet toezicht beleggingsinstellingen, de Wet toezicht effectenverkeer 1995, de Wet toezicht kredietwezen 1992, de Wet toezicht natura-uitvaartverzekeringsbedrijf, de Wet toezicht verzekeringsbedrijf 1993, de Wet inzake wisselkantoren, de Wet melding zeggenschap in ter beurze genoteerde vennootschappen 1996 en de Wet financiële betrekkingen buitenland 1994, van bepalingen betreffende handhaving door middel van een dwangsom of een bestuurlijke boete en van bepalingen betreffende de rechtsgang",15
Regelen met betrekking tot de organisatie van de bloedvoorziening (Wet inzake bloedvoorziening),3
Uitbreiding en wijziging van de Wet algemene bepalingen milieuhygiëne (afvalstoffen),7
"Wijziging van de Wet op de inkomstenbelasting 1964, de Wet op de vennootschapsbelasting 1969 en de Wet belasting- en premiefaciliteit voor de zeevaart 1995 (wijziging van enige belastingwetten in het belang van de zeescheepvaart)",1
Wijziging van de Wet op het notarisambt en enige andere wetten in verband met de invoering van de mogelijkheid het ambt van notaris in dienstbetrekking uit te oefenen en het aanbrengen van enkele wijzingen van technische aard (Wet notaris in dienstbetrekking),12
Wijziging van de Zaaizaad- en Plantgoedwet in verband met een flexibele implementatie van internationale en Europese regelgeving,4
Voorstel van wet van het lid Van Ooijen tot wijziging van de Lager-Onderwijswet 1920 met betrekking tot de vergoeding van weekeinde- en vakantievervoer van leerlingen,6
Wijziging van de Coördinatiewet sociale verzekering en de Werkloosheidswet (franchise Werkloosheidswet),13
"Aanpassing van de wetgeving aan de herziening van het procesrecht voor burgerlijke zaken, in het bijzonder de wijze van procederen in eerste aanleg",12
Wijziging van de Wet gemeenschappelijke regelingen en enkele andere wetten met het oog op de instelling van plusregio's (Wijzigingswet Wgr-plus),21
Wijziging van beroepsbepalingen in een aantal onderwijswetten in verband met uitbreiding van de werking van de Wet administratieve rechtspraak overheidsbeschikkingen,6
"Wijziging van de Wet op het voortgezet onderwijs, de Wet op het basisonderwijs, de Interimwet op het speciaal onderwijs en het voortgezet speciaal onderwijs, de Wet op het hoger beroepsonderwijs, alsmede tot wijziging van enige andere wetten in verband met de integrale regeling van de huisvestingsvoorziening en herbestemming (regeling optimalisering gebruik onderwijsgebouwen)",6
"Wijziging van onder meer de Wet op het primair onderwijs, de Wet op de expertisecentra en de Wet medezeggenschap onderwijs 1992 in verband met de invoering van lumpsumbekostiging in het primair onderwijs",6
