id,year,date,legislative_id,legislature,type,political party,president,description,link,majortopic,subtopic
2229,2013,02/09/13,"Lei nº 12.856, de 2 de Setembro de 2013",7,6,4,6,"Transforma cargos vagos da Carreira da Previdência, da Saúde e do Trabalho, estruturada pela Lei nº 11.355, de 19 de outubro de 2006, em cargos de Analista Ambiental, da Carreira de Especialista em Meio Ambiente, de que trata a Lei nº 10.410, de 11 de janeiro de 2002; estende a indenização, de que trata o art. 16 da Lei nº 8.216, de 13 de agosto de 1991, aos titulares de cargos de Analista Ambiental e de Técnico Ambiental da Carreira de Especialista em Meio Ambiente e aos titulares dos cargos integrantes do Plano Especial de Cargos do Ministério do Meio Ambiente e do Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis - IBAMA - PECMA, de que trata a Lei nº 11.357, de 19 de outubro de 2006, integrantes dos Quadros de Pessoal do Ibama e do Instituto Chico Mendes, nas condições que menciona; altera a Lei nº 10.410, de 11 de janeiro de 2002, que cria e disciplina a Carreira de Especialista em Meio Ambiente, e a Lei nº 6.938, de 31 de agosto de 1981, que dispõe sobre a Política Nacional do Meio Ambiente, seus fins e mecanismos de formulação e aplicação.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-09-02;12856,7,700
2230,2013,09/09/13,"Lei nº 12.858, de 9 de Setembro de 2013",7,6,4,6,"Dispõe sobre a destinação para as áreas de educação e saúde de parcela da participação no resultado ou da compensação financeira pela exploração de petróleo e gás natural, com a finalidade de cumprimento da meta prevista no inciso VI do caput do art. 214 e no art. 196 da Constituição Federal; altera a Lei nº 7.990, de 28 de dezembro de 1989; e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-09-09;12858,8,803
2231,2013,10/09/13,"Lei nº 12.859, de 10 de Setembro de 2013",7,6,4,6,"Institui crédito presumido da Contribuição para o PIS/Pasep e da Contribuição para o Financiamento da Seguridade Social (Cofins) na venda de álcool, inclusive para fins carburantes; altera as Leis nºs 9.718, de 27 de novembro de 1998, 10.865, de 30 de abril de 2004, 11.196, de 21 de novembro de 2005, e 9.532, de 10 de dezembro de 1997, e a Medida Provisória nº 2.199-14, de 24 de agosto de 2001, para dispor sobre a incidência das referidas contribuições na importação e sobre a receita decorrente da venda no mercado interno de insumos da indústria química nacional que especifica; revoga o § 2º do art. 57 da Lei nº 11.196, de 21 de novembro de 2005; e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-09-10;12859,4,401
2232,2013,11/09/13,"Lei nº 12.860, de 11 de Setembro de 2013",7,6,4,6,Dispõe sobre a redução a 0% (zero por cento) das alíquotas das Contribuições Sociais para o PIS/Pasep e Cofins incidentes sobre as receitas decorrentes da atividade de transporte municipal local.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-09-11;12860,10,1001
2233,2013,12/09/13,"Lei nº 12.861, de 12 de Setembro de 2013",7,6,4,6,"Abre crédito extraordinário, em favor de Operações Oficiais de Crédito, no valor de R$ 2.932.125.346,00, para o fim que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-09-12;12861,20,2000
2234,2013,17/09/13,"Lei nº 12.862, de 17 de Setembro de 2013",7,6,4,6,"Altera a Lei nº 11.445, de 5 de janeiro de 2007, que estabelece diretrizes nacionais para o saneamento básico, com o objetivo de incentivar a economia no consumo de água.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-09-17;12862,7,701
2235,2013,24/09/13,"Lei nº 12.863, de 24 de Setembro de 2013",7,6,4,6,"Altera a Lei nº 12.772, de 28 de dezembro de 2012, que dispõe sobre a estruturação do Plano de Carreiras e Cargos de Magistério Federal; altera as Leis nºs 11.526, de 4 de outubro de 2007, 8.958, de 20 de dezembro de 1994, 11.892, de 29 de dezembro de 2008, 12.513, de 26 de outubro de 2011, 9.532, de 10 de dezembro de 1997, 91, de 28 de agosto de 1935, e 12.101, de 27 de novembro de 2009; revoga dispositivo da Lei nº 12.550, de 15 de dezembro de 2011; e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-09-24;12863,20,2004
2236,2013,24/09/13,"Lei nº 12.864, de 24 de Setembro de 2013",7,6,4,6,"Altera o caput do art. 3º da Lei nº 8.080, de 19 de setembro de 1990, incluindo a atividade física como fator determinante e condicionante da saúde.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-09-24;12864,3,331
2237,2013,09/10/13,"Lei nº 12.866, de 9 de Outubro de 2013",7,6,4,6,"Abre crédito extraordinário, em favor de Encargos Financeiros da União e de Transferências a Estados, Distrito Federal e Municípios, no valor de R$ 1.648.000.000,00, para os fins que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-10-09;12866,20,2000
2238,2013,09/10/13,"Lei nº 12.865, de 9 de Outubro de 2013",7,6,4,6,"Autoriza o pagamento de subvenção econômica aos produtores da safra 2011/2012 de cana-de-açúcar e de etanol que especifica e o financiamento da renovação e implantação de canaviais com equalização da taxa de juros; dispõe sobre os arranjos de pagamento e as instituições de pagamento integrantes do Sistema de Pagamentos Brasileiro (SPB); autoriza a União a emitir, sob a forma de colocação direta, em favor da Conta de Desenvolvimento Energético (CDE), títulos da dívida pública mobiliária federal; estabelece novas condições para as operações de crédito rural oriundas de, ou contratadas com, recursos do Fundo Constitucional de Financiamento do Nordeste (FNE); altera os prazos previstos nas Leis nº 11.941, de 27 de maio de 2009, e nº 12.249, de 11 de junho de 2010; autoriza a União a contratar o Banco do Brasil S.A. ou suas subsidiárias para atuar na gestão de recursos, obras e serviços de engenharia relacionados ao desenvolvimento de projetos, modernização, ampliação, construção ou reforma da rede integrada e especializada para atendimento da mulher em situação de violência; disciplina o documento digital no Sistema Financeiro Nacional; disciplina a transferência, no caso de falecimento, do direito de utilização privada de área pública por equipamentos urbanos do tipo quiosque, trailer, feira e banca de venda de jornais e de revistas; altera a incidência da Contribuição para o PIS/Pasep e da Cofins na cadeia de produção e comercialização da soja e de seus subprodutos; altera as Leis nºs 12.666, de 14 de junho de 2012, 5.991, de 17 de dezembro de 1973, 11.508, de 20 de julho de 2007, 9.503, de 23 de setembro de 1997, 9.069, de 29 de junho de 1995, 10.865, de 30 de abril de 2004, 12.587, de 3 de janeiro de 2012, 10.826, de 22 de dezembro de 2003, 10.925, de 23 de julho de 2004, 12.350, de 20 de dezembro de 2010, 4.870, de 1o de dezembro de 1965 e 11.196, de 21 de novembro de 2005, e o Decreto nº 70.235, de 6 de março de 1972; revoga dispositivos das Leis nºs 10.865, de 30 de abril de 2004, 10.925, de 23 de julho de 2004, 12.546, de 14 de dezembro de 2011, e 4.870, de 1º de dezembro de 1965; e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-10-09;12865,8,806
2239,2013,10/10/13,"Lei nº 12.867, de 10 de Outubro de 2013",7,6,4,6,Regula a profissão de árbitro de futebol e dá outras providências.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-10-10;12867,23,2300
2240,2013,15/10/13,"Lei nº 12.868, de 15 de Outubro de 2013",7,6,4,6,"Altera a Lei nº 12.793, de 2 de abril de 2013, para dispor sobre o financiamento de bens de consumo duráveis a beneficiários do Programa Minha Casa, Minha Vida (PMCMV); constitui fonte adicional de recursos para a Caixa Econômica Federal; altera a Lei nº 12.741, de 8 de dezembro de 2012, que dispõe sobre as medidas de esclarecimento ao consumidor, para prever prazo de aplicação das sanções previstas na Lei nº 8.078, de 11 de setembro de 1990; altera as Leis nº 12.761, de 27 de dezembro de 2012, nº 12.101, de 27 de novembro de 2009, nº 9.532, de 10 de dezembro de 1997, e nº 9.615, de 24 de março de 1998; e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-10-15;12868,20,2000
2241,2013,15/10/13,"Lei nº 12.869, de 15 de Outubro de 2013",7,6,4,6,Dispõe sobre o exercício da atividade e a remuneração do permissionário lotérico e dá outras providências.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-10-15;12869,15,1526
2242,2013,15/10/13,"Lei nº 12.870, de 15 de Outubro de 2013",7,6,4,6,Dispõe sobre o exercício da atividade profissional de vaqueiro.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-10-15;12870,4,402
2243,2013,22/10/13,"Lei nº 12.871, de 22 de Outubro de 2013",7,6,4,6,"Institui o Programa Mais Médicos, altera as Leis n° 8.745, de 9 de dezembro de 1993, e n° 6.932, de 7 de julho de 1981, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-10-22;12871,3,301
2244,2013,24/10/13,"Lei nº 12.873, de 24 de Outubro de 2013",7,6,4,6,"Autoriza a Companhia Nacional de Abastecimento a utilizar o Regime Diferenciado de Contratações Públicas - RDC, instituído pela Lei nº 12.462, de 4 de agosto de 2011, para a contratação de todas as ações relacionadas à reforma, modernização, ampliação ou construção de unidades armazenadoras próprias destinadas às atividades de guarda e conservação de produtos agropecuários em ambiente natural; altera as Leis nºs 8.212, de 24 de julho de 1991, e 8.213, de 24 de julho de 1991, o Decreto- Lei nº 5.452, de 1o de maio de 1942 - Consolidação das Leis do Trabalho, as Leis nºs 11.491, de 20 de junho de 2007, e 12.512, de 14 de outubro de 2011; dispõe sobre os contratos de financiamento do Fundo de Terras e da Reforma Agrária, de que trata a Lei Complementar nº 93, de 4 de fevereiro de 1998; autoriza a inclusão de despesas acessórias relativas à aquisição de imóvel rural nos financiamentos de que trata a Lei Complementar nº 93, de 4 de fevereiro de 1998; institui o Programa Nacional de Apoio à Captação de Água de Chuva e Outras Tecnologias Sociais de Acesso à Água - Programa Cisternas; altera a Lei nº 8.666, de 21 de junho de 1993, o Decreto-Lei nº 167, de 14 de fevereiro de 1967, as Leis nºs 10.406, de 10 de janeiro de 2002 - Código Civil, 9.718, de 27 de novembro de 1998, e 12.546, de 14 de setembro de 2011; autoriza a União a conceder subvenção econômica, referente à safra 2011/2012, para produtores independentes de cana-de-açúcar que desenvolvem suas atividades no Estado do Rio de Janeiro; altera a Lei nº 11.101, de 9 de fevereiro de 2005; institui o Programa de Fortalecimento das Entidades Privadas Filantrópicas e das Entidades sem Fins Lucrativos que Atuam na Área da Saúde e que Participam de Forma Complementar do Sistema Único de Saúde - PROSUS; dispõe sobre a utilização pelos Estados, Distrito Federal e Municípios dos registros de preços realizados pelo Ministério da Saúde; autoriza a União, por intermédio do Ministério do Planejamento, Orçamento e Gestão, a conceder o uso de bens públicos imobiliários dominicais, mediante emissão de Certificado de Direito de Uso de Bem Público Imobiliário - CEDUPI; altera o Decreto- Lei nº 3.365, de 21 de junho de 1941; dispõe sobre as dívidas originárias de perdas constatadas nas armazenagens de produtos vinculados à Política de Garantia de Preços Mínimos - PGPM e Estoques Reguladores do Governo Federal, depositados em armazéns de terceiros, anteriores a 31 de dezembro de 2011; altera a Lei nº 10.438, de 26 de abril de 2002; autoriza o Poder Executivo a declarar estado de emergência fitossanitária ou zoossanitária, quando for constatada situação epidemiológica que indique risco iminente de introdução de doença exótica ou praga quarentenária ausente no País, ou haja risco de surto ou epidemia de doença ou praga já existente; altera a Lei nº 9.430, de 27 de dezembro de 1996; dispõe sobre o repasse pelas entidades privadas filantrópicas e entidades sem fins lucrativos às suas mantenedoras de recursos financeiros recebidos dos entes públicos; altera a Medida Provisória nº 2.158- 35, de 24 de agosto de 2001, as Leis nºs 10.848, de 15 de março de 2004, 12.350, de 20 de dezembro de 2010, 12.096, de 24 de novembro de 2009, 5.869, de 11 de janeiro de 1973 - Código de Processo Civil, 12.087, de 11 de novembro de 2009, e 10.260, de 12 de julho de 2001; e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-10-24;12873,4,401
2245,2013,24/10/13,"Lei nº 12.872, de 24 de Outubro de 2013",7,6,4,6,"Altera a Lei nº 10.552, de 13 de novembro de 2002, para dispor sobre a concessão de garantia da União a entidades controladas indiretamente pelos entes da Federação; autoriza o aumento do capital social da VALEC - Engenharia, Construções e Ferrovias S.A.; autoriza a União a renegociar condições financeiras e contratuais das operações de crédito com o Banco Nacional de Desenvolvimento Econômico e Social - BNDES que menciona; altera o cálculo da receita líquida real dos Municípios, para adequação à Lei nº 10.257, de 10 de julho de 2001; autoriza a União a conceder crédito ao BNDES, no montante de até R$ 15.000.000.000,00 (quinze bilhões de reais), em condições financeiras e contratuais que permitam o seu enquadramento como instrumento híbrido de capital e dívida ou elemento patrimonial que venha a substituí-lo na formação do patrimônio de referência; promove ações de cooperação energética com países da América Latina; cria o Quadro Especial de Terceiros-Sargentos e Segundos-Sargentos do Exército, integrante do Quadro de Pessoal Militar do Exército; altera a Medida Provisória nº 2.196-3, de 24 de agosto de 2001, as Leis nºs 4.117, de 27 de agosto de 1962, 11.345, de 14 de setembro de 2006, 12.844, de 19 de julho de 2013, e 12.249, de 11 de junho de 2010; revoga a Lei nº 10.951, de 22 de setembro de 2004, e dispositivos das Leis nºs 12.844, de 19 de julho de 2013, e 12.761, de 27 de dezembro de 2012; e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-10-24;12872,10,1005
2246,2013,29/10/13,"Lei nº 12.874, de 29 de Outubro de 2013",7,6,4,6,"Altera o art. 18 do Decreto-Lei nº 4.657, de 4 de setembro de 1942, para possibilitar às autoridades consulares brasileiras celebrarem a separação e o divórcio consensuais de brasileiros no exterior.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-10-29;12874,19,1929
2247,2013,30/10/13,"Lei nº 12.875, de 30 de Outubro de 2013",7,6,4,6,"Altera as Leis nºs 9.096, de 19 de setembro de 1995, e 9.504, de 30 de setembro de 1997, nos termos que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-10-30;12875,20,2012
2248,2013,30/10/13,"Lei nº 12.876, de 30 de Outubro de 2013",7,6,4,6,"Altera o Decreto nº 2.784, de 18 de junho de 1913, para restabelecer os fusos horários do Estado do Acre e de parte do Estado do Amazonas, e revoga a Lei nº 11.662, de 24 de abril de 2008.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-10-30;12876,8,807
2249,2013,31/10/13,"Lei nº 12.877, de 31 de Outubro de 2013",7,6,4,6,"Abre crédito extraordinário, em favor de Encargos Financeiros da União, no valor de R$ 380.000.000,00, para viabilizar o pagamento de subvenção econômica às unidades industriais produtoras de etanol combustível da Região Nordeste.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-10-31;12877,20,2000
2250,2013,04/11/13,"Lei nº 12.878, de 4 de Novembro de 2013",7,6,4,6,"Altera a Lei nº 6.815, de 19 de agosto de 1980 (Estatuto do Estrangeiro), para estabelecer nova disciplina à prisão cautelar para fins de extradição.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-11-04;12878,12,1205
2251,2013,05/11/13,"Lei nº 12.879, de 5 de Novembro de 2013",7,6,4,6,"Dispõe sobre a gratuidade dos atos de registro, pelas associações de moradores, necessários à adaptação estatutária à Lei nº 10.406, de 10 de janeiro de 2002 - Código Civil, e para fins de enquadramento dessas entidades como Organizações da Sociedade Civil de Interesse Público.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-11-05;12879,20,2099
2252,2013,12/11/13,"Lei nº 12.880, de 12 de Novembro de 2013",7,6,4,6,"Altera a Lei nº 9.656, de 3 de junho de 1998, que ""dispõe sobre os planos e seguros privados de assistência à saúde"", para incluir tratamentos entre as coberturas obrigatórias.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-11-12;12880,3,302
2253,2013,12/11/13,"Lei nº 12.881, de 12 de Novembro de 2013",7,6,4,6,"Dispõe sobre a definição, qualificação, prerrogativas e finalidades das Instituições Comunitárias de Educação Superior - ICES, disciplina o Termo de Parceria e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-11-12;12881,6,601
2254,2013,12/11/13,"Lei nº 12.882, de 12 de Novembro de 2013",7,6,4,6,"Dispõe sobre a denominação do novo Prédio da Administração da Faculdade de Direito, no Campus da Universidade Federal do Amazonas, na cidade de Manaus.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-11-12;12882,6,601
2255,2013,21/11/13,"Lei nº 12.883, de 21 de Novembro de 2013",7,6,4,6,"Dispõe sobre a criação de cargos de membro, cargos efetivos, cargos em comissão e funções de confiança no âmbito do Ministério Público do Trabalho.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-11-21;12883,20,2004
2256,2013,21/11/13,"Lei nº 12.884, de 21 de Novembro de 2013",7,6,4,6,Institui o Dia Nacional dos Trabalhadores em Turismo e Hospitalidade.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-11-21;12884,20,2030
2257,2013,21/11/13,"Lei nº 12.885, de 21 de Novembro de 2013",7,6,4,6,"Denomina ""Rodovia Adão Gasparovic"" o trecho da rodovia BR-163 compreendido entre o entroncamento com a BR-277 e o entroncamento com a BR-467, no Contorno Oeste da cidade de Cascavel, no Estado do Paraná.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-11-21;12885,10,1002
2258,2013,26/11/13,"Lei nº 12.886, de 26 de Novembro de 2013",7,6,4,6,"Acrescenta § 7º ao art. 1º da Lei nº 9.870, de 23 de novembro de 1999, dispondo sobre nulidade de cláusula contratual que obrigue o contratante a pagamento adicional ou a fornecimento de qualquer material escolar de uso coletivo.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-11-26;12886,6,699
2259,2013,26/11/13,"Lei nº 12.887, de 26 de Novembro de 2013",7,6,4,6,"Revoga o § 4º do art. 107 da Lei nº 7.565, de 19 de dezembro de 1986 (Código Brasileiro de Aeronáutica).",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-11-26;12887,10,1003
2260,2013,29/11/13,"Lei nº 12.888, de 29 de Novembro de 2013",7,6,4,6,"Abre ao Orçamento Fiscal da União, em favor dos Ministérios da Ciência, Tecnologia e Inovação e da Educação, crédito especial no valor de R$ 320.781.825,00, para os fins que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-11-29;12888,20,2000
2261,2013,06/12/13,"Lei nº 12.889, de 6 de Dezembro de 2013",7,6,4,6,"Abre ao Orçamento Fiscal da União, em favor das Justiças Eleitoral e do Trabalho, do Ministério da Educação e do Ministério Público da União, crédito suplementar no valor de R$ 942.240.394,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-06;12889,20,2000
2262,2013,10/12/13,"Lei nº 12.890, de 10 de Dezembro de 2013",7,6,4,6,"Altera a Lei nº 6.894, de 16 de dezembro de 1980, para incluir os remineralizadores como uma categoria de insumo destinado à agricultura, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-10;12890,4,403
2263,2013,11/12/13,"Lei nº 12.891, de 11 de Dezembro de 2013",7,6,4,6,"Altera as Leis nºs 4.737, de 15 de julho de 1965, 9.096, de 19 de setembro de 1995, e 9.504, de 30 de setembro de 1997, para diminuir o custo das campanhas eleitorais, e revoga dispositivos das Leis nºs 4.737, de 15 de julho de 1965, e 9.504, de 30 de setembro de 1997.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-11;12891,20,2012
2264,2013,12/12/13,"Lei nº 12.892, de 12 de Dezembro de 2013",7,6,4,6,Declara o ambientalista Chico Mendes Patrono do Meio Ambiente Brasileiro.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-12;12892,20,2030
2265,2013,13/12/13,Lei nº 12.892 de 13/12/2013,7,6,4,6,DECLARA O AMBIENTALISTA CHICO MENDES PATRONO DO MEIO AMBIENTE BRASILEIRO.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-13;12892,20,2030
2266,2013,17/12/13,"Lei nº 12.894, de 17 de Dezembro de 2013",7,6,4,6,"Acrescenta inciso V ao art. 1º da Lei nº 10.446, de 8 de maio de 2002, para prever a atribuição da Polícia Federal para apurar os crimes de falsificação, corrupção e adulteração de medicamentos, assim como sua venda, inclusive pela internet, quando houver repercussão interestadual ou internacional.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-17;12894,3,324
2267,2013,17/12/13,"Lei nº 12.893, de 17 de Dezembro de 2013",7,6,4,6,"Abre ao Orçamento Fiscal da União, em favor da Justiça Federal, Justiça Militar da União, Justiça do Trabalho e de Transferências a Estados, Distrito Federal e Municípios, crédito suplementar no valor de R$ 48.013.037,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-17;12893,20,2000
2268,2013,18/12/13,"Lei nº 12.895, de 18 de Dezembro de 2013",7,6,4,6,"Altera a Lei nº 8.080, de 19 de setembro de 1990, obrigando os hospitais de todo o País a manter, em local visível de suas dependências, aviso informando sobre o direito da parturiente a acompanhante.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-18;12895,3,322
2269,2013,18/12/13,"Lei nº 12.896, de 18 de Dezembro de 2013",7,6,4,6,"Acrescenta os §§ 5º e 6º ao art. 15 da Lei nº 10.741, de 1º de outubro de 2003, vedando a exigência de comparecimento do idoso enfermo aos órgãos públicos e assegurando-lhe o atendimento domiciliar para obtenção de laudo de saúde.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-18;12896,3,304
2270,2013,18/12/13,"Lei nº 12.897, de 18 de Dezembro de 2013",7,6,4,6,Autoriza o Poder Executivo federal a instituir serviço social autônomo denominado Agência Nacional de Assistência Técnica e Extensão Rural - ANATER e dá outras providências.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-18;12897,14,1405
2271,2013,18/12/13,"Lei nº 12.899, de 18 de Dezembro de 2013",7,6,4,6,"Altera o art. 42 da Lei nº 10.741, de 1º de outubro 2003, que institui o Estatuto do Idoso, para dispor sobre a prioridade e a segurança do idoso nos procedimentos de embarque e desembarque nos veículos de transporte coletivo.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-18;12899,10,1001
2272,2013,18/12/13,"Lei nº 12.898, de 18 de Dezembro de 2013",7,6,4,6,"Dispõe sobre a criação de Funções Comissionadas do DNIT - FCDNIT, no Departamento Nacional de Infraestrutura de Transportes - DNIT, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-18;12898,20,2004
2273,2013,18/12/13,"Lei nº 12.900, de 18 de Dezembro de 2013",7,6,4,6,Dispõe sobre a criação de cargos de provimento efetivo no Quadro de Pessoal da Secretaria do Tribunal Regional do Trabalho da 8ª Região.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-18;12900,12,1204
2274,2013,18/12/13,"Lei nº 12.901, de 18 de Dezembro de 2013",7,6,4,6,"Altera o caput do art. 2º e o Anexo IV.1 da Lei nº 12.708, de 17 de agosto de 2012, que dispõe sobre as diretrizes para a elaboração e execução da Lei Orçamentária de 2013 e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-18;12901,1,105
2275,2013,18/12/13,"Lei nº 12.902, de 18 de Dezembro de 2013",7,6,4,6,"Abre ao Orçamento Fiscal da União, em favor do Ministério da Agricultura, Pecuária e Abastecimento, crédito suplementar no valor de R$ 230.000.000,00, para reforço de dotação constante da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-18;12902,4,400
2276,2013,18/12/13,"Lei nº 12.903, de 18 de Dezembro de 2013",7,6,4,6,"Abre ao Orçamento Fiscal da União, em favor do Ministério dos Transportes, crédito especial no valor de R$ 269.472.439,00, para os fins que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-18;12903,10,1000
2277,2013,18/12/13,"Lei nº 12.904, de 18 de Dezembro de 2013",7,6,4,6,"Abre ao Orçamento Fiscal da União, em favor do Tribunal de Contas da União e das Justiças Federal, Eleitoral e do Trabalho, crédito especial no valor de R$ 34.958.072,00, para os fins que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-18;12904,20,2000
2278,2013,18/12/13,"Lei nº 12.905, de 18 de Dezembro de 2013",7,6,4,6,"Abre ao Orçamento Fiscal da União, em favor do Ministério da Justiça, crédito suplementar no valor de R$ 62.000.000,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-18;12905,12,1200
2279,2013,18/12/13,"Lei nº 12.906, de 18 de Dezembro de 2013",7,6,4,6,"Abre ao Orçamento de Investimento para 2013 crédito suplementar no valor total de R$ 8.207.509,00, em favor de Companhias Docas e da Empresa Gerencial de Projetos Navais - EMGEPRON, e reduz o Orçamento de Investimento de empresas estatais no valor global de R$ 24.880.202,00, para os fins que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-18;12906,20,2000
2280,2013,18/12/13,"Lei nº 12.907, de 18 de Dezembro de 2013",7,6,4,6,"Abre ao Orçamento da Seguridade Social da União, em favor do Ministério do Desenvolvimento Social e Combate à Fome, crédito especial no valor de R$ 2.350.000,00, para os fins que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-18;12907,13,1300
2281,2013,18/12/13,"Lei nº 12.908, de 18 de Dezembro de 2013",7,6,4,6,"Abre ao Orçamento Fiscal da União, em favor do Ministério do Meio Ambiente, crédito suplementar no valor de R$ 1.100.000,00, para reforço de dotação constante da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-18;12908,7,700
2282,2013,18/12/13,"Lei nº 12.910, de 18 de Dezembro de 2013",7,6,4,6,"Abre ao Orçamento Fiscal da União, em favor do Ministério da Justiça, crédito especial no valor de R$ 1.528.000,00, para os fins que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-18;12910,12,1200
2283,2013,18/12/13,"Lei nº 12.909, de 18 de Dezembro de 2013",7,6,4,6,"Abre ao Orçamento Fiscal da União, em favor do Ministério do Desenvolvimento Agrário, crédito suplementar no valor de R$ 10.000.000,00, para reforço de dotação constante da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-18;12909,4,400
2284,2013,18/12/13,"Lei nº 12.911, de 18 de Dezembro de 2013",7,6,4,6,"Abre ao Orçamento Fiscal da União, em favor dos Ministérios da Ciência, Tecnologia e Inovação, da Educação e do Esporte e de Operações Oficiais de Crédito, crédito suplementar no valor de R$ 1.389.085.155,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-18;12911,20,2000
2285,2013,18/12/13,"Lei nº 12.912, de 18 de Dezembro de 2013",7,6,4,6,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor do Ministério das Cidades, crédito suplementar no valor de R$ 44.308.421,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-18;12912,14,1400
2286,2013,18/12/13,"Lei nº 12.913, de 18 de Dezembro de 2013",7,6,4,6,"Abre ao Orçamento Fiscal da União, em favor dos Ministérios da Justiça e da Defesa, crédito suplementar no valor de R$ 404.152.417,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2013-12-18;12913,20,2000
