id_obs,coder_1,coder_2,consensus,sec_create_1,sec_create_2,sec_review_1,sec_review_2,possibly_sensitive,lang,conversation_id,type,text,author_id,retweet_count,reply_count,like_count,quote_count,impression_count,id,created_at,in_reply_to_user_id,error,TOXICITY,SEVERE_TOXICITY,INSULT_EXPERIMENTAL,THREAT_EXPERIMENTAL,country,INSULT,THREAT,date,tox_60,tox_70,tox_80,tox_90,insult_60,insult_70,insult_80,insult_90,annotation
3002283,1,1,1.0,22,58,12,0,False,es,1.1870299631128904e+18,retweeted,"Los milicos reciben flores en el día y matan y torturan a personas en la noche, no más empatía por esos weones nefastos, les lavaron él cerebro hace rato  #ChileViolatesHumanRights",117855898,7,0,4,0,0,1.1870299631128904e+18,2019-10-23T15:36:11.000Z,,No Error,0.6491204,0.45895407,0.6991143,0.34804323,Chile,,,2019-10-23,1,0,0,0,1,0,0,0,0
3018619,1,1,1.0,12,6,6,0,False,es,1.1870460908534907e+18,retweeted,5 diputados ya le pidieron la renuncia a chadwick. Y debería de hacerlo asesino culiao. #ChileViolatesHumanRights,889940180433547264,0,0,0,0,0,1.1870460908534907e+18,2019-10-23T16:40:16.000Z,,No Error,0.72028047,0.45895407,0.7497506,0.4417481,Chile,,,2019-10-23,1,1,0,0,1,1,0,0,0
3082760,1,1,1.0,9,4,5,0,False,es,1.187116565524824e+18,retweeted,@PiensaPrensa Cada vez más desatados estos hijosdeputa!! #ChileViolatesHumanRights,123983649,0,0,1,0,0,1.1871173456989184e+18,2019-10-23T21:23:25.000Z,3517444829.0,No Error,0.78855824,0.54181844,0.7827088,0.13515437,Chile,,,2019-10-23,1,1,0,0,1,1,0,0,0
3099845,1,1,1.0,10,4,7,0,False,es,1.1871359579858248e+18,retweeted,Cuando sacan los milicos conchasdesumadre #ChileViolatesHumanRights #Fueralosmilicos #QueSeVayanLosMilicosً,121629496,0,0,0,0,0,1.1871359579858248e+18,2019-10-23T22:37:22.000Z,,No Error,0.718943,0.48825464,0.69164425,0.13768311,Chile,,,2019-10-23,1,1,0,0,1,0,0,0,0
3207015,1,1,1.0,15,4,13,0,False,es,1.1878878880690255e+18,retweeted,@sebastianpinera Ladrón y Asesino!! #ChileViolatesHumanRights #RenunciaPiñera Esta marcha nacional multitudinaria que tanto te llama la atención es para decirte BASTA DE TU TERRORISMO DE ESTADO... BASTA DE MUERTOS Y VIOLENTADOS!! GUARDA TUS PERROS... PAGARÁS LA SANGRE DERRAMADA POR TI Y TU PRIMO.,109386411,0,0,0,0,0,1.1879107023019415e+18,2019-10-26T01:55:56.000Z,13623532.0,No Error,0.6544696,0.51028454,0.68668073,0.44942492,Chile,,,2019-10-26,1,0,0,0,1,0,0,0,0
3292074,1,1,1.0,10,38,7,0,False,es,1.1877841183497748e+18,retweeted,"Los weones del congreso estaban cagados de miedo. Miedo que la gente les de sus buenas patas en la raja, porque tienen clarito toda la mierda que nos han hecho!! CHILE DESPERTO Y USTEDES SERAN LOS PRIMEROS EN CAER. #LaMarchaMasGrande #LaMarchaMasGrandeDeChile",1186126358910590976,1,0,1,0,0,1.1877841183497748e+18,2019-10-25T17:32:56.000Z,,No Error,0.6989911,0.45895407,0.6798578,0.49142194,Chile,,,2019-10-25,1,0,0,0,1,0,0,0,0
3315946,1,1,1.0,7,4,0,0,False,es,1.187818547260674e+18,retweeted,#LaMarchaMasGrandeDeChile grande Carlitos Cassely!!! como desentonas en ese grupo d ineptos....,4868243962,0,0,1,0,0,1.187818547260674e+18,2019-10-25T19:49:44.000Z,,No Error,0.6342749,0.01083374,0.71120167,0.006647474,Chile,,,2019-10-25,1,0,0,0,1,1,0,0,1
3348378,1,1,1.0,17,5,14,0,False,es,1.1878394035588792e+18,retweeted,#LaMarchaMasGrandeDeChile dedicados a todos ustedes zánganos chupa sangre pulmones vírgenes ahora salgan con sus cagas de partidos manga de ladrones corruptos      @CamaraDiputados  @Senado_Chile,704083294212726784,0,0,1,0,0,1.1878394035588792e+18,2019-10-25T21:12:37.000Z,,No Error,0.7856813,0.54181844,0.802824,0.07476458,Chile,,,2019-10-25,1,1,0,0,1,1,1,0,0
3378728,1,1,1.0,13,7,10,0,False,es,1.1878502223592527e+18,retweeted,@joseantoniokast mira tonto conchetumadre... hay más de un millón de comunistas en plaza Italia... haz algo por vencer tus fantasmas... pobre wn. #LaMarchaMasGrandeDeChile,57342417,0,0,0,0,0,1.1878502223592527e+18,2019-10-25T21:55:36.000Z,123955962.0,No Error,0.7998551,0.45895407,0.83943826,0.022335978,Chile,,,2019-10-25,1,1,0,0,1,1,1,0,0
3389663,1,1,1.0,8,5,6,0,False,es,1.1878537833652388e+18,retweeted,Y piraña????  dos dias q no aparece la rata esa!!!!  Fuera piñera fuera los weones pencas del congreso #LaMarchaMasGrandeDeChile,1001068897,0,0,0,0,0,1.1878537833652388e+18,2019-10-25T22:09:45.000Z,,No Error,0.68408644,0.35112193,0.7418356,0.03407705,Chile,,,2019-10-25,1,0,0,0,1,1,0,0,0
3426697,1,1,1.0,23,36,18,0,False,es,1.187867286788608e+18,retweeted,Siempre la.  Cagan que gente de mierda!!! #LaMarchaMasGrandeDeChile,905191702956298240,0,0,1,0,0,1.187867286788608e+18,2019-10-25T23:03:25.000Z,,No Error,0.7105462,0.3361876,0.6991143,0.009178371,Chile,,,2019-10-25,1,1,0,0,1,0,0,0,0
3474548,1,1,1.0,12,12,10,0,False,es,1.1878856510495375e+18,retweeted,"Pacos culiaos, íbamos llegando pacíficamente a la Plaza de Armas, en familia, con niños y nos gasearon igual!!!! Malditos!!! #LaMarchaMasGrandeDeChile #Talca",930765110288814080,29,1,18,0,0,1.1878856510495375e+18,2019-10-26T00:16:23.000Z,,No Error,0.71760553,0.35515398,0.72756535,0.065292306,Chile,,,2019-10-26,1,1,0,0,1,1,0,0,0
3521469,1,1,1.0,2,34,0,0,False,es,1.1879054881571348e+18,retweeted,No quiero a ningún facho conchasumadre subiéndose al carro de #LaMarchaMasGrandeDeChile RT si tú tampoco! #PineraViolatesHumanRights,269120217,5,0,3,0,0,1.1879054881571348e+18,2019-10-26T01:35:13.000Z,,No Error,0.6989911,0.45293763,0.7218519,0.03407705,Chile,,,2019-10-26,1,0,0,0,1,1,0,0,0
3542263,1,1,1.0,2,4,0,0,False,es,1.1879148354571264e+18,retweeted,Son bien caras de raja los parásitos que ahora se suben al carro de #LaMarchaMasGrandeDeChile cuando no se atrevieron ni a asomarse por el centro en la tarde.,23967769,0,0,1,0,0,1.1879148354571264e+18,2019-10-26T02:12:21.000Z,,No Error,0.62702215,0.26195827,0.6798578,0.011456826,Chile,,,2019-10-26,1,0,0,0,1,0,0,0,0
3549570,1,1,1.0,10,7,6,0,False,es,1.1879185790622474e+18,retweeted,"#LaMarchaMasGrandeDeChile ¿pa ser paco es requisito ser un psicópata culiao?, no se olviden que estos mismos weones van a hacerle control de identidad a niños y niñas, esa wea de ley a que anularla!!!!",1507937048,0,0,0,0,0,1.1879185790622474e+18,2019-10-26T02:27:14.000Z,,No Error,0.7308154,0.42874086,0.72756535,0.035113025,Chile,,,2019-10-26,1,1,0,0,1,1,0,0,0
3638908,1,1,1.0,11,68,8,0,False,es,1.1878878880690255e+18,retweeted,"@sebastianpinera Ten respeto, deja de hacerte el hueon y ándate! Hay gente muerta y no dejas pasar la oportunidad de meter tu retórica infantil y simplona. De verdad vales una mierda @sebastianpinera #LaMarchaMasGrandeDeChile #RenunciaPiñera",59683685,0,0,0,0,0,1.1880634982507397e+18,2019-10-26T12:03:05.000Z,13623532.0,No Error,0.6588125,0.35368225,0.6991143,0.023371955,Chile,,,2019-10-26,1,0,0,0,1,0,0,0,0
172701,1,1,1.0,15,5,10,0,False,es,1.1856752898771886e+18,retweeted,"#ChileDesperto #piñeraculiao le da con que son todos delincuentes, aweonao la grande, va meter en cana al 90% de la región metropolitana",1144963265195204608,0,0,1,0,0,1.1856752898771886e+18,2019-10-19T21:53:12.000Z,,No Error,0.687436,0.34938923,0.72756535,0.012596053,Chile,,,2019-10-19,1,0,0,0,1,1,0,0,1
28300,1,1,1.0,17,4,10,0,False,es,1.1855934516158382e+18,retweeted,Por Dios este inepto de mierda puede perder hasta el gobierno de puro weon #ChileDesperto,332831543,0,1,0,0,0,1.1855934516158382e+18,2019-10-19T16:28:00.000Z,,No Error,0.8629672,0.3735507,0.87506694,0.01052473,Chile,,,2019-10-19,1,1,1,0,1,1,1,0,0
103102,1,1,1.0,9,2,5,0,False,es,1.1856380961776968e+18,retweeted,Zurdos culiaos van a dejar la caga en el país #ChileDesperto,1147731236271677440,0,2,0,0,0,1.1856380961776968e+18,2019-10-19T19:25:24.000Z,,No Error,0.85850734,0.45895407,0.83943826,0.021990653,Chile,,,2019-10-19,1,1,1,0,1,1,1,0,0
107940,1,1,1.0,12,3,7,0,False,es,1.1856406372631757e+18,retweeted,"Piñera manda a la Karla Rubilar a dar cara por el, maricon culiao #ChileDesperto",30156999,1,0,7,0,0,1.1856406372631757e+18,2019-10-19T19:35:30.000Z,,No Error,0.9209984,0.6224206,0.91372794,0.20544581,Chile,,,2019-10-19,1,1,1,1,1,1,1,1,1
118842,1,1,1.0,17,5,8,0,False,es,1.185646396411695e+18,retweeted,"#ChileDesperto pero weon no faltan los ctm que siguen pidiendo comida por rappi, Uber eats y pedidos ya GILES CULIAOS CÓMO CHUCHAAAAAAAA",366852663,1,0,5,0,0,1.185646396411695e+18,2019-10-19T19:58:23.000Z,,No Error,0.8540474,0.45895407,0.84251964,0.009877442,Chile,,,2019-10-19,1,1,1,0,1,1,1,0,0
137693,1,1,1.0,9,2,5,0,False,es,1.185655825207046e+18,retweeted,#ChileDesperto @CoxRobertoCox  Facho ctm mentiroso de mierda!!,1184111464346464256,0,0,0,0,0,1.185655825207046e+18,2019-10-19T20:35:51.000Z,,No Error,0.91625386,0.5145575,0.9263389,0.010239923,Chile,,,2019-10-19,1,1,1,1,1,1,1,1,1
162737,1,1,1.0,16,4,8,0,False,es,1.1856698078212628e+18,retweeted,#ChileDesperto se filtro audio de Piñera culiao diciendo q pondrán más .ilitares y toque de queda maldito conchetumare,1144963265195204608,0,0,0,0,0,1.1856698078212628e+18,2019-10-19T21:31:25.000Z,,No Error,0.8460273,0.35368225,0.83943826,0.011430934,Chile,,,2019-10-19,1,1,1,0,1,1,1,0,0
178605,1,1,1.0,5,3,0,0,False,es,1.1856778564096205e+18,retweeted,"¿QUE ME CALME? CALMAME ÉSTA, PERRO RE CULIAO. YA DESPERTAMOS, NO NOS VAMOS A DORMIR, NO NOS VAN A SEGUIR METIENDO EL PICO EN EL OJO. NO MÁS. #EstadoEmergencia #19Oct #ChileDesperto",98996753,0,0,2,0,0,1.1856778564096205e+18,2019-10-19T22:03:24.000Z,,No Error,0.8115627,0.50703704,0.8131897,0.094697006,Chile,,,2019-10-19,1,1,1,0,1,1,1,0,0
179952,1,1,1.0,5,3,0,0,False,es,1.1856783864060682e+18,retweeted,"ESCONDETE PIÑERA CULIAO PERO EL PUEBLO NO VA A PARAR PORQUE NO SE ESTÁ LUCHANDO SOLO POR LOS 30 PESOS, TU Y TODOS TUS CULIAOS LO SABEN  #ChileDesperto",868889914393473024,30,0,60,0,0,1.1856783864060682e+18,2019-10-19T22:05:30.000Z,,No Error,0.8403191,0.45895407,0.83943826,0.01750142,Chile,,,2019-10-19,1,1,1,0,1,1,1,0,0
199374,1,1,1.0,11,3,6,0,False,es,1.1856877239291535e+18,retweeted,ME ESTÁN HUEVIANXO QUE SE DECRETÓ TOQUE DE QUEDA. PIÑERA CULIAO. PACOS CULIAOS #ChileDesperto #RenunciaPiñera,2863031734,0,1,1,0,0,1.1856877239291535e+18,2019-10-19T22:42:37.000Z,,No Error,0.8364697,0.45895407,0.8204276,0.0103175985,Chile,,,2019-10-19,1,1,1,0,1,1,1,0,0
199598,1,1,1.0,9,3,5,0,False,es,1.1856876106787963e+18,retweeted,MILICOS DE MIERDA COMO NOS QUIEREN REPRIMIR #ChileDesperto,722551363247476736,0,0,0,0,0,1.1856876106787963e+18,2019-10-19T22:42:10.000Z,,No Error,0.8252207,0.45895407,0.8012121,0.01508414,Chile,,,2019-10-19,1,1,1,0,1,1,1,0,0
201157,1,1,1.0,18,6,10,0,False,es,1.1856885525055775e+18,retweeted,"#ChileDesperto Acaban de poner toque de queda desde las 22hrs a las 7 a.m., ya que los viejos culiaos al ver que el pueblo aún no se cansa de luchar ocupan la constitución aún vigente de la dictadura para su propia conveniencia CHUPA EL TREMENDO PICO PIÑERA CULIAO",1174449989029957632,15,1,19,0,0,1.1856885525055775e+18,2019-10-19T22:45:54.000Z,,No Error,0.8629672,0.52891463,0.84251964,0.012337137,Chile,,,2019-10-19,1,1,1,0,1,1,1,0,0
210184,1,1,1.0,17,10,10,0,False,es,1.1856929368576243e+18,retweeted,#ChileDesperto Santiaguinos....les quedan menos de dos horas para acuartelarse....muevan el culo cabr@s,119788508,0,0,0,0,0,1.1856929368576243e+18,2019-10-19T23:03:19.000Z,,No Error,0.82048255,0.45895407,0.78565484,0.34804323,Chile,,,2019-10-19,1,1,1,0,1,1,0,0,0
305817,1,1,1.0,8,3,0,0,False,es,1.1857575628404572e+18,retweeted,"Bastarda de mierda con miedo quieren resolver esto, #piñeraabajo #ChileDesperto",1185756040014585856,0,0,1,0,0,1.1857575628404572e+18,2019-10-20T03:20:07.000Z,,No Error,0.8629672,0.45895407,0.8634578,0.021300001,Chile,,,2019-10-20,1,1,1,0,1,1,1,0,0
315363,1,1,1.0,16,5,9,0,False,es,1.1857662323158794e+18,retweeted,#ChileDesperto #renunciachadwick #renunciapiñera renuncien malditos deformes!! Esto no es democracia chancho ql!!! 🖕fuera su narcocracia!!! Drogadictos de mierda!!!,469198632,0,0,2,0,0,1.1857662323158794e+18,2019-10-20T03:54:34.000Z,,No Error,0.8778702,0.61260825,0.87225974,0.06561559,Chile,,,2019-10-20,1,1,1,0,1,1,1,0,0
323678,1,1,1.0,12,3,6,0,False,es,1.1857750060825887e+18,retweeted,Que mierda ya están habilitando campos de concentración? Hijos de perra loco #ChileDesperto #EstadoEmergencia #ToqueDeQueda,1099799148734369792,0,0,0,0,0,1.1857750060825887e+18,2019-10-20T04:29:26.000Z,,No Error,0.85850734,0.61260825,0.8502231,0.053330876,Chile,,,2019-10-20,1,1,1,0,1,1,1,0,1
328681,1,1,1.0,9,3,4,0,False,es,1.1857840273426596e+18,retweeted,"MILICOS QLOS, TODA SU HISTORIA SE HAN DEDICADO A MATAR A SU PUEBLO HIJOS DE PUTA!!! #ChileDespertó #NosCansamos",20674601,0,0,0,0,0,1.1857840273426596e+18,2019-10-20T05:05:17.000Z,,No Error,0.89241093,0.6532936,0.8685752,0.2566701,Chile,,,2019-10-20,1,1,1,0,1,1,1,0,0
359092,1,1,1.0,7,3,3,0,False,es,1.1859134614836838e+18,retweeted,MILICOS CULIAOS EN VALPO. SIEMPRE LEVANTANDO ARMAS EN CONTRA DE SU PROPIO PUEBLO WEON OH. COMO TAN LAVADOS DE MENTE ESTOS SACOWEAS? O NO SE ACUERDAN QUE ANTES DE USAR ESE UNIFORME QL SON CHILENOS? SON PERSONAS? A CASO NACIERON EN CUNA DE ORO LOS MUY AWEONAOS? #ChileDesperto,1130289248744222720,0,0,0,0,0,1.1859134614836838e+18,2019-10-20T13:39:37.000Z,,No Error,0.8403191,0.5381526,0.82974654,0.046541955,Chile,,,2019-10-20,1,1,1,0,1,1,1,0,0
385880,1,1,1.0,15,4,8,0,False,es,1.1859691308239135e+18,retweeted,Esto va a terminar cuando renuncien! @sebastianpinera y la manga de inoperantes ministros. Nefasto hijo de puta cobarde y ladrón #AsambleaConstituyenteAhora #ChileDesperto #ChileProtests,64074373,1,0,0,0,0,1.1859691308239135e+18,2019-10-20T17:20:49.000Z,,No Error,0.85850734,0.61288875,0.87506694,0.0347677,Chile,,,2019-10-20,1,1,1,0,1,1,1,0,0
401998,1,1,1.0,12,4,6,0,False,es,1.1860111518780495e+18,retweeted,"Y la ministra Cubillos tan displicente la vieja de mierda, habla y deja la la caga la vieja culia. #ChileDesperto #toquedequeda",118903257,0,0,0,0,0,1.1860111518780495e+18,2019-10-20T20:07:48.000Z,,No Error,0.90451443,0.61260825,0.9100384,0.012958534,Chile,,,2019-10-20,1,1,1,1,1,1,1,1,0
425154,1,1,1.0,4,2,0,0,False,es,1.186073065668698e+18,retweeted,La yuta bastarda y los milicos traicioneros de la patria #ChileSeCanso #RenunciaPiñera #ChileDespertoً estamos recién empezando cerdos culiaos que al pueblo no se mata,127366443,0,0,1,0,0,1.186073065668698e+18,2019-10-21T00:13:49.000Z,,No Error,0.85333383,0.5748246,0.8685752,0.1284288,Chile,,,2019-10-21,1,1,1,0,1,1,1,0,0
492234,1,1,1.0,7,4,0,0,False,es,1.1863594797739087e+18,replied_to,"Pero que chucha hace ahí el CA'EZA de🐷,  éste viejo ql, le chupaba el pico a Pinocho, y ahora habla con pena, mentiroso, abusador y la ctm...!!! #Bienvenidos13 #piñeraculiao #renunciapiñeractm #RenunciaPiñera #EstoPasaEnChile #ChileDesperto",134878989,0,0,1,0,0,1.1863594797739087e+18,2019-10-21T19:11:56.000Z,,No Error,0.8629672,0.61260825,0.87225974,0.026479885,Chile,,,2019-10-21,1,1,1,0,1,1,1,0,0
504105,1,1,1.0,9,6,0,0,False,es,1.1863765409317107e+18,retweeted,"@meganoticiascl nos importaorta un pico su conteo de toque de queda , dejen de alarmar a la gente a transmitir terror sapos culiaos , hagan la pega e informen la verdad conchasdesumadre mentirosos de mierda !! #ChileDesperto #ChileQuierePaz RT  !!!!",64320421,0,0,0,0,0,1.1863765409317107e+18,2019-10-21T20:19:43.000Z,58048133.0,No Error,0.8403191,0.52737635,0.83943826,0.045895394,Chile,,,2019-10-21,1,1,1,0,1,1,1,0,0
574727,1,1,1.0,6,3,0,0,False,es,1.1866115641929073e+18,retweeted,Ubilla cállate chupafusiles y la conchadetumadre #PiñeraRenuncia #MilicosSinGloria #Asesinos #ChileDesperto #ChileProtesta #ChileResiste,2735892259,0,0,0,0,0,1.1866115641929073e+18,2019-10-22T11:53:37.000Z,,No Error,0.8778702,0.6552761,0.87225974,0.13802026,Chile,,,2019-10-22,1,1,1,0,1,1,1,0,0
628558,1,1,1.0,15,3,6,0,False,es,1.186803424597295e+18,retweeted,"Puta!, tengo miedo de q este chuchesumadre de #Piñera ceda a todas las propuestas y quede como como “el Salvador de Shile”... #PiñeraRenuncia #PiñeraCuliao #ChileDesperto #ChileDespierta #Chile #PiñeraDictador",33924516,0,0,1,0,0,1.186803424597295e+18,2019-10-23T00:36:00.000Z,,No Error,0.8252207,0.50703704,0.802824,0.018019408,Chile,,,2019-10-23,1,1,1,0,1,1,1,0,0
731064,1,1,1.0,11,12,5,0,False,es,1.1877525594627973e+18,quoted,@PublimetroChile Toma tus disculpas y metetelas en la raja! Asi tal cual! Eso que dijiste es el pensamiento de todos los fachos culiaos locos como tu! #RenunciaPiñera #ChileDespertoً,133732558,0,0,0,0,0,1.187756261703594e+18,2019-10-25T15:42:14.000Z,54115409.0,No Error,0.8629672,0.62879944,0.87225974,0.2836219,Chile,,,2019-10-25,1,1,1,0,1,1,1,0,1
749774,1,1,1.0,10,4,4,0,False,es,1.187880186349572e+18,retweeted,Y no olvidarse del ladron de mierda del Chico Culiao Saldivar ladron de mierda enano y la reconchadetumadre #LaMarchaMasGrandeDeChile #ChileDespertó #EstoNoVaAprender,118588486,0,0,0,0,0,1.187880186349572e+18,2019-10-25T23:54:40.000Z,,No Error,0.9061063,0.6127218,0.9100384,0.015602129,Chile,,,2019-10-25,1,1,1,1,1,1,1,1,0
793424,1,1,1.0,16,31,5,0,False,es,1.1881098371897303e+18,retweeted,@PetroDivisa @Oscarjnc Si claro hazte el ingenuo. Tienes dias promoviendo lo de chile y apoyando los desastres. Y eso de #chiledesperto es un claro mensaje de apoyo. Pero cuando aqui fuimos cientos de miles en las calles exigiendo la renuncia de Maduro ahi si no apoyabas nada no? Hipocrita de mierda,2316404351,0,0,4,0,0,1.1881365767669555e+18,2019-10-26T16:53:29.000Z,1315481666.0,No Error,0.8460273,0.41034412,0.87225974,0.010887212,Chile,,,2019-10-26,1,1,1,0,1,1,1,0,0
853724,1,1,1.0,15,4,7,0,False,es,1.1885746526978417e+18,retweeted,@24HorasTVN @sebastianpinera eres un presidente de cartón.... jamas has escuchado  a tú pueblo jamas entenderás nuestra realidad maldito hijo de puta #RenunciaPiñera #Chiledesperto #AsambleaConstituyente pa sacar a este won,301413986,0,0,0,0,0,1.1885756419957924e+18,2019-10-27T21:58:10.000Z,90227660.0,No Error,0.8403191,0.61260825,0.8502231,0.058503386,Chile,,,2019-10-27,1,1,1,0,1,1,1,0,0
883251,1,1,1.0,26,5,7,0,False,es,1.1889661158059459e+18,retweeted,Oye @KarlaEnAccion cállate un rato por el amor de dios. A NADIE LE INTERESAN LAS REFORMAS CULIAS QUE IMPULSÓ TU PRESIDENTE DE MIERDA. SON PURAS MIGAJAS #ChileEnRebeldia #FelizLunes  #ChileDesperto,1013975738184331264,3,0,1,0,0,1.1889661158059459e+18,2019-10-28T23:49:46.000Z,,No Error,0.82048255,0.5344867,0.8131897,0.023199292,Chile,,,2019-10-28,1,1,1,0,1,1,1,0,0
908970,1,1,1.0,15,4,4,0,False,es,1.1893215100513075e+18,retweeted,@pepe_auth  Puta que la cagai Pepe culiao. Te tenía buena. Chúpalo junto a @Karol_LuceroV  #ChileDesperto,1722554552,0,0,0,0,0,1.1893215100513075e+18,2019-10-29T23:21:59.000Z,155978526.0,No Error,0.83334327,0.56375664,0.802824,0.024753258,Chile,,,2019-10-29,1,1,1,0,1,1,1,0,0
1006397,1,1,1.0,9,3,4,0,False,es,1.1885669853675233e+18,retweeted,PIÑERA CULIAO RENUNCIA Y LLEVATE A CLAUDIO PALMA DE LA MANO Y AMBOS SE VAN A LA CHUCHA NEFASTOS CULIAOS #PineraDictador #piñerarenuncia #ChileNoSeRinde,151536717,2,0,0,0,0,1.1885669853675233e+18,2019-10-27T21:23:46.000Z,,No Error,0.89241093,0.56528324,0.88346136,0.07246469,Chile,,,2019-10-27,1,1,1,0,1,1,1,0,0
1083775,1,1,1.0,12,3,7,0,False,es,1.189013322374492e+18,retweeted,Piñera eres una mierda al igual que todo tu círculo cercano. Asesino y ladrón. #ChileNoSeRinde #cambiodegabiente,3004140590,1,0,3,0,0,1.189013322374492e+18,2019-10-29T02:57:21.000Z,,No Error,0.88599813,0.61260825,0.9063489,0.100830056,Chile,,,2019-10-29,1,1,1,0,1,1,1,1,0
1143239,1,1,1.0,20,5,11,0,False,es,1.1873905813807347e+18,retweeted,ojalá toda la manga de weones tipo axel kaiser sean reservistas para agarrarlos a camotazos a loa conchesumadres hijo de la deisy #ChileQuiereCambios #RenunciaPiñera,1036943642626285568,0,0,2,0,0,1.1873905813807347e+18,2019-10-24T15:29:09.000Z,,No Error,0.85333383,0.6612285,0.83943826,0.6615786,Chile,,,2019-10-24,1,1,1,0,1,1,1,0,0
1556331,1,1,1.0,20,6,6,0,False,es,1.188490557984854e+18,retweeted,Oye que wea en la tv dicen que las bancas de la catedral de Valpo cuestan 1 millon de pesos??? 1 MILLON DE PESOS?? SON DE ORO LAS WEAS??? VAYANSE A LA CHUCHA!!!! ME IMPORTA UN PICO TU IGLESIA CULIA LADRONA Y ABUSADORA. #EstoNoHaTerminadoً #EstoNoPara,1186126358910590976,0,0,3,0,0,1.188490557984854e+18,2019-10-27T16:20:04.000Z,,No Error,0.90451443,0.6829082,0.87225974,0.05430072,Chile,,,2019-10-27,1,1,1,1,1,1,1,0,1
1570917,1,1,1.0,10,2,4,0,False,es,1.1885341615581348e+18,retweeted,#renunciapiñera #EstoNoHaTerminadoً HIJOS DE PUTA LOS VAMOS A SACAR #PiñeraViolaDDHH,51568578,1,0,1,0,0,1.1885341615581348e+18,2019-10-27T19:13:20.000Z,,No Error,0.8629672,0.6134631,0.83943826,0.26455072,Chile,,,2019-10-27,1,1,1,0,1,1,1,0,0
1628964,1,1,1.0,13,4,5,0,False,es,1.1888429773445448e+18,retweeted,"Oye Gloria Hutt, se decente y renuncia también, vieja culia eres complice de todo esto #EstoNoHaTerminadoً",118476426,0,0,0,0,0,1.1888429773445448e+18,2019-10-28T15:40:28.000Z,,No Error,0.82048255,0.45895407,0.83943826,0.015947454,Chile,,,2019-10-28,1,1,1,0,1,1,1,0,1
1706949,1,1,1.0,10,4,3,0,False,es,1.1862884901133926e+18,retweeted,Hay que eliminar a todos los weones del congreso hay que quemarlos vivos a todos esos CSM #EstoPasaEnChile,380674779,0,0,0,0,0,1.1862884901133926e+18,2019-10-21T14:29:50.000Z,,No Error,0.8778702,0.6612285,0.8032227,0.779386,Chile,,,2019-10-21,1,1,1,0,1,1,1,0,0
1724443,1,1,1.0,7,2,3,0,False,es,1.1862992000588554e+18,retweeted,"Hijos de puta, presidente diabólico, anoche me hiciste dormir con miedo y hoy me despierto entendiendo todo tu circo, esto es absurdo, BASTA!!! DESTRUYAMOS LOS MEDIOS DE COMUNICACIÓN YA!!! #MediosManipulan #LaTVQuiereDestruirElPais #RenunciaPiñera #EstoPasaEnChile",902043903536365568,1,0,1,0,0,1.1862992000588554e+18,2019-10-21T15:12:24.000Z,,No Error,0.8364697,0.5748246,0.8082062,0.13650303,Chile,,,2019-10-21,1,1,1,0,1,1,1,0,0
1731987,1,1,1.0,6,4,3,0,False,es,1.186303026941911e+18,retweeted,"PACOS CULIAOS Y MILICOS DE MIERDA, PRESIDENTE INCOMPETENTE CONCHESUMADRE, QUE SE LLENABA LA BOCA EN VENEZUELA SOBRE LOS DERECHOS HUMANOS Y AQUÍ LOS ESTA VULNERANDO, HAY MUERTOS A MANOS DE LOS CARABINEROS O MILICOS Y ESO LA PRENSA NO LO DICE  #EstoPasaEnChile",3425075597,0,0,1,0,0,1.186303026941911e+18,2019-10-21T15:27:36.000Z,,No Error,0.9029226,0.6351782,0.8987166,0.08089764,Chile,,,2019-10-21,1,1,1,1,1,1,1,0,0
1767058,1,1,1.0,12,4,7,0,False,es,1.1863213845170463e+18,retweeted,"#EstoPasaEnChile me enferma escuchar a esa fea reculiá de la Cecilia Pérez y no, nunca me ha gustado que la traten de monga y hueás pero esa mujer es tan horrible por dentro y por fuera que no me queda más que insultarle con todo lo que se me pasa por la cabeza.",32898980,1,0,9,0,0,1.1863213845170463e+18,2019-10-21T16:40:33.000Z,,No Error,0.8364697,0.50703704,0.84251964,0.05236103,Chile,,,2019-10-21,1,1,1,0,1,1,1,0,0
1849421,1,1,1.0,5,3,0,0,False,es,1.186361429189976e+18,retweeted,"Hasta cuando @sebastianpinera y la concha de tu madre, no te da ni una pisca de pena loco... DESDE QUE HACES COMUNICADOS HABLAS DE LO MISMO MALDITO Y LA PUTA QUE TE PARIÓ, ESTAS EN TU PROPIA GUERRA PUTO DE MIERDA #21Oct #CHILERESISTE #EstoPasaEnChile",91352181,1,0,2,0,0,1.186361429189976e+18,2019-10-21T19:19:40.000Z,,No Error,0.91625386,0.699375,0.9028068,0.2836219,Chile,,,2019-10-21,1,1,1,1,1,1,1,1,1
1907043,1,1,1.0,6,5,0,0,False,es,1.186389948745814e+18,retweeted,"Me estas re webiando de que estás excusando la incompetencia de no entregar beneficios sociales en que ""tendrán que reconstruir"", WEONES CARE RAJA, LOS IMPUESTOS LOS PONEMOS NOSOTROS (PORQUE USTEDES LOS EVADEN) Anda a mentir a otro lado Momo de mierda! #EstoPasaEnChile",53305020,1,0,2,0,0,1.186389948745814e+18,2019-10-21T21:13:00.000Z,,No Error,0.8403191,0.45895407,0.83943826,0.019573374,Chile,,,2019-10-21,1,1,1,0,1,1,1,0,1
