"","id","year","majortopic","subtopic","official_id","titre","summary","type","legislature","original_topic","original_subtopic","day","month","date1","date2","divided_government","divided_legislature"
"2699",1202,1991,20,"2018","91-1389","Loi relative à la protection sociale des sapeurs-pompiers volontaires en cas d'accident survenu ou de maladie contractée en service","","Loi",9,20,2018,31,12,19911231,199112,1,1
"2700",1169,1991,20,"2032","91-698","Loi tendant à modifier l'article 6 de l'ordonnance no 58-1100 du 17 novembre 1958 relatif aux commissions d'enquête et de contrôle parlementaires","","Loi",9,20,2032,20,7,19910720,199107,1,1
"2701",1239,1992,20,"2001","92-556","Loi portant extension aux territoires d'outre-mer et à la collectivité territoriale de Mayotte de diverses dispositions intervenus en matière électorale","","Loi",9,20,2001,1,1,19920101,199201,1,1
"2702",1298,1992,20,"2001","92-1440","Loi portant ratification des ordonnances prises en application de la loi n° 92-11 du 4 janvier 1992 d'habilitation relative à l'adaptation de la législation applicable dans les territoires d'outre-mer","Domaines d’application des ordonnances : Organisation judiciaire; Procédure pénale; Indemnisation des victimes d'infraction ou d'accident de la circulation; Aide juridictionnelle en matière pénale; Secret des correspondances émises par la voie des télécommunications.","Loi",9,20,2001,1,1,19920101,199201,1,1
"2703",1299,1992,20,"2001","92-1441","Loi portant ratification des ordonnances prises en application de la loi n° 91-1380 du 28 décembre 1991 d'habilitation relative à l'adaptation de la législation applicable dans la collectivité territoriale de Mayotte","Domaines d'application des ordonnances : Mesures à caractère fiscal et douanier; Expropriation, préemption et domaine de l'Etat et des collectivités publiques; Droit des marchés publics; Droit rural, droit forestier, extraction des matériaux; Santé publique; Circulation routière, assurance des véhicules automobiles; Protection de l'environnement, lutte contre la pollution, prévention des risques majeurs; Organisation judiciaire; Aide juridictionnelle; Indemnisation des victimes d'infraction ou d'accident de la circulation","Loi",9,20,2001,1,1,19920101,199201,1,1
"2704",1222,1992,20,"2001","92-11","Loi d'habilitation relatif à l'adaptation de la législation applicable dans les territoires d'outre-mer","Domaines d’application des ordonnances : Organisation judiciaire; Procédure pénale; Indemnisation des victimes d'infraction ou d'accident de la circulation; Aide juridictionnelle en matière pénale; Secret des correspondances émises par la voie des télécommunications.","Loi",9,20,2001,4,1,19920104,199201,1,1
"2705",1225,1992,20,"2001","92-108","Loi relative aux conditions d'exercice des mandats locaux","","Loi",9,20,2001,19,1,19920119,199201,1,1
"2706",1285,1992,20,"2001","92-1255","Loi relative à la mise à la disposition des départements des services déconcentrés du ministère de l'équipement et à la prise en charge des dépenses de ces services","Décentralisation : direction départementale de l'équipement","Loi",9,20,2001,7,11,19921107,199211,1,1
"2707",1226,1992,20,"2002","92-125","Loi d'orientation relatif à l'administration territoriale de la République","","Loi",9,20,2002,4,2,19920204,199202,1,1
"2708",1281,1992,20,"2002","92-730","Loi organique tendant à modifier l'ordonnance no 58-1360 du 29 décembre 1958 modifiée portant loi organique relative au Conseil économique et social","L'assemblée du Conseil économique et social élit son bureau. Celui-ci se compose du président et de dix-huit membres. Les services administratifs du Conseil économique et social sont placés sous l'autorité du président, agissant par délégation du bureau. Les décisions relatives à l'administration du personnel sont prises au nom du bureau et sur proposition du secrétaire général par le président du Conseil économique et social","Loi",9,20,2002,30,7,19920730,199207,1,1
"2709",1221,1992,20,"2007","92-10","Loi relative aux recours en matière de passation de certains contrats de fournitures et de travaux","Droit communautaire des marchés publics","Loi",9,20,2007,5,1,19920105,199201,1,1
"2710",1287,1992,20,"2007","92-1282","Loi relative aux procédures de passation de certains contrats dans les secteurs de l'eau, de l'énergie, des transports et des télécommunications","Transposition droit européen en matière de marchés publics de fournitures et de travaux.","Loi",9,20,2007,9,12,19921209,199212,1,1
"2711",1227,1992,20,"2012","92-175","Loi organique modifiant l'ordonnance n° 58-1210 du 13 décembre 1958 portant loi organique relative à l'indemnité des membres du Parlement","","Loi",9,20,2012,7,2,19920207,199202,1,1
"2712",1331,1993,20,"2001","93-869","Loi tendant à allonger les délais d'élaboration du schéma départemental de la coopération intercommunale","","Loi",10,20,2001,1,1,19930101,199301,2,0
"2713",1383,1993,20,"2001","93-1436","Loi portant réforme de la dotation globale de fonctionnement et modifiant le code des communes et le code général des impôts","DE LA DOTATION GLOBALE DE FONCTIONNEMENT DES COMMUNES ET DE CERTAINS DE LEURS GROUPEMENTS. DE LA DOTATION GLOBALE DE FONCTIONNEMENT DES DEPARTEMENTS. DE LA DOTATION DE DEVELOPPEMENT RURAL. ","Loi",10,20,2001,1,1,19930101,199301,2,0
"2714",1307,1993,20,"2001","93-1","Loi portant dispositions diverses relatives aux départements d'outre-mer, aux territoires d'outre-mer et aux collectivités territoriales de Mayotte et de Saint-Pierre-et-Miquelon","","Loi",9,20,2001,5,1,19930105,199301,1,1
"2715",1320,1993,20,"2007","93-122","Loi relative à la prévention de la corruption et à la transparence de la vie économique et des procédures publiques","","Loi",9,20,2007,28,1,19930128,199301,1,1
"2716",1373,1993,20,"2007","93-1416","Loi relative aux recours en matière de passation de certains contrats de fournitures et de travaux dans les secteurs de l'eau, de l'énergie, des transports et des télécommunications","Transposition droit européen en matière de marchés publics de fournitures et de travaux. - modification de la loi 92-1282 de décembre 92.","Loi",10,20,2007,21,12,19931221,199312,2,0
"2717",1376,1993,20,"108","93-1419","Loi relative à l'Imprimerie nationale","L'ensemble des droits, biens et obligations de l'Etat attachés aux missions des services relevant du budget annexe de l'Imprimerie nationale est apporté à une société nationale, dénommée << Imprimerie nationale >>. La société mentionnée à l'article 1er est seule autorisée à réaliser les documents déclarés secrets ou dont l'exécution doit s'accompagner de mesures particulières de sécurité, et notamment les titres d'identité, passeports, visas et autres documents administratifs et d'état civil comportant des éléments spécifiques de sécurité destinés à empêcher les falsifications et les contrefaçons. Les fonctionnaires du ministère du budget régis par le décret no 69-795 du 7 août 1969 fixant le statut particulier des fonctionnaires techniques de l'Imprimerie nationale continuent d'exercer leur activité au sein de la nouvelle société et sont placés à ce titre sous l'autorité du président de ladite société; celle-ci prend en charge leur rémunération à compter de la date de réalisation des apports.","Loi",10,20,2016,1,1,19930101,199301,2,0
"2718",1339,1993,20,"108","93-896","Loi modifiant le régime des surtaxes locales temporaires perçues par la Société Nationale des Chemins de fer Français","","Loi",10,20,2016,7,7,19930707,199307,2,0
"2719",1344,1993,20,"108","93-923","Loi de privatisation","Aerospatiale, Société nationale industrielle. Compagnie nationale Air France. Banque Hervet. Banque nationale de Paris. Caisse centrale de réassurance. C.N.P. Assurances. Compagnie des machines Bull. Compagnie générale maritime. Crédit lyonnais. Pechiney. Régie nationale des usines Renault. Rhône-Poulenc S.A. Société centrale des Assurances générales de France. Société centrale du Groupe des assurances nationales. Société centrale Union des assurances de Paris. Société nationale d'exploitation industrielle des tabacs et allumettes. Société marseillaise de crédit. Société nationale d'étude et de construction de moteurs d'aviation. Société nationale Elf-Aquitaine. Thomson S.A. Usinor Sacilor.","Loi",10,20,2016,20,7,19930720,199307,2,0
"2720",1396,1994,20,"2001","94-98","Loi portant extension aux territoires d'outre-mer et à la collectivité territoriale de Mayotte de l'article L 71 du code électoral tel qu'il résulte de l'article unique de la loi n° 93-894 du 6 juillet 1993","","Loi",10,20,2001,1,1,19940101,199401,2,0
"2721",1391,1994,20,"2001","94-44","Loi rétablissant le renouvellement triennal par moitié des conseils généraux","","Loi",10,20,2001,5,1,19940105,199401,2,0
"2722",1438,1994,20,"2001","94-499","Loi organique relatif au transfert à l'Etat des compétences du territoire de la Polynésie française en matière pénitentiaire ","","Loi",10,20,2001,12,6,19940612,199406,2,0
"2723",1468,1994,20,"2001","94-590","Loi relative à la date du renouvellement des conseillers municipaux","","Loi",10,20,2001,16,7,19940716,199407,2,0
"2724",1443,1994,20,"2004","94-530","Loi relative à certaines modalités de nomination dans la fonction publique de l'Etat et aux modalités d'accès de certains fonctionnaires ou anciens fonctionnaires à des fonctions privées","","Loi",10,20,2004,1,1,19940101,199401,2,0
"2725",1471,1994,20,"2004","94-628","Loi relative à l'organisation du temps de travail, aux recrutements et aux mutations dans la fonction publique","","Loi",10,20,2004,22,7,19940722,199407,2,0
"2726",1507,1994,20,"2004","94-1134","Loi modifiant certaines dispositions relatives à la fonction publique territoriale","","Loi",10,20,2004,28,12,19941228,199412,2,0
"2727",1508,1994,20,"108","94-1135","Loi relative aux conditions de privatisation de la société nationale d'exploitation industrielle des tabacs et allumettes","","Loi",10,20,2016,28,12,19941228,199412,2,0
"2728",1437,1994,20,"2017","94-488","Loi relative aux rapatriés anciens membres des formations supplétives ou victimes de la captivité en Algérie","","Loi",10,20,2017,11,6,19940611,199406,2,0
"2729",1432,1994,20,"2032","94-476","Loi tendant à modifier l'article 6 bis de l'ordonnance no 58-1100 du 17 novembre 1958","TRANSFORMER LES ACTUELLES DELEGATIONS POUR LES COMMUNAUTES EUROPEENNES EN DELEGATIONS POUR L'UNION ; ordonnance relative au fonctionnement des Assemblées","Loi",10,20,2032,1,1,19940101,199401,2,0
"2730",1532,1995,20,"2001","95-97","Loi étendant dans les territoires d'outre-mer certaines dispositions du code de la route et portant dispositions diverses relatives aux territoires d'outre-mer et à la collectivité territoriale de Mayotte","disposition diverses dans divers domaines - principe de spécialité législative","Loi",10,20,2001,1,1,19950101,199501,2,0
"2731",1539,1995,20,"2001","95-173","Loi modifiant la loi n° 88-1028 du 9 novembre 1988 portant dispositions statutaires et préparatoires à l'autodétermination de la Nouvelle-Calédonie en 1998 et portant dispositions diverses relatives aux territoires d'outre-mer","","Loi",10,20,2001,20,2,19950220,199502,2,0
"2732",1573,1995,20,"2001","95-1350","Loi tendant à faciliter la transformation des districts urbains en communautés urbaines","Modification du code des communes - La même règle s'applique lorsque la communauté urbaine comprend des communes extérieures au district préexistant, sous réserve que cette extension de périmètre n'ait pas pour effet d'augmenter de plus de 10 p. 100 la population totale du district préexistant. Dans les cas de substitution de plein droit d'une communauté urbaine à un district, les communes qui n'ont pas désigné leurs représentants au conseil de communauté dans un délai de trente jours à compter de la création de la communauté sont représentées par leur maire jusqu'à ce qu'elles aient procédé à cette désignation. Le conseil de communauté est réputé complet. Il en va de même lorsque la communauté urbaine se substitue à un district préexistant dans les conditions prévues au deuxième alinéa de l'article L.165-7-1. ","Loi",10,20,2001,31,12,19951231,199512,0,0
"2733",1538,1995,20,"2007","95-127","Loi relative aux délégations de service public","Réglementation des marchés publics. Principe du libre choix du délégataire par la collectivité publique. DELEGATIONS DE SERVICE PUBLIC : Prolongations des conventions ; Transparence des comptes du délégataire ; Publicité et contrôle des comptes du délégataires ;: Stipulation des tarifs et de leurs modalités d'évolution dans les délégations de service public Compétences du Conseil de la concurrence ; DISPOSITIONS COMMUNES AUX MARCHES PUBLICS ET AUX DELEGATIONS DE SERVICES PUBLICS : Saisine de la mission interministérielle d'enquête ; : Régime des avenants ; Droit d'enquête des magistrats des juridictions financières ; Application du code des marchés publics par les assemblées parlementaires ;  Délit de favoritisme dans les marchés publics et les délégations de service public.","Loi",10,20,2007,5,2,19950205,199502,2,0
"2734",1541,1995,20,"2009","95-851","Loi relative à la partie législative du livre III du code des juridictions financières","Sont abrogés: La loi no 48-1484 du 25 septembre 1948 tendant à sanctionner les fautes de gestion commises à l'égard de l'Etat et de diverses collectivités et portant création d'une Cour de discipline budgétaire; L'article 62 de la loi no 50-928 du 8 août 1950 relative aux dépenses de fonctionnement des services civils pour l'exercice 1950 et à diverses dispositions d'ordre financier; Le III de l'article 1er de la loi no 80-539 du 16 juillet 1980 relative aux astreintes prononcées en matière administrative et à l'exécution des jugements par les personnes morales de droit public; L'article 78 de la loi no 93-122 du 29 janvier 1993 relative à la prévention de la corruption et à la transparence de la vie économique et des procédures publiques.","Loi",10,20,2009,14,7,19950714,199507,0,0
"2735",1521,1995,20,"2012","95-63","Loi organique relative à la déclaration du patrimoine des membres du Parlement","","Loi",10,20,2012,20,1,19950120,199501,2,0
"2736",1523,1995,20,"2012","95-65","Loi relative au financement de la vie politique","","Loi",10,20,2012,20,1,19950120,199501,2,0
"2737",1525,1995,20,"2012","95-72","Loi organique relative au financement de la campagne en vue de l'élection du Président de la République","","Loi",10,20,2012,20,1,19950120,199501,2,0
"2738",1537,1995,20,"2012","95-126","Loi relative à la déclaration du patrimoine des membres du Gouvernement, des titulaires de certaines fonctions électives, des fonctionnaires et agents publics exerçant des fonctions d'autorité","","Loi",10,20,2012,9,2,19950209,199502,2,0
"2739",1561,1995,20,"108","95-1251","Loi relative à l'action de l'Etat dans les plans de redressement du Crédit Lyonnais et du Comptoir des Entrepreneurs","","Loi",10,20,2016,1,1,19950101,199501,0,0
"2740",1563,1995,20,"2032","95-1292","Loi organique prise pour l'application des dispositions de la loi constitutionnelle n° 95-880 du 4 août 1995 qui instituent une session parlementaire ordinaire unique","","Loi",10,20,2032,1,1,19950101,199501,0,0
"2741",1520,1995,20,"2032","95-62","Loi organique modifiant diverses dispositions relatives à l'élection du Président de la République et à celle des députés à l'Assemblée nationale","","Loi",10,20,2032,7,1,19950107,199501,2,0
"2742",1547,1995,20,"2033","95-880","Loi constitutionnelle portant extension du champ d'application du référendum, instituant une session parlementaire ordinaire unique et modifiant le régime de l'inviolabilité parlementaire","Référendum. Session parlementaire ordinaire unique. Régime de l'inviolabilité parlementaire. Abrogation des dispositions relatives à la Communauté et des dispositions transitoires","Loi",10,20,2033,31,12,19951231,199512,0,0
"2743",1596,1996,20,"2001","96-142","Loi relative à la partie législative du code général des collectivités territoriales","","Loi",10,20,2001,1,1,19960101,199601,0,0
"2744",1600,1996,20,"2001","96-241","Loi portant diverses dispositions relatives aux concours de l'Etat aux collectivités territoriales et aux mécanismes de solidarité financière entre collectivités territoriales","Dotation d’aménagement. Dotation globale de fonctionnement. Fonds de solidarité. Mécanismes de répartition pour les communes. Contribution des départements au financement de la majoration de la dotation de fonctionnement minimale. Attributions du fonds national de péréquation aux communes dépourvues de fiscalité directe.","Loi",10,20,2001,1,1,19960101,199601,0,0
"2745",1614,1996,20,"2001","96-312","Loi organique portant statut d'autonomie de la Polynésie française","","Loi",10,20,2001,13,4,19960413,199604,0,0
"2746",1615,1996,20,"2001","96-313","Loi complétant le statut de la Polynésie française","","Loi",10,20,2001,13,4,19960413,199604,0,0
"2747",1654,1996,20,"2001","96-609","Loi portant dispositions diverses relatives aux territoires d'outre-mer et aux collectivités territoriales de Mayotte et de Saint-Pierre-et-Miquelon","Dipositions législatives applicables dans les TOM d'ordre divers… (pêche, finances, commerce, code civil etc…)","Loi",10,20,2001,6,7,19960706,199607,0,0
"2748",1655,1996,20,"2001","96-624","Loi organique complétant la loi organique n° 96-312 du 12 avril 1996 portant statut d'autonomie de la Polynésie française","","Loi",10,20,2001,6,7,19960706,199607,0,0
"2749",1584,1996,20,"2004","96-87","Loi d'habilitation relatif au statut général des fonctionnaires de la collectivité territoriale, des communes et des établissements publics de Mayotte","","Loi",10,20,2004,30,1,19960130,199601,0,0
"2750",1667,1996,20,"2004","96-1093","Loi relative à l'emploi dans la fonction publique et à diverses mesures d'ordre statutaire","Concours de recrutement fonctions publique d’Etat et territoriale. Dispositions relatives à la fonction publique territoriale. Dispositions relatives à la fonction publique hospitalière. Congé de fin d’activité au profit de certains fonctionnaires et agents non titulaire de la fonction publique d’etat et territoriale et hospitalière. Dispositions modifiant la loi no 83-634 du 13 juillet 1983 portant droits et obligations des fonctionnaires","Loi",10,20,2004,12,12,19961212,199612,0,0
"2751",1666,1996,20,"2007","96-1077","Loi relative au contrat de concession du Stade de France à Saint-Denis","Article unique. - Sans préjudice des droits éventuels à l'indemnisation des tiers, est validé le contrat de concession conclu le 29 avril 1995, en application de la loi no 93-1435 du 31 décembre 1993 relative à la réalisation d'un grand stade à Saint-Denis (Seine-Saint-Denis) en vue de la Coupe du monde de football de 1998, entre l'Etat et la société Consortium Grand Stade S.A. (nouvellement dénommée Consortium Stade de France) pour le financement, la conception, la construction, l'entretien et l'exploitation du grand stade (dénommé Stade de France) à Saint-Denis (Seine-Saint-Denis),équipement sportif d'intérêt national.","Loi",10,20,2007,1,1,19960101,199601,0,0
"2752",1578,1996,20,"2012","96-5","Loi modifiant la loi n° 88-227 du 11 mars 1988 modifiée, relatif à la commission pour la transparence financière de la vie politique","","Loi",10,20,2012,3,1,19960103,199601,0,0
"2753",1585,1996,20,"2012","96-89","Loi organique relative à la date de renouvellement des membres de l'Assemblée territoriale de la Polynésie française","","Loi",10,20,2012,6,2,19960206,199602,0,0
"2754",1613,1996,20,"2012","96-300","Loi tendant à préciser la portée de l'incompatibilité entre la situation de candidat et la fonction de membre d'une association de financement électorale ou de mandataire financier","","Loi",10,20,2012,10,4,19960410,199604,0,0
"2755",1622,1996,20,"2012","96-393","Loi relative à la responsabilité pénale pour des faits d'imprudence ou de négligence","Reponsabilité pénale des élus locaus dans le cadre de leur mandat, pour des faits d'imprudence ou de négligence. Modification du code de procédure pénale pour protection des élus.","Loi",10,20,2012,4,5,19960504,199605,0,0
"2756",1659,1996,20,"108","96-660","Loi relative à l'entreprise nationale France Télécom","La personne morale de droit public France Télécom mentionnée à l'article 1er est transformée à compter du 31 décembre 1996 en une entreprise nationale dénommée France Télécom, dont l'Etat détient directement plus de la moitié du capital social. Ouverture du capital de Fce Telecom.","Loi",10,20,2016,23,7,19960723,199607,0,0
"2757",1587,1996,20,"2017","96-110","Loi relative à la prorogation de la suspension des poursuites en faveur des rapatriés réinstallés","Remises partielles de prêts pour les rapatriés, aides à la consolidation des dettes. La nécessité de proroger une nouvelle fois le bénéfice de la suspension des poursuites (poursuite financières et bancaires).","Loi",10,20,2017,30,1,19960130,199601,0,0
"2758",1619,1996,20,"2018","96-370","Loi relative au développement du volontariat dans les corps de sapeurs-pompiers","Missions des sapeurs-pompiers volontaires. Conventions entre les employeurs et le service départemental d'incendie et de secours - Programmation des gardes. Autorisations d'absence pour formation. Durée de la formation. Protection des sapeurs-pompiers volontaires au regard des licenciements et des sanctions disciplinaires. Situation des sapeurs-pompiers volontaires au regard du financement de la formation professionnelle. Vacations horaires. Allocation de vétérance","Loi",10,20,2018,30,4,19960430,199604,0,0
"2759",1618,1996,20,"2018","96-369","Loi relative aux services d'incendie et de secours","Composition du corps départemental des sapeurs-pompiers. Les transferts de personnels Transfert des sapeurs-pompiers professionnels. Transfert des sapeurs-pompiers volontaires. Le conseil d'administration du service départemental d’incendie et de secours. Contributions financières des communes, des établissements publics de coopération intercommunales et du département au budget du service départemental d’incendie et de secours. Formation des sapeurs-pompiers volontaires.","Loi",10,20,2018,4,5,19960504,199605,0,0
"2760",1635,1996,20,"2032","96-517","Loi tendant à élargir les pouvoirs d'information du Parlement et à créer l'Office parlementaire d'évaluation des politiques publiques","Fonctionnement des assemblées parlementaires. Office parlementaire d’évaluation des politiques publiques composé de deux délégations constituées l'une à l'Assemblée nationale et l'autre au Sénat. Composition, saisine, fonctionnement…","Loi",10,20,2032,1,1,19960101,199601,0,0
"2761",1579,1996,20,"2032","96-62","Loi prise pour l'application des dispositions de la loi constitutionnelle n° 95-880 du 4 août 1995 qui instituent une session parlementaire ordinaire unique","","Loi",10,20,2032,7,2,19960207,199602,0,0
"2762",1634,1996,20,"2032","96-516","Loi tendant à créer un Office parlementaire d'évaluation de la législation","Fonctionnement des assemblées parlementaires. Il est institué un Office parlementaire d'évaluation de la législation composée de deux délégations constituées l'une à l'Assemblée nationale et l'autre au Sénat. L'office est chargé, sans préjudice des compétences des commissions permanentes, de rassembler des informations et de procéder à des études pour évaluer l'adéquation de la législation aux situations qu'elle régit. L'office est également investi d'une mission de simplification de la législation. Composition, nomination, fonctionnement, etc de l’Office","Loi",10,20,2032,15,6,19960615,199606,0,0
"2763",1708,1997,20,"2001","97-303","Loi tendant à harmoniser les règles applicables aux districts et aux communautés de communes pour la représentation au sein de syndicats de communes","Article unique : il est inséré, dans la section 3 du chapitre III du titre Ier du livre II de la cinquième partie du code général des collectivités territoriales, un article L. 5213-15-1 ainsi rédigé : Pour l'exercice de ses compétences, le district est également substitué aux communes qui en font partie lorsque celles-ci sont groupées avec des communes extérieures au district au sein de syndicats de communes. Cette disposition ne modifie ni les attributions ni le périmètre des syndicats préexistants.","Loi",10,20,2001,1,1,19970101,199701,0,0
"2764",1744,1997,20,"2004","97-1270","Loi portant ratification de l'ordonnance n°96-782 du 5 septembre 1996 prise en application de la loi n° 96-87 du 5 février 1996 d'habilitation relative au statut général des fonctionnaires de la collectivité territoriale, des communes et des établissements publics de Mayotte","","Loi",11,20,2004,30,12,19971230,199712,3,1
"2765",1683,1997,20,"2007","97-50","Loi complétant, en ce qui concerne certains contrats de services et de fournitures, la loi n° 91-3 du 3 janvier 1991 relative à la transparence et la régularité des procédures de marchés et soumettant la passation de certains contrats à des règles de publicité et de mise en concurrence et la loi n° 92-1282 du 11 décembre 1992 relative aux procédures de passation de certains contrats dans les secteurs de l'eau, de l'énergie, des transports et des télécommunications","Procédures de passation des marchés publics de services et de fournitures ; procédures de passation de marchés dans les secteurs de l'eau, de l'énergie, des transports et des télécommunications.","Loi",10,20,2007,1,1,19970101,199701,0,0
"2766",1702,1997,20,"2015","97-276","Loi portant dispositions statutaires relatives au corps des tribunaux administratifs et cours administratives d'appel","Qualités, recrutement, nomination, carrière des membres des tribunaux administratifs et des cours administratives d’appel.","Loi",10,20,2015,1,1,19970101,199701,0,0
"2767",1764,1998,20,"2001","98-145","Loi portant habilitation du Gouvernement à prendre, par ordonnances, les mesures législatives nécessaires à l'actualisation et à l'adaptation du droit applicable outre-mer","","Loi",11,20,2001,6,3,19980306,199803,3,1
"2768",1762,1998,20,"2001","98-135","Loi relative au fonctionnement des conseils régionaux","","Loi",11,20,2001,7,3,19980307,199803,3,1
"2769",1811,1998,20,"2001","98-610","Loi constitutionnelle relative à la Nouvelle – Calédonie","L'accord signé à Nouméa le 5 mai 1998 a fixé le cadre dans lequel s'inscrira l'évolution institutionnelle de la Nouvelle-Calédonie. La mise en oeuvre de cet accord suppose une loi constitutionnelle, dans la mesure où il faut aménager pour la Nouvelle-Calédonie une organisation politique qui n'entre pas dans le cadre statutaire prévu par l'article 74 de la Constitution pour les territoires d'outre-mer. Il s'agit en particulier de permettre le transfert progressif et irréversible aux institutions locales de compétences qui ne peuvent être déléguées aux territoires d'outre-mer sous l'empire des règles constitutionnelles actuelles car elles relèvent des prérogatives essentielles de l'Etat. De même, l'organisation envisagée autorisera les assemblées locales à adopter des délibérations ayant force de loi, qui pourront sur certains points, notamment en matière de citoyenneté, de régime électoral, d'emploi ou de statut civil coutumier, introduire un régime juridique différencié pour les citoyens de Nouvelle-Calédonie et pour les autres ressortissants français.","Loi",11,20,2001,20,7,19980720,199807,3,1
"2770",1756,1998,20,"2004","98-105","Loi organique portant recrutement exceptionnel de magistrats de l'ordre judiciaire et modifiant les conditions de recrutement des conseillers de cour d'appel en service extraordinaire","Recrutement à titre exceptionnel de magistrats sur concours","Loi",11,20,2004,24,2,19980224,199802,3,1
"2771",1831,1998,20,"2004","98-1313","Loi relative à la validation législative d'actes pris après avis du comité technique paritaire du ministère des affaires étrangères","Article unique : Sous réserve des décisions de justice passées en force de chose jugée, sont validés les actes pris après avis du comité technique paritaire ministériel institué par l'article 2 du décret no 94-726 du 19 août 1994 relatif aux comités techniques paritaires du ministère des affaires étrangères et dérogeant à certaines dispositions du décret no 82-452 du 28 mai 1982 relatif aux comités techniques paritaires, réuni dans sa composition fixée respectivement au vu des arrêtés du 14 octobre 1994 et du 1er octobre 1997 déterminant les organisations syndicales aptes à désigner les représentants du personnel au comité technique paritaire du ministère des affaires étrangères et fixant la répartition des sièges entre ces organisations, en tant que leur légalité serait contestée par le moyen tiré du défaut de consultation de l'ensemble des agents titulaires et non titulaires relevant de la compétence dudit comité en application du deuxième alinéa de l'article 11 du décret no 82-452 du 28 mai 1982 précité.","Loi",11,20,2004,31,12,19981231,199812,3,1
"2772",1834,1999,20,"2001","99-36","Loi relative au mode d'élection des conseillers régionaux et des conseillers à l'Assemblée de Corse et au fonctionnement des conseils régionaux","","Loi",11,20,2001,19,1,19990119,199901,3,1
"2773",1842,1999,20,"2001","99-209","Loi organique relative à la Nouvelle-Calédonie","Mesures d'application de l'Accord sur la Nouvelle-Calédonie signé à Nouméa le 5 mai 1998, partie organique (règles de fonctionnement et d'organisation des institutions, modalités de transfert des compétences de l'État, contrôle de certains actes de l'assemblée délibérante par le Conseil constitutionnel, règles relatives à la citoyenneté, à l'emploi, au statut civil coutumier et au régime électoral). Statut personnel des Kanak. Nouveau transfert des compétences de l'État vers la Nouvelle-Calédonie. Transfert à la Nouvelle-Calédonie, sur proposition du congrès, de certains établissements publics de l'État. Possibilité d'édicter des règles visant à protéger l'emploi local. L'État restera compétent pour les matières régaliennes : la justice, la défense, l'ordre public, la monnaie notamment. Institutions de la Nouvelle-Calédonie : congrès, gouvernement et son président, sénat coutumier, conseil économique et social. Elections au congrès et aux assemblées de provinces. Rôle du haut commissaire et les modalités des contrôles juridictionnels, financiers et budgétaires et maintiennent pour l'essentiel les dispositions en vigueur. ","Loi",11,20,2001,19,3,19990319,199903,3,1
"2774",1843,1999,20,"2001","99-210","Loi relative à la Nouvelle – Calédonie","Mesures d'application de l'Accord sur la Nouvelle-Calédonie signé à Nouméa le 5 mai 1998. Missions et les attributions du haut-commissaire en Nouvelle-Calédonie. Cadre de l'action de l'État pour le rééquilibrage et le développement économique et social de la Nouvelle-Calédonie. Dispositions applicables aux communes de la Nouvelle-Calédonie, aux syndicats mixtes et aux sociétés d'économie mixte. Attributions des maires des communes de Nouvelle-Calédonie pour les autorisations de lotir et de construire et les certificats d'urbanisme. Régime des sociétés d'économie mixte auxquelles participent la Nouvelle-Calédonie. Régime applicable aux comptes et comptables de la Nouvelle-Calédonie, des provinces, des communes et de leurs établissements publics. Insertion dans le code des tribunaux administratifs et des cours administratives d'appel des dispositions régissant le tribunal administratif de Nouvelle-Calédonie. Dispositions relatives à l'élection du congrès et des assemblées de province. ","Loi",11,20,2001,19,3,19990319,199903,3,1
"2775",1855,1999,20,"2001","99-384 ","loi autorisant l'approbation du protocole additionnel à la convention-cadre européenne sur la coopération transfrontalière des collectivités ou autorités territoriales","ce projet de loi approuve le protocole additionnel à la convention-cadre européenne sur la coopération transfrontalière des collectivités ou autorités territoriales (1980), signé en novembre 1995. Ce protocole pose clairement le principe du droit des collectivités territoriales à conclure des accords de coopération transfrontalière, à condition qu'elles respectent leurs domaines de compétence, les règles de légalité interne prévues par la législation nationale et les engagements internationaux de l'Etat.
Le volet le plus important du protocole additionnel est celui consacré aux organismes de coopération transfrontalière, puisqu'il définit deux modèles d'organismes de coopération transfrontalière possédant la personnalité juridique","Loi",11,20,2001,19,5,19990519,199905,3,1
"2776",1895,1999,20,"2001","99-586","Loi relative au renforcement et à la simplification de la coopération intercommunale","Le projet de loi vise 4 objectifs principaux : 1° Il propose une nouvelle architecture institutionnelle de l'intercommunalité en milieu urbain, grâce à une forme juridique nouvelle, la communauté d'agglomération. Il relève parallèlement le seuil de création de la communauté urbaine afin de réserver cette forme de coopération, relativement astreignante mais financièrement plus avantageuse, aux très grandes agglomérations. 2° Il met en place un corps de règles unifiées relatives au fonctionnement et à l'organisation de l'ensemble des structures de coopération intercommunale. Ce corpus de règles constituera le tronc commun du régime juridique de la coopération intercommunale. 3° Il renforce enfin la démocratie et la transparence du fonctionnement des établissements publics de coopération intercommunale. 4° Il prévoit des mesures fiscales et financières incitatives en vue de développer une taxe professionnelle unique dans les communautés d'agglomération.","Loi",11,20,2001,12,7,19990712,199907,3,1
"2777",1902,1999,20,"2001","99-899","Loi portant habilitation du Gouvernement, à prendre, par ordonnances, les mesures législatives nécessaires à l'actualisation et à l'adaptation du droit applicable outre-mer","","Loi",11,20,2001,25,10,19991025,199910,3,1
