text,annotation
Om ændring af forskellige hjemmelsbestemmelser om delegation til andre statslige myndigheder m.v. på Fødevareministeriet og Familie- og Forbrugerministeriets områder,20
"Forslag til lov om ændring af udlændingeloven. (Gennemførelse af forordning om en fællesskabskodeks for visa (visumkodeks), bemyndigelse til at fastsætte regler om studieaktivitet m.v.).",19
Lov om ændring i lov om statsstøtte til behandlig og pleje af tuberkuløse m.m.,3
Lov om ændring af lov om børne- og ungdomsforsorg (ændrede tilskudsregler for daginstitutioner),13
Forslag til lov om mærkning og skiltning indenfor forbrugsområdet mv.,15
Forslag til lov om ændring af statsbanelov,20
Forslag til lov om ændring af lov om arbejdsmarkedsuddannelser (ATP-bidrag og elevstøtte mm. til deltagere på uddannelse under Træningsskolen).,5
Lov om ændring i lov om teknisk samarbejde med udviklingslandene,17
Forslag til lov om ændring af lov om spiritus og gær  (ændringer med henblik på Danmarks tilslutning til De europæiske Fællesskaber),15
"Forslag til lov om ændring af udlændingeloven. (Forordning om ændring af konventionen om gennemførelse af Schengenaftalen og forordning, hvad angår bevægelighed for indehavere af visum til længerevarende ophold, afskaffelse af garantiordningen i visumsage",19
Forslag til lov om ændring af lov om Udbetaling Danmark og forskellige andre love. (Overførsel af opgaver fra Statens Administrations Finansservicecenter m.fl. til Udbetaling Danmark m.v.).,20
Lov om ændring af ophavsretsloven,13
"Forslag til lov om ændring af lov om afgift af kvælstofoxider, lov om energiafgift af mineralolieprodukter m.v. og lov om afgift af naturgas og bygas. (Højere afgift på luftforurening fra NOx m.v.).",14
Lov om jordfordeling mellem landejendomme.,14
Lov om anvendelse af modværdien af de henhold til det europæiske genopbygningsprogram modtagne gaveydelser.,19
Forslag til finanslov for finansåret 2013.,1
"forslag til lov om en særlig ydelse til folke- og invalidepensionister, krinisk syge og enlige mødre.",13
"Forslag til lov om gensidig administrativ bistand i sager om direkte og indirekte skatter mellem stater, der er medlem af Europarådet eller OECD.",15
forslag til lov om postvirksomhed,15
Forslag til lov om ændring af lov om banker,15
Forslag til lov om ændring af lov om elektriske stærkstrømsanlæg og elektrisk materiel. (Tilsyn).,17
Forslag til lov om ændring af lov om radio- og fjernsynsvirksomhed,15
Lov om ændring af lov om bygningsfredning,17
Forslag til lov om ændring af lov om social pension. (Ændring i opgørelsen af indtægtsgrundlag).,13
Lov om ændring i lov om indkomstbeskatning af aktieselskaber m.v.,15
forslag til lov om ændring af lov om folkeskolen,6
Lov om udlån til statshusmandsbrug m.m.,14
"Lov om ændring af lov om forhandling, udførsel og indførsel af æg og ægprodukter m.m.",15
Forslag til lov om ændring af lov om indhentelse af børneattest i forbindelse med ansættelse af personale m.v. og folkeoplysningsloven. (Udvidelse af børneattestordningen).,13
Normeringslov for finansåret 1956-57.,20
"Forslag til lov om ændring af lov om folkepension (om pensionstillæg m,v,)",13
Forslag til lov om ændring af lov om erstatning til besættelsestidens ofre (klageadgang),12
Forslag til lov om ændring af lov om radiospredning,15
"Forslag til lov om ændring af lov om arbejdsløshedsforsikring m.v. (Udvidet ungeindsats, afkortning af dagpengeperioden, fremrykning af aktivperioden m.v.).",5
lov om lempelse af beskatningen af merindtæt for skatteåret 1959-60,20
"Forslag til lov om ændring af lov om røgfri miljøer. (Udvidelse af lovens anvendelsesområde, skærpelse af lovens straffebestemmelser m.v.).",17
"Forslag til lov om ændring af lov om social pension, lov om social bistand (tillæg som følge af høj kommuneskat, forhøjelse af fradragsbeløbet for grundbeløbet og pensionstillæg, ændret betaling for m",13
Lov om ændring i lov om afsætning af frisk dansk frugt og danske gartneriprodukter,15
"Forslag til lov om ændring af aktieavancebeskatningsloven, skattekontrolloven, kildeskatteloven, ligningsloven og forskellige andre love. (Enkel og effektiv kontrol samt mindre skatteplanlægning).",15
Forslag til lov om ændring af retsplejeloven og forskellige andre love. (Blokering af hjemmesider og stop af offentlige ydelser til fremmedkrigere).,12
"Forslag til lov om ændring af dødsboskatteloven og forskellige andre love. (Forhøjelse af grænser for skattefritagelse, ændringer som følge af arveloven og nye aktieavancebeskatningsregler m.v.).",15
Lov om ændring af lov om naturfredning.,7
Forslag til lov om radio- og fjernsynsvirksomhed,15
Lov om ændring af lov om Lønmodtagernes Garantifond (overdragelse af krav til en statsanerkendt arbejdsløshedskasse),15
Forslag til lov om ændring af lov om musik.,17
Forslag til lov om ændring af ligningsloven,20
Forslag til lov om ændringer i lov om nedslag i skatteansættelsen for renteindtægter m.v.,15
Forslag til finanslov for finansåret 1982,1
"Om ændring af lov om valg til Folketinget, lov om valg af danske medlemmer til Europa-parlamentet og lov om kommunale valg",12
Lov om forlængelse af kollektive overenskomster,5
Lov om begrænsning af tantieme og vederlag mv.,19
Forslag til lov om ændring af lov om kommunale ejendomsskatter.,14
Lov om ændring i lov om  påligningen af indkomst og formueskat til staten,15
Forslag til lov omudskrivningsprocenten og personfradragene for kalenderåret 1979,20
forslag til lov om ændring af lov om støtte til miljøforbedrende investeringer i mindre landbrug m.v. og af lov om ændring af lov skattemæssigeafskrivninger m.v.,14
lov om udskydelse af revisionen af lov for færøerne om bekæmpelse af kønssygdomme,19
"Lov om ændring af lovene om folke-, invalide- og enkepension",13
Forslag til lov om ændring af de kommunale styrelseslove.,20
Om ændring af lov om ansvaret for og styringen af den aktive beskæftigelsesindsats (koordinationsudvalgenes årlige redegørelse),15
Lov om ændring af byggelov,15
lov om ændring i lov om handel med foderstoffer,18
Forslag til lov om ændring af lov om vederlag og pension m.v. for ministre. (Midlertidig nedsættelse af grundvederlag til ministre).,13
"Forslag til lov om ændring af forskellige skattelove og lov om VækstFonden. (Beskatning ved aflønning af medarbejdere i form af aktier, tegningsretter og aktiekøberetter).",15
"Forslag til lov om ændring af lov for Færøerne om rettens pleje og lov om ændring af tinglysningsloven, konkursloven og andre love. (Indførelse af virksomhedspant på Færøerne).",19
Forslag til lov om forurenet jord.,17
"Forslag til lov om ændring af lov om kemiske stoffer og produkter og lov om dyreforsøg. (Markedsføringsforbud for kosmetiske midler, der er testet med dyreforsøg, forbud mod udførelse af dyreforsøg med færdige kosmetiske midler samt offentliggørelse af visse oplysninger om kosmetiske midler m.v.).",17
Forslag til lov om udbygning af Fynske Motorvej syd om Odense.,15
Lov om ændring i lov om lønninger og pensioner m.v. til statenstjenestemænd,13
Forslag til lov om det fortsatte arbejde med forbedring af de ædres trivsel,13
Forslag til lov om ændring af lov om Danmarks Nationalbank,20
Lov om afgift ved ejerskifte af brugte motorkøretøjer,15
Forslag til lov om ændring af lov om sygehusvæsenet. (Tilbud om brystundersøgelse til kvinder mellem 50 og 69 år).,13
Forslag om lov om ændring i lov om valg til folketinget,23
Forslag til lov om ændring af lov om statstilskud til hjemmeservice.,14
Forslag til lov om ændring af udlændingeloven (kontrol og begrænsning af flygtningestrømmen til Danmark).,9
forslag til lov om ændring af lov om forsikringsaftaler,15
Om ændring af lov om udstationering af lønmodtagere (forelængelse af revisionsfrist),12
Forslag til lov om ændring af lov om rettens pleje,19
Lov om fastsættelse af kapitelstakster,5
Forslag til lov om dyrtidstillæg til arbejdsløse.,15
Om stipendier til visse udenlandske studerende ved korte og mellemlange videregående uddannelser,18
"Forslag til lov om ændring af lov om arbejdsløshedsforsikring m.v., lov om seniorydelse og lov om en aktiv arbejdsmarkedspolitik. (Fleksibel efterløn m.v.).",5
"Forslag til lov om ændring af lov om socialtilsyn, lov om social service og lov om voksenansvar for anbragte børn og unge. (Opfølgning på socialtilsynsreformen m.v.).",13
"lov om ændring af loven om oprettelse af ""statens almindelige videnskabsfond"".",17
Forslag til lov om butikstid.,15
Lov for grønland om ekspropriation,19
Forslag til lov om ændring af lov om tilskud til afvikling af studiegæld og om eftergivelse af studiegæld.,13
"Lov om ændring af lov om naturfredning (naturfredningsrådet, fredningsplaner, anlæg i det åben land, byggelinier",7
Forslag til lov om erhvervelse af landbrugsejendomme,4
Forslag til lov om ophævelse af udbyttedelingsloven,20
lov om ændring af postloven,15
Lov om ændring af lov om boligbyggeri,14
Forslag til lov om ændring af lov om beskatning af fortjeneste ved afståelse af aktier mv.,15
Forslag til lov om ændring af lov om dagpenge ved sygdom eller fødsel og om ophævelse af lov om begrænsning af løn under sygdom,13
Lov om ændring af lov om retsforholdet mellem arbejdsgivere og funktionærer,15
Forslag til lov om ændring af lov om dagpenge ved sygdom eller fødsel,13
Forslag til lov om skattefri kompensation for forhøjede energi- og miljøafgifter.,18
"Lov om arbejderbeskyttelse indenfor landbrug, skovbrug og gartneri.",4
Lov om forsvarets organisation m.v.,16
Forslag til lov om ændring af lov om rettens pleje,19
Forslag til lov om udligning i hovedstadsområdet,14
forslag til lov om ændring af lov om støtte til forbedring af strukturen og effektiviteteni jordbruget,12
Lov om bemyndigelse til optagelse af indenlandske statslån.,16
Forslag om lov om ændring af lov om rettens pleje,19
"Lov om ændring af købeloven, forsikringsaftaleloven og gældsbrevsloven (ændring af morarrentesatserne)",14
forslag til lov om betalt frihed til uddannelse,13
Forslag til lov om ændring af kildeskatteloven og forskellige andre skattelove (30% beskatning af visse lønodtagere mv.).,15
Lov om fremskyndet tilbagebetaling af visse afgifter,15
Forslag til lov om ændring af lov om registreret partnerskab. (Ændring af betingelserne for indgåelse af registreret partnerskab og stedbarnsadoption for registrerede partnere).,13
Lov om erhvervelse af arealer til Københavns Teknikum,15
forslag til lov om kommunernes styrelse,10
Forslag til lov om begrænsning af skattesagernes antal,15
forslag til lov om ændring af personskatteloven,13
lov om statens husholdningsråd.,13
Forslag til lov om ændring af lov om almindelig omsætningsafgift (merværdiafgift),15
Forslag til lov om ændring af sundhedsloven. (Udvidet patientsikkerhedsordning).,3
Forslag til lov om ændring af lov om by- og landzoner (ophævelse af byudviklingsudvalg),15
Lov om ændring af lov angående tilvejebringelse af befordringsmidler til brug for krigsmagten og ved beskyttelsen af civilbefolkningen mod følgerne af luftangreb,16
"Forslag til lov om ændring af lov om visse betalingsmidler. (Mulighed for at opkræve gebyr i den fysiske handel, når der betales med betalingskort).",15
Forslaf til lov om ændring i lov om afgift på omsætning af stærke drikke.,15
Lov om ændring af lov om tilskud til Grønlands hjememstyre og grønlandske kommuner.,19
Forslag til lov om ændring af lov om Handelsflådens Velfærdsråd. (Bortfald af statens finansiering af tv-betjeningen af søfarende).,20
"lov om udlån til sammenlægning, supplering samt oprettelse af jordbrug m.m.",4
Lov om ændringer i lov om offentlig auktion ved auktionsledere.,15
lov om en opsparingsordning for unge ikke-forsørgere.,13
Forslag til lov om leje.,15
"Om ændring af lov om aktieselskaber, lov om anpartsselskaber, lov om visse erhvervsdrivende virksomheder og lov om erhvervsdrivende fonde",15
Forslag til lov om ændring af lov om indkomstbeskatning af aktieselskaber m.v.,15
Forslag til lov om ændring af lov om social service. (Frit valg af hjælpemidler og boligindretning).,13
Forslag til lov om midlertidig regulering af obligationsudstedelsen,15
"Forslag til lov om ændring af lov om kommunal udligning og generelle tilskud til kommuner. (Kompensation for øget afgiftsbelastning og udvidelse af landevejsprincippet for biler, passagerer m.v. til og fra visse øer).",15
Forslag til lov om ændring af lov om foranstaltninger mod alkoholmisbrug. (Ændring af aldersgrænsen for forbud mod salg af alkohol til unge fra 15 til 18 år).,23
Forslag til lov om ændring af ligningsloven (omlægning af kontantlån).,15
Lov om udlån til visse rederivirksomheder.,15
"Forslag til lov om ændring af lov om scenekunst. (Indførelse af samtidighed i perioderne for egnsteateraftaler, præcisering af grundlag for refusionsberettigelse m.v.).",17
Lov om ændring i lov om omsorg for invalide- og folkepensionister,13
Forslag til lov om ændring af lov om forbud mod salg af tobak og alkohol til personer under 18 år og lov om forbud mod tobaksreklame m.v. (Krav om billedlegitimation og skiltning herom samt forbud mod reklame for tobaksvarer på internettet for specialbuti,12
forslag til lov om ændring af lov om indkomstskat og formueskat for personer m.v. (personskatteloven),15
Lov om ændring af lov om invalidepension mv  (forhøjelse af arbejsgiverbidraget til invalidepensionsfonden),13
Forslag til lov om ændring af lov om sikkerhed til søs. (Indførelse af promillegrænser til søs).,12
Lov om uddannelsesstøtte,13
Forslag til lov om regulering af statstilskud til amtskommuner ved ændringer i den amtskommunale udskrivningsprocent,15
"lov om midlertidigt tillæg til folke-, invalide- og enkepensionister samt om midlertidig forhøjelse af grænsen for hjælp til underhold",13
"Forslag til lov om ændring af lov om miljøgodkendelse m.v. af husdyrbrug, lov om miljøbeskyttelse, lov om jordbrugets anvendelse af gødning og om plantedække og forskellige andre love. (Ny regulering af husdyrbrug m.v. og indførelse af generelle regler for anvendelse af gødning på arealer og for husdyrbrug m.v. som udmøntning af dele af fødevare- og landbrugspakken samt ændringer som følge af VVM-direktivet m.v.).",17
Forslag til lov om ændring af adoptionslov,13
lov om ændringer i lov om valg til folketinget.,19
Forslag til lov om ændring af udlændingeloven. (Skærpede udvisningsregler).,9
"Forslag til lov om ændring af momsloven og lønsumsafgiftsloven. (Ændringer af regler om betalingspligtige personer m.v., ændringer som følge af tilpasning til 6. momsdirektiv og andre ændringer).",15
Forslag til lov om omkostningsdækning af udgifter til sagkyndig bistand i skattesager.,15
Om ændring af lov om social pension,13
Forslg til lov om delpension.,13
Forslag til lov om ændring af tobaksafgiftsloven. (Fastsættelse af minimumsantal af cigaretter i cigaretpakker).,15
forslag til lov om ændring af lov om beskatning til kommunerne af faste ejendomme (fritagelse af forsamlingshuse for grundskyld),14
Lov om ændring i lov om  menighedsråd,19
forslag til lov om ændring af lov om offentlige arkiver m.v.,10
"Forslag til ændring af kildeskatteloven (tillæg til forskelsbeløb af indkomstskat og kirkelige afgifter, som kommuner og amtskommuner afregner med statskassen).",15
"Forslag til lov om aktieselskaber, lov om anpartsselskaber, lov om visse selskabers aflæggelse af årsregnskab mv. og lov om forsirkingsvirksomhed.",15
forslag til lov om ændring af lov om leje,15
"Forslag til lov om ændring af lov om aktiv arbejdsmarkedspolitik, lov om orlov, lov om ændring af lov om arbejdsformidling og arbejdsløshedsforsikring mv. og lov om kommunal udligning og generelle til",5
forslag til lov om ændring af ligningsloven  (skattefritagelse for normalbidrag),15
"Forslag til lov om ændring af lov om barseludligningsloven. (Fællesopkrævning af bidrag til Barsel.dk, ophævelse af lovfastsatte satser for refusionsstørrelse, refusionsperioden og bidrag, indførelse af klageadgang m.v.).",15
"forslag til lov om ændring af lov om arbejdsformidling og arbejdsløshedsforsikring m.v.,(kommunal arbejdsformidling)",5
Lov om ændring af lov om hemmelige patenter,17
Om ændring af lov om miljøbeskyttelse (producentansvar for elektronikskrot),17
Forslag til lov om ændring af dagtilbudsloven. (Bedre vilkår for etablering af virksomhedsinstitutioner).,15
Forslag til lov om ændring af merværdiafgiftsloven (betalingsfrist fo rlandbrug og fiskeri),14
Om ændring af lov om offentlige betalinger m.v.,10
"Forslag til lov om ændring af lov om sygehusvæsenet (forebyggelse og sundhedsfremme, personale til internationale sundhedsopgaver, færdigbehandlede patienter, specialsamling samt oplysninger om virkso",6
Lov om ophævelse af lov om salg af frugt og gartneriprodukter ved frivillig offentlig auktion.,15
Forslag til lov om ændring af færdselslov,15
Forslag til lov om indgåelse af to tillægsaftaler til den dansk-grønlandske dobbeltbeskatningsaftale.,19
forslag til lov om ændring af lov om radio- og fjernsynsvirksomhed,15
lov om bekæmpelse af flyvehavre.,15
Forslag til lov om ændring af lov om taxikørsel m.v. (Krav til miljøegenskaber og energieffektivitet for køretøjer omfattet af taxilovgivningen).,15
Forslag til lov om ændring af lov om hjemmesygeplejerskeordninger. (Indførelse af mulighed for privat hjemmesygepleje).,13
Forslag til lov om ændring af lov om private bidrag til politiske partier og offentliggørelse af politiske partiers regnskaber. (Straf for urigtige oplysninger i partiregnskaber).,13
Lov om afgift af lystfartøjsforsikringer,15
Lov om ændring af lov om hf,17
"Forslag til lov om ændring af lov om offentlighed i forvaltn ingen. (Anvendelsesområde, journal- og postlister)",12
"Forslag til lov om ændring af forskellige skattelove. (Investeringsforeninger, dobbelt bundgrænse til ægtefæller og arveafkald).",15
Forslag til lov om ændring af lov  af borgerlig straffelov (forbrydelser mod skattelovene),12
Lov om ændring af personbeskatningsloven,15
"Forslag til lov om ændring af apoteksvirksomhed, lov om lægemidler m.v. ( Oprettelse af en lægemiddelstyrelse)",17
Lov om ændring af lov om afgift på benzin,15
Forslag til lov om ændring af lov om forbud mod forskelsbehandling på arbejdsmarkedet m.v. (Ophævelse af 70-årsgrænse m.v.).,15
"Forslag til lov om ændring af lov om private vejrettigheder (lovens ikrafttræden for områder, der hører under Københavns og Frederiksbergs Kommuner).",15
Lov om forlængelse af skattefritagelsen i henhold til lov nr. 117 af 9. april 1933 om lempelse af beskatningen til staten af nyopførte bygninger.,20
"Forslag til lov om ændring af lov om fuldbyrdelse af straf m.v. (Anvendelse af peberspray som magtmiddel, undersøgelse af den indsattes person og opholdsrum og udvidelse af behandlingsgarantien for indsatte i fængsler og arresthuse).",12
Lov om ændring af lov om social bistand,13
lov om ændring af forskellige lovbestemmelser om fortrinsret i tilfælde af konkurs,12
forslag til lov om statstilskud til energibesparelser i erhvervsvirksomheder,15
forslag til lov om bortfald af ydelser til stabiliseringslån for skatteåret 1958-59.,20
forslag til lov om ændring af lov om realkreditlignende lån og andelsboliglån m.v.,15
Forslag til lov om ændring af forskellige lovbestemmelser om forbrugsafgifter (ændringer som følge af ændringer i toldloven samt andre ændringer).,15
Forslag til lov om ophævelse af lov om arbejdsretten,5
"Forslag til lov om ændring af lov om finansiel virksomhed, lov om finansiel stabilitet, lov om en garantifond for indskydere og investorer, lov om værdipapirhandel m.v. og ligningsloven. (Gennemførelse af direktiv om genopretning og afvikling af kreditinstitutter og investeringsselskaber (BRRD) og direktiv om indskudsgarantiordninger (DGSD)).",15
Forslag til lov om ændring af lov om rettens pleje,19
Forslag til lov om grundskyld til staten,13
Om ændring af ophavsretsloven,13
Lov om ændring i lov om  sømandsskat,15
Lov om ændring i lov om  invalidepension m.v. (bortfald af børnetillæg),13
Forslag til lov om ændring af lov om byfornyelse og udvikling af byer. (Indførelse af påbudsbestemmelse om afhjælpning af kondemnable forhold m.v.).,10
forslag til lov om ændring af lov om miljø og genteknologi,17
Forslag til lov om opkrævning af indkomst- og formueskat for personer m.v. ( Kildeskat),13
"Forslag til lov om ændring af ophavsretsloven. (Gennemførelse af infosoc-direktivet, nye aftalelicenser m.v.).",17
Lov om Danmarks forvaltningshøjskole,20
forslag til Lov om ændring af lov om landvæsensretter,13
Forslag til lov om ændring af retsplejeloven. (Dommeres fremtræden i retsmøder).,12
Forslag til lov om ændring af lov om kommunal udligning og generelle tilskud til kommuner og amtskommuner (ændring af vægte for udgiftsbehovskriteriet).,15
Lov om ændring af lov om velfærdsforanstaltninger.,13
Lov om ændring i lov om vedligeholdelse af kirker og kirkegårde m.v.,23
Forslag til lov om ændring af lov om beskatning til kommunerne af faste ejendomme,15
Lov om statsanstalten for livsforsikring,13
Forslag til lov om ændring af lov om ligestilling af kvinder og mænd. (Kompetencen til sagsanlæg overføres fra ministeren til Ligestillingsnævnets sekretariat).,12
Forslag til lov om indfødsrets meddelelse.,19
Forslag til lov om ændring af lov om Danmarks Erhvervsfond.,15
"forslag til lov om ændring af lov om det civilie beredskab, lov om forsvarets personel og lov om forsvarets organisation m.v.",12
Forslag til lov om det europæiske samarbejdsudvalg,19
Forslag til lov om behandling af personoplysninger.,13
Forslag til lov om ændring af skattestyrelsesloven (ændring af sammensætningen af landsskatteretten m.v.,20
Forslag til lov om ændring af lov om opfindelser ved offentlige forskningsinstitutioner. (Erhvervsmæssig nyttiggørelse af rettigheder m.v.).,17
"Forslag til lov om ændring af lov om Danmarks tiltrædelse af De Europæiske Fællesskaber. (Danmarks ratifikation af Amsterdamtraktaten om ændring af Traktaten om Den Europæiske Union, traktaterne om op",19
Forslag til lov om Blødererstatningsfonden.,13
Lov om ændring i lov om tilskud af statskassen til Ny Carlsberg Glyptotek,14
Lov om ændring i lov om civilforsvaret,9
Forslag til lov om ændring af borgerlig straffelov,12
"Forslag til lov om anlæg af rute 21, strækningen Holbæk-Vig.",15
Lov om ændring af lov om folkepension,13
Lov om ændring af lov om stempelafgift,15
Lov om udlån til arbejerboliger på landet.,15
"Lov om ændring af lov om udlevering af lovovertrædere til Finland, Island, Norge og Sverige",19
forslag til lov om ændring af lov om hovedstadsområdets kollektive persontrafik,15
"Forslag til lov om ændring af lov om værdipapirhandel m.v., lov om finansiel virksomhed, lov om kreditaftaler, lov om finansielle rådgivere, lov om pantebrevsselskaber, lov om realkreditlån og realkreditobligationer m.v. og forskellige andre love. (Ret til basal indlånskonto, gennemførelse af ændringer til gennemsigtighedsdirektivet, modernisering af reglerne for indsendelse af årsrapporter, udvidelse af forsikringsselskabers drift af anden virksomhed, præcisering af regulering af refinansieringsrisiko for realkreditobligationer m.v. og gennemførelse af boligkreditdirektivet m.v.).",15
Lov om ændring i lov om statstilskud til kunstmuseer,13
Lov om leje,14
Om uddannelserne til højere handelseksamen (hhx) og højere teknisk eksamen (htx),13
Forslag til lov om ændring af vurderingsloven og skattestyrelsesloven,10
forslag til lov om ændring af lov om folkeskolen,6
Forslag til lov om ændring af vurderingsloven. (Indsættelse af revisionsbestemmelse og forlængelse af vurderingsrådenes funktionsperiode).,20
forslag til lov om ændring af lov om voksenuddannelsesstøtte,13
Forslag til lov om ændring af lov om folkepension (ejerboligfradrag for pensionister),13
Forslag til lov om ændring af lov om frikommuner og lov om naturbeskyttelse. (Etablering af yderligere forsøgsmuligheder for frikommunerne).,14
Om ændring af retsplejeloven og forskellige andre love (Kommunalreformen,12
Lov om beskyttelse mod afskedigelse på grund af foreningsforhold,17
Om ændring af lov for Færøerne om rettens pleje,19
forslag til lov om ændring af ligningsloven og personskatteloven (,13
"forslag til lov om nævn vedr. visse kulturelle foreninger, stiftelser, institutioner m.v.",23
Forslag tillov om sundehedsvæsenet i Grønland.,17
Forslag til lov om kolonihaver.,14
"Forslag til lov om ændring af lov om betalingstjenester og elektroniske penge. (Loft over interbankgebyrer, tilsyn med forordningen om interbankgebyrer m.v.).",15
"Forslag til lov om anlæg af rute 9, strækningen Odense-Svendborg.",15
"Forslag til lov om ændring af lov om fremme af besparelser i energiforbruget, lov om afgift af elektricitet og ligningsloven. (Nedlæggelse af Center for Energibesparelser).",8
"Forslag til lov om ændring af lov om jernbanevirksomhed m.v., lov om den selvstændige offentlige virksomhed DSB og om DSB S-tog A/S, lov om jernbanesikkerhed m.v. og lov om ekspropriationer under ministeriet for offentlige arbejder. (Gennemførelse af EU-regler m.v.).",15
Forslag til lov om ændring af lov om værn for dyr,19
Forslag til lov om ændring af lov om den sociale ankestyrelse (delegation af kompetence).,13
forslag til lov om ændring af forskellige lovbestemmelser om inddrivelse af det offentliges restancer (lønindeholdelse),12
Lov om ændring af lov om rettens pleje (politiets ledelse),19
"Forslag til lov om ophævelse af forældede regler fra før 31. december 1870. (Ophævelse af de ældste love og retsforskrifter, der er forældede og uden retlig betydning).",17
"Lov om ændring af lov om boligbyggeri (lån vedr driftsunderskud, garanti for tilbagebetaling af beboerindskud m.v",14
Forslag til lov om ændring af købeloven og forskellige andre love. (Ændringer som følge af forslag til ny forbrugeraftalelov m.v.).,15
Lov om ændring af lov om administration af Det europæsike økonomiske Fællesskabs forordninger om etablering af en fælles strukturpolitik for fiskersektoren og om den fælles markesordning for fiskeriva,18
"Lov om ændring af lov om styrelse af sociale og visse sundhedsmæssige anliggender, lov om den sociale ankestyrelse, bistandsloven m.fl. Lov (ændring af klagebehandling mv).",13
Forslag til forvaltningslov.,20
Lov om ændring af lov om social bistand. (Ændrede regler for hjælp til uddannelse),13
Forslag til lov om ændring af lov om afgift efter brændstofforbrug for visse personbiler og lov om vægtafgift af motorkøretøjer m.v. (Partikeludledningstillæg).,15
Lov om ændring af lov om vandforsyning m.v.,14
forslag til lov om en opsparingsordninng for kunstnere m.fl.,13
forslag til lov om miljøbeskyttelse,7
forslag til Lov om ændring i lov om skibes bemanding,16
Om ændring af lov om planlægning,20
Lov om adgang til forsvarerbistand under en asministrativ skatte- eller afgiftsstraffesag.,12
Lov om handelshøjskoler og handelshøjskoleafdelinger,15
Normeringslov for finansåret 1957-58.,20
forslag til lov om ændring af lov om afgift af gas,15
Om ændring af lov om forbud mod forskelsbehandling på arbejdsmarkedet m.v. (undtagelse for unge under 18 år),5
Forslag til lov om ændrng af lov om forsikring mod følger af arbejdsskade og lov om erstatningsansvar.,13
Forslag til lov om ændring af lov om miljøbeskyttelse og lov om forurenet jord. (Anlæg for deponering af affald m.v.).,17
Lov om ændring af lov om invalidepension m.v.,13
Lov om ændring i lov om  foranstaltninger i anledning af svangerskab m.v.,13
forslag til lov om ændring af lov om danmarks tiltrædelse af de europæiske fællesskaber,19
"Forslag til lov om ændring af lov om dag-, fritids- og klubtilbud m.v. til børn og unge (dagtilbudsloven) og lov om folkeskolen. (Afbureaukratisering af reglerne om pædagogiske læreplaner, sprogvurderinger og børnemiljøvurderinger m.v.).",16
"Forslag til lov om ændring af lov om hunde. (Ændring af bestemmelsen om skambid, optagning af strejfende hunde m.v.).",19
Lov om ændring af tinglysningsloven,13
Lov om ændring af lov om regulering af fiskeriet.,14
Forslag til lov om ændring af lov om social bistand (ophævelse af revisionsbestemmelsen til § 48 a).,13
Lov om ændring af lov om arbejdsformidling og arbejdsløshedsforsikring mv. (forhøjelse af arbejdsgivernes bidrag til arbejdsløshedsforsikring),5
Forslag til lov om ændring af lov om markedsføring.,15
forslag til lov om ændring af færdselsloven,10
Forslag til lov om ændring af lov om påligningen af indkomst- og formueskat til staten,15
Forslag til lov om ændring af lov om kommunal aktivering. ( Indførsel af præmieringsordning for offentlige arbejdsgivere),15
"Forslag til lov om ændring af lov om kommunal ejendomsskat
og lov om vurdering af landets faste ejendomme (Fritagelse for grundskyld for ejendomme ramt af kystnedbrydning og vurdering af visse ejendomme med hjemfaldspligt).",14
Forslag til lov om opfyldelse af Grundlovens § 75,20
Lov om ændring i lov om leje,15
Lov om ændring af merværdiafgiftsloven (afgiftsfritagelse for månedsaviser),15
Forslag til lov om ændring af lov om registreringsafgift af motorkøretøjer m.v. og lov om vægtafgift af motorkøretøjer m.v.,15
Forslag til lov om ændring af lov om svangerskabsafbrydelse (nedsættelse af aldersgrænsen).,19
forslag til lov om ændring af lov om gymnasieskoler og studenterkurss,16
Lov om ændring af lov om Statsanstalten for Livsforsikring,13
Lov om visse hovedlandevejsstrækninger,15
Forslag til lov om ændring af udlændingeloven. (Skærpelse af reglerne om tidsubegrænset opholdstilladelse).,9
forslag til lov om konkurrerende færgefart mellem helsingør og helsingborg,18
Forslag til lov om ændring af lov om jagten,19
Lov for Færøerne om borteblevne.,19
"Forslag til lov om ændring af lov om vejledning om uddannelse og erhverv samt forskellige andre love. (Vurdering af uddannelsesparathed, pligt til uddannelse, beskæftigelse m.v. og afbureaukratisering m.v.).",13
Forslag til lov om ændring af lov om DSB.,20
forslag til lov om ændring af lov om statens uddannelsesstøtte,13
forslag til lov om folkeregistrering,9
Forslag til lov om ændring af lov om lønsumsafgift for virksomheder inden for den finansielle sektor.,15
Forslag til finanslov for finansåret 2003.,1
Forslag til lov om ophævelse af lov om tilsyn med begravelseskasser og ligbrændingsforeninger og om ændring af forskellige lovbestemmelser.,12
Forslag til lov om ændring af lov om skattemæssige afskrivninger.,15
Lov om tillægsbevilling for finansåret fra 1. april 1962 til 31. marts 1963,15
Forslag til lov om daghøjskoler for voksne.,13
"Forslag til lov om ændring af lov om kommunal indkomstskat, selskabsskatteloven, fondsbeskatningsloven og lov om beskatning af pensionsordninger. (Statens afregning af selskabsskat m.v. til kommunerne",15
Forslag til lov om ændring af lov om afgift af vejbenyttelse og lov om vægtafgift af motorkøretøjer m.v.,15
Forslag til lov om ændring af lov for Færøerne om rettens pleje. (Advokatselskaber).,19
Forslag til lov om ændring af lov om skoleskibsafgift.,16
