id,legislature,year,month,description,type_of_law,majortopic,subtopic
1289,6,1999,5,"Ley 14/1999, de 4 de mayo, de Tasas y Precios Públicos por servicios prestados por el Consejo de Seguridad Nuclear.",Ordinary law,8,801
1290,6,1999,5,"Ley 15/1999, de 4 de mayo, sobre concesión de un crédito extraordinario, por importe de 7.673.674.489 pesetas, para compensar el déficit de la ""Compañía Trasmediterránea, Sociedad Anónima"", correspondiente al ejercicio de 1996, por la explotación de los servicios de comunicaciones marítimas de interés nacional.",Ordinary law,10,1007
1291,6,1999,5,"Ley 16/1999, de 4 de mayo, de creación del Colegio de Geógrafos.",Ordinary law,15,1599
1292,6,1999,5,"Ley 17/1999, de 18 de mayo, de Régimen del Personal de las Fuerzas Armadas.",Ordinary law,16,1608
1293,6,1999,5,"Ley 18/1999, de 18 de mayo, de modificación del artículo 9, apartado 5, del Código Civil.",Ordinary law,12,1208
1294,6,1999,5,"Ley 19/1999, de 18 de mayo, sobre concesión de un crédito extraordinario, por importe de 6.479.998.329 pesetas, para compensar el déficit de explotación de las líneas de Ferrocarriles de Vía Estrecha (FEVE), correspondiente al ejercicio de 1996.",Ordinary law,10,1005
1295,6,1999,5,"Ley 20/1999, de 18 de mayo, sobre concesión de un crédito extraordinario por importe de 12.355.000.000 de pesetas, para la realización de obras de infraestructura del ferrocarril metropolitano de Valencia, según convenio entre el Estado y la Comunidad Valenciana.",Ordinary law,10,1005
1296,6,1999,5,"Ley 21/1999, de 18 de mayo, sobre concesión de un crédito extraordinario, por importe de 3.455.924.700 pesetas, para atender la insuficiencia de crédito en la aportación al Fondo Europeo de Desarrollo (FED), como consecuencia de la decisión del Consejo de la Unión Europea de 19 de diciembre de 1997, sobre contribuciones de los Estados miembros al FED.",Ordinary law,19,1906
1297,6,1999,5,"Real Decreto-ley 8/1999, de 7 de mayo, por el que se modifica el artículo 10 de la Ley 52/1980, de octubre, de regulación del Régimen Económico de la Explotación del Acueducto Tajo-Segura. (BOE, núm. 112, de 11 de mayo de 1999). (PDF) (PDF) Convalidación ",Decree law,21,2104
1298,6,1999,5,"Real Decreto-ley 9/1999, de 21 de mayo, por el que se adoptan medidas urgentes para reparar los daños causados por los movimientos sísmicos acaecidos durante el mes de febrero de 1999, en la Comunidad Autónoma de la Región de Murcia (BOE, núm. 122, de 22 de mayo de 1999). (PDF) (PDF) Corrección de errores (PDF) Convalidación ",Decree law,15,1523
1299,6,1999,6,"Ley Orgánica 14/1999, de 9 de junio, de modificación del Código Penal de 1995, en materia de protección a las víctimas de malos tratos y de la Ley de Enjuiciamiento Criminal.",Organic law,12,1208
1300,6,1999,6,"Ley 22/1999, de 7 de junio, de Modificación de la Ley 25/1994, de 12 de julio, por la que se incorpora al Ordenamiento Jurídico Español la Directiva 89/552/CEE, sobre la coordinación de disposiciones legales, reglamentarias y administrativas de los Estados miembros, relativas al ejercicio de actividades de radiodifusión televisiva.",Ordinary law,17,1707
1301,6,1999,6,"Real Decreto-ley 10/1999, de 11 de junio, por el que se deroga la exención del Impuesto sobre el Valor Añadido de las entregas de bienes efectuadas en las tiendas libres de impuestos a viajeros con destino a otros Estados miembros de la Comunidad Europea. (BOE, núm. 140, de 12 de junio de 1999). (PDF) (PDF) Convalidación ",Decree law,1,107
1302,6,1999,6,"Real Decreto-ley 11/1999, de 11 de junio, de adopción de medidas de carácter urgente para reparar los efectos producidos por la sequía. (BOE, núm. 140, de 12 de junio de 1999). (PDF) (PDF) Convalidación ",Decree law,4,402
1303,6,1999,7,"Ley 23/1999, de 6 de julio, por la que se crea el Consejo General de Colegios Oficiales de Biólogos.",Ordinary law,15,1599
1304,6,1999,7,"Ley 24/1999, de 6 de julio, por la que se modifica el artículo 92.2 del Texto Refundido de la Ley del Estatuto de los Trabajadores, aprobado por Real Decreto Legislativo 1/1995, de 24 de marzo, referido a la extensión de convenios colectivos.",Ordinary law,5,505
1305,6,1999,7,"Ley 25/1999, de 6 de julio, por la que se declaran cooficiales las denominaciones Alacant, Castelló y València para las provincias que integran la Comunidad Valenciana.",Ordinary law,20,2001
1306,6,1999,7,"Ley 26/1999, de 9 de julio, de medidas de apoyo a la movilidad geográfica de los miembros de las Fuerzas Armadas.",Ordinary law,16,1608
1307,6,1999,7,"Ley 27/1999, de 16 de julio, de Cooperativas.",Ordinary law,15,1599
1308,6,1999,7,"Ley 28/1999, de 16 de julio, por la que se concede un crédito extraordinario, por importe de 9.393.184.038 pesetas, para el pago de indemnizaciones derivadas del derrumbamiento de la presa de Tous, con arreglo a la sentencia del Tribunal Supremo de 15 de abril de 1997, y se adoptan determinadas medidas adicionales a las establecidas por los Reales Decretos-Leyes 4/1993 y 10/1995.",Ordinary law,15,1523
1309,6,1999,7,"Ley 29/1999, de 16 de julio, de Modificación de la Ley 14/1994, de 1 de junio, por la que se regulan las Empresas de Trabajo Temporal.",Ordinary law,5,505
1310,6,1999,7,"Real Decreto-ley 12/1999, de 31 de julio, de medidas urgentes para la contención del gasto farmacéutico en el Sistema Nacional de Salud. (BOE, núm. 195, de 16 de agosto de 1999). (PDF) (PDF) Convalidación ",Decree law,3,335
1311,6,1999,9,"Real Decreto-ley 13/1999, de 3 de septiembre, por el que se financia el acuerdo interprofesional sobre formación continua en la comunidad Autónoma del País Vasco. (BOE, núm. 121, de 04 de septiembre de 1999). (PDF) (PDF) Convalidación ",Decree law,5,502
1312,6,1999,9,"Real Decreto-ley 14/1999, de 17 de septiembre, sobre firma electrónica. (BOE, núm. 224, de 18 de septiembre de 1999). (PDF) (PDF) Convalidación ",Decree law,15,1525
1313,6,1999,10,"Ley 30/1999, de 5 de octubre, de selección y provisión de plazas de personal estatutario de los servicios de salud.",Ordinary law,3,325
1314,6,1999,10,"Ley 31/1999, de 8 de octubre, por la que se crea el Consejo General de Colegios Oficiales de Ingenieros Técnicos Forestales.",Ordinary law,15,1599
1315,6,1999,10,"Ley 32/1999, de 8 de octubre, de solidaridad con las víctimas del terrorismo.",Ordinary law,12,1227
1316,6,1999,10,"Ley 33/1999, de 18 de octubre, sobre concesión de créditos extraordinarios por un importe total de 30.435.217.623 pesetas, para atender insuficiencias de crédito en los ejercicios 1997 y 1998, por las subvenciones que se efectúan para la cobertura de las diferencias de cambio de las divisas obtenidas en préstamos concedidos a las sociedades concesionarias de autopistas de peaje.",Ordinary law,10,1002
1317,6,1999,10,"Ley 34/1999, de 18 de octubre, sobre concesión de varios créditos extraordinarios en el presupuesto del Instituto Nacional de Empleo, para regularizar las insuficiencias producidas en bonificaciones de cuotas de Seguridad Social correspondientes a los ejercicios de 1996 y 1997 y en el premio de recaudación de la cuota de formación profesional del período 1995 a 1997, por importe total de 33.386.436.072 pesetas.",Ordinary law,5,599
1318,6,1999,10,"Ley 35/1999, de 18 de octubre, sobre concesión de un crédito extraordinario, por importe de 16.870.101.469 pesetas, para hacer efectivo el pago a las empresas colaboradoras de asistencia sanitaria de la compensación económica establecida en la disposición transitoria sexta de la Ley 66/1997, de 30 de diciembre, de Medidas fiscales, administrativas y del orden social para 1998.",Ordinary law,3,323
1319,6,1999,10,"Ley 36/1999, de 18 de octubre, de concesión del subsidio de desempleo y de garantías de integración sociolaboral para los delincuentes toxicómanos que hayan visto suspendida la ejecución de su pena de conformidad con lo previsto en la legislación penal.",Ordinary law,5,503
1320,6,1999,10,"Ley 37/1999, de 28 de octubre, por la que se modifica la Ley 38/1988, de 28 de diciembre, de Demarcación y de Planta Judicial.",Ordinary law,12,1204
1321,6,1999,10,"Real Decreto-ley 15/1999, de 1 de octubre, por el que se aprueban medidas de liberación, reforma estructural e incremento de la competencia en el sector de hidrocarburos. (BOE, núm. 236, de 02 de octubre de 1999). (PDF) (PDF) Convalidación ",Decree law,8,803
1322,6,1999,10,"Real Decreto-ley 16/1999, de 15 de octubre, por el que se adoptan medidas para combatir la inflación y facilitar un mayor grado de competencia en las telecomunicaciones. (BOE, núm. 248, de 16 de octubre de 1999). (PDF) (PDF) Convalidación ",Decree law,17,1706
1323,6,1999,10,"Real Decreto-ley 17/1999, de 29 de octubre, por el que se conceden varios créditos extraordinarios, por importe total de 6.946.700.000 pesetas, para atender obligaciones derivadas de gastos de inversión, del Ministerio de Medio Ambiente. (BOE, núm. 260, de 30 de octubre de 1999). (PDF) (PDF) Convalidación ",Decree law,7,700
1324,6,1999,11,"Ley 38/1999, de 5 de noviembre, de ordenación de la edificación.",Ordinary law,14,1400
1325,6,1999,11,"Ley 39/1999, de 5 de noviembre, para promover la conciliación de la vida familiar y laboral de las personas trabajadoras.",Ordinary law,13,1308
1326,6,1999,11,"Ley 40/1999, de 5 de noviembre, sobre nombre y apellidos y orden de los mismos.",Ordinary law,12,1210
1327,6,1999,11,"Ley 41/1999, de 12 de noviembre, sobre sistemas de pagos y de liquidación de valores.",Ordinary law,1,104
1328,6,1999,11,"Ley 42/1999, de 25 de noviembre, de Régimen del Personal del Cuerpo de la Guardia Civil.",Ordinary law,12,1201
1329,6,1999,11,"Ley 43/1999, de 25 de noviembre, sobre adaptación de las normas de circulación a la práctica del ciclismo.",Ordinary law,10,1099
1330,6,1999,11,"Ley 44/1999, de 29 de noviembre, por la que se modifica la Ley 10/1997, de 24 de abril, sobre derechos de información y consulta de los trabajadores en las empresas y grupos de empresas de dimensión comunitaria.",Ordinary law,5,505
1331,6,1999,11,"Ley 45/1999, de 29 de noviembre, sobre el desplazamiento de trabajadores en el marco de una prestación de servicios transnacional.",Ordinary law,9,529
1332,6,1999,11,"Real Decreto-ley 18/1999, de 5 de noviembre, por el que se conceden créditos extraordinarios y suplementos de crédito por importe total de 27.156.252.160 pesetas, para atender obligaciones derivadas de gastos de inversión del Ministerio de Fomento, y se adoptan medidas urgentes referentes a la rebaja de las tarifas de las autopistas de peaje. (BOE, núm. 266, de 06 de noviembre de 1999). (PDF) (PDF) Corrección de errores (PDF) Convalidación ",Decree law,10,1002
1333,6,1999,12,"Ley Orgánica 15/1999, de 13 de diciembre, de Protección de Datos de Carácter Personal.",Organic law,2,208
1334,6,1999,12,"Ley 46/1999, de 13 de diciembre, de modificación de la Ley 29/1985, de 2 de agosto, de Aguas.",Ordinary law,21,2104
1335,6,1999,12,"Ley 47/1999, de 16 de diciembre, por la que se modifica el artículo 5 de la Ley 25/1971, de 19 de junio, de protección a las familias numerosas.",Ordinary law,13,1308
1336,6,1999,12,"Ley 48/1999, de 20 de diciembre, por la que se autoriza la participación de España en la segunda reposición de recursos del Fondo para el Medio Ambiente Mundial Reestructurado.",Ordinary law,19,1902
1337,6,1999,12,"Ley 49/1999, de 20 de diciembre, sobre medidas de control de sustancias químicas susceptibles de desvío para la fabricación de armas químicas.",Ordinary law,16,1605
1338,6,1999,12,"Ley 50/1999, de 23 de diciembre, sobre el régimen jurídico de la tenencia de animales potencialmente peligrosos.",Ordinary law,12,1299
1339,6,1999,12,"Ley 51/1999, de 23 de diciembre, sobre concesión de un crédito extraordinario por importe de 231.898.349 pesetas, para abonar a Alvamar, S.A., la indemnización derivada de las sentencias del Tribunal Supremo de 27 de junio de 1994 y 6 de noviembre de 1997.",Ordinary law,4,408
1340,6,1999,12,"Ley 52/1999, de 28 de diciembre, de reforma de la Ley 16/1989, de 17 de julio, de Defensa de la Competencia.",Ordinary law,15,1520
1341,6,1999,12,"Ley 53/1999, de 28 de diciembre, por la que se modifica la Ley 13/1995, de 18 de mayo, de Contratos de las Administraciones Públicas.",Ordinary law,20,2007
1342,6,1999,12,"Ley 54/1999, de 29 de diciembre, de Presupuestos Generales del Estado para el año 2000.",Ordinary law,1,105
1343,6,1999,12,"Ley 55/1999, de 29 de diciembre, de Medidas fiscales, administrativas y del orden social.",Ordinary law,1,107
1344,6,1999,12,"Real Decreto legislativo 1/1999, de 23 de diciembre, por el que se adecua la normativa del recurso previsto en el párrafo 3º de la base 9ª del Real Decreto-ley de 11 de junio de 1929, de bases de puertos, zonas y depósitos francos al sistema tributario vi",Legislative Decree,10,1010
1345,6,1999,12,"Real Decreto-ley 19/1999, de 3 de diciembre, sobre las obligaciones de pago exigibles el día 31 de diciembre de 1999 (BOE, núm. 290, de 04 de diciembre de 1999). (PDF) (PDF) Convalidación ",Decree law,1,107
1346,6,1999,12,"Real Decreto-ley 20/1999, de 3 de diciembre, por el que se adoptan nuevas medidas para paliar los efectos de la sequía en algunos cultivos leñosos (BOE, núm. 290, de 04 de diciembre de 1999). (PDF) (PDF) Convalidación ",Decree law,4,402
1347,6,1999,12,"Real Decreto-ley 21/1999, de 10 de diciembre, por el que se conceden créditos extraordinarios por importe de 6.683.486.032 pesetas para atender obligaciones de ejercicios anteriores derivadas de gastos corrientes en bienes y servicios y otros gastos del Ministerio del Interior. (BOE, núm. 296, de 11 de diciembre de 1999). (PDF) (PDF) Convalidación ",Decree law,12,1299
1348,6,1999,12,"Real Decreto-ley 22/1999, de 17 de diciembre, por el que se concede un crédito extraordinario por importe de 38.472.463.379 pesetas, para aplicar a presupuesto las indemnizaciones satisfechas a los afectados por síndrome tóxico y se complementa el Real Decreto-ley 18/1999, de concesión de créditos extraordinarios y suplementos de crédito para atender gastos de inversión del Ministerio de Fomento. (BOE, núm. 302, de 18 de diciembre de 1999). (PDF) (PDF) Convalidación ",Decree law,4,403
1349,6,2000,1,"Ley Orgánica 1/2000, de 7 de enero, de modificación de la Ley Orgánica 2/1979, de 3 de octubre, del Tribunal Constitucional.",Organic law,20,2099
1350,6,2000,1,"Ley Orgánica 2/2000, de 7 de enero, de modificación de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, en materia de prohibición del desarrollo y el empleo de armas químicas.",Organic law,16,1605
1351,6,2000,1,"Ley Orgánica 3/2000, de 11 de enero, de modificación de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, en materia de lucha contra la corrupción de agentes públicos extranjeros en las transacciones comerciales internacionales.",Organic law,18,1899
1352,6,2000,1,"Ley Orgánica 4/2000, de 11 de enero, sobre derechos y libertades de los extranjeros en España y su integración social.",Organic law,9,900
1353,6,2000,1,"Ley Orgánica 5/2000, de 12 de enero, reguladora de la responsabilidad penal de los menores.",Organic law,12,1206
1354,6,2000,1,"Ley 1/2000, de 7 de enero, de Enjuiciamiento Civil.",Ordinary law,12,1210
1355,6,2000,1,"Ley 2/2000, de 7 de enero, reguladora de los contratos tipo de productos agroalimentarios.",Ordinary law,4,402
