text,annotation
"A Magyar Köztársaság Kormánya és az Észak-atlanti Szerződés Szervezete közötti, a NATO Légiszállítást Kezelő Szervezetnek a Magyar Köztársaság területén való településéről és működéséről szóló Megállapodás kihirdetéséről",19
A közigazgatási bíróságok függetlenségét biztosító további garanciákról,12
A mezőgazdasági szövetkezeti üzletrészről szóló 2000.évi CXLIV.törvény módosításáról,4
Esztergom Város Önkormányzata egyes intézményeinek átvételéről,14
A Büntető Törvénykönyvről szóló 2012. évi C. törvény módosítása a korrupciós bűncselekmények elévülési idejének emelése érdekében,12
A Magyar Köztársaság 2001. és 2002. évi költségvetéséről szóló 2000.évi CXXXIII.törvény módosításáról,20
A társadalombiztosítási alapok kintlévőségeinek egyszeri rendezéséről.,13
Az életüktől és szabadságuktól politikai okból jogtalanul megfosztottak kárpótlásáról szóló 1992.évi XXXII.törvény alapján kapott kárpótlási jegy helyett életjáradék ismételt választásáról,2
Egyes pénzügyi és gazdasági tárgyú törvények módosításáról,1
Az életüktől és szabadságuktól politikai okból jogtalanul megfosztottak kárpótlásáról.,2
Egyes törvényeknek a közhatalom gyakorlásának átláthatóságához szükséges módosításáról,12
Egyes rendészeti tárgyú és az azokkal összefüggő törvények módosításáról,12
"A társadalombiztosítás ellátásaira és a magánnyugdíjra jogosultakról, valamint e szolgáltatások fedezetéről szóló 1997.évi LXXX törvény módosításáról",13
"Az energetikai tárgyú törvények, valamint egyes klímapolitikai és adózási tárgyú törvények módosításáról",8
"A biztonságos és gazdaságos gyógyszer- és gyógyászatisegédeszköz-ellátás, valamint a gyógyszerforgalmazás általános szabályairól szóló 2006. évi XCVIII. törvény módosításáról",3
A fogyatékos személyek jogairól és esélyegyenlőségük biztosításáról,13
A külföldiek termőföldön történő zálogjog alapításának megakadályozása érdekében szükséges törvények módosításáról,9
A Magyar Köztársaság 2009. évi költségvetéséről szóló 2008. évi CII. törvény módosításáról,20
"A szabálysértésekről, a szabálysértési eljárásról és a szabálysértési nyilvántartási rendszerről szóló 2012. évi II. törvény egyes rendelkezéseinek az életvitelszerű közterületi tartózkodás dekriminalizálása érdekében szükséges hatályon kívül helyezéséről",12
A közoktatásról.,6
A távhőszolgáltatásról szóló 2005. évi XVIII. törvény és az árak megállapításáról szóló 1990. évi LXXXVII. törvény módosításáról,3
A frekvenciagazdálkodásról szóló 1993. évi LXII. törvény módosításáról,20
"A szabálysértésekről, a szabálysértési eljárásról és a szabálysértési nyilvántartási rendszerről szóló 2012. évi II. törvény módosításáról",20
Egyes törvényeknek az egyenlő bánásmód követelményének érvényesítésével összefüggő módosításáról,2
A Gyermek Jogairól szóló New Yorkban 1989. november 30-án kelt egyezmény megerősítéséről és kihírdetéséről,19
A politikai közszereplők szavahihetőségének helyreállítására,12
A nemzetbiztonsági ellenőrzés új szabályainak megállapításáról,16
Az Országgyűlés felsőházáról.,20
"A tulajdonviszonyok rendezése érdekében, az állam által az állampolgárok tulajdonában igazságtalanul okozott károk részleges kárpótlásáról szóló 1991. évi XXV. törvény módosításáról",20
A társadalombiztosítás működésének alapvető szabályairól és forrásairól,13
"A bírák jogállásáról és javadalmazásáról szóló 1997. évi LXVII. törvénynek, valamint az igazságügyi alkalmazottak szolgálati jogviszonyáról szóló 1997. évi LXVIII. törvénynek az elektronikus bírósági eljárással összefüggő módosításáról",12
Az állam tulajdonában lévő vállalkozói vagyon értékesítéséről szóló 1995. évi XXXIX. törvény módosításáról,20
A mérésügyről,5
"A Nemzetközi Munkaügyi Szervezet Általános Konferenciája 19. ülésszakán elfogadott, a nőknek bármilyen bányában földalatti munkára alkalmazásáról szóló 45. számú Egyezményének felmondásáról",12
A helyi adókról szóló 1990. évi C. törvénynek a termőföld megadóztatásának elkerülése érdekében történő módosításáról,14
Az egyes adótörvények és azzal összefüggő egyéb törvények módosításáról szóló 2012. évi CLXXVIII. törvény módosításáról,1
A Magyar Művészeti Akadémiáról szóló 2011. évi CIX. törvény módosításáról,23
"Az emberi jogok és alapvető szabadságok védelméről szóló,Rómában 1950.november 4-én kelt Egyezmény kilencedik jegyzőkönyvének kihirdetéséről.",2
"A közfoglalkoztatásról és a közfoglalkoztatáshoz kapcsolódó, valamint egyéb törvények módosításáról szóló 2011. évi CVI. törvény módosításáról",5
A budapesti 4-es - Budapest Kelenföldi pályaudvar-Bosnyák tér közötti - metróvonal megépítésének állami támogatásáról szóló 2005. évi LXVII. törvény módosításáról,10
A közúti hozzájárulás.,10
A mező- és erdőgazdasági földek forgalmáról szóló 2013. évi CXXII. törvénnyel összefüggő egyes rendelkezésekről és átmeneti szabályokról,4
A Magyarország gazdasági stabilitásáról szóló 2011. évi CXCIV. törvény módosításáról,1
"Az 1993. évi III. törvénynek a fogyatékossági támogatásban részesülő, munkaviszonnyal rendelkező személyek közgyógyellátásának jogosultsága érdekében szükséges módosításáról",3
"A környezeti ügyekben az információhoz való hozzáférésről, a nyilvánosságnak a döntéshozatalban történő részvételéről és az igazságszolgáltatáshoz való jog biztosításáról szóló, Aarhusban, 1998. június 25-én elfogadott Egyezmény módosításának kihirdetéséről",7
A közoktatásról szóló 1993. évi LXXIX. törvény módosításáról.,6
A polgári perrendtartásról szóló 2016. évi CXXX. törvény módosításáról,9
A nemzeti felsőoktatásról szóló 2011. évi CCIV. törvény módosításáról,6
Az életüktől és szabadságuktól politikai okból jogatalanul megfosztottak kárpótlásáról sz. 1992.évi tv.módositása.,2
A pénzmosás megelőzéséről és megakadályozásáról,1
Egyes törvényeknek a közszolgálati tisztviselők pártpolitikai tevékenységének hatékonyabb korlátozásához szükséges módosításáról,12
A szövetkezetekről szóló 1992. évi I. törvény hatálybalépéséről és az átmeneti szabályokról szóló 1992. évi II. törvény módosításáról.,5
"A belügyminisztérium volt III/III.csop.főn. hivatásos valamint ""szigorúan titkos"" állományú tisztjei és hálózati személyei adatait tartalmazó 1990.02.14-én lezárt nyilvántartásának, továbbá az egykori államvédelmi szervek és karhatalmi alakulatok",20
A közalkalmazottak jogállásáról szóló 1992. évi XXXIII. törvény módosításáról,5
"A villamos energiáról szóló 2007. évi LXXXVI. törvény, valamint az energetikai tárgyú törvények módosításáról szóló 2011. évi XXIX. törvény módosításáról",8
"A Magyar Köztársaság és a Szlovák Köztársaság között a közúti, a vasúti és a vízi határforgalom ellenőrzéséről szóló, Pozsonyban, 2003. október 9. napján aláírt Egyezmény kihirdetéséről",10
Egyes törvényeknek az egyedülálló szülőket segítő módosításáról,3
A Magyarország Kormánya és az Amerikai Egyesült Államok Kormánya között a szociális biztonságról szóló Egyezmény kihirdetéséről,13
A járványügyi intézkedésekkel kapcsolatos egyes szabályok megállapításáról és a járványügyi intézkedésekkel kapcsolatos egyes törvények módosításáról,3
"Az Európai Rendőrségi Hivatallal, a személy- és vagyonvédelmi, valamint a magánnyomozói tevékenységgel, a lőfegyverrel és a pirotechnikával kapcsolatos törvények jogharmonizációs célú módosításáról",12
A nemzeti hírügynökségről.,19
"A köztisztviselők jogállásáról szóló 1992. évi XXIII. törvény, valamint a fegyveres szervek hivatásos állományú tagjainak szolgálati viszonyáról szóló 1996. évi XLIII. törvény módosításáról",12
"Egyes törvényeknek a nemzeti vagyon és a közpénzek veszélyhelyzet fennállása idején történő takarékos és célszerű felhasználásának biztosításához, valamint a koronavírus-járvány leküzdéséhez történő hozzájárulásként különadó bevezetéséhez szükséges módosításáról",1
"A bíróságok szervezetéről és igazgatásáról szóló 1997. LXVI. törvény, a bírák jogállásáról és javadalmazásáról szóló 1997. évi LXVII. törvény, valamint a Magyar Köztársaság ügyészségéről szóló 1972. évi V. törvény módosításáról",12
"Egyes törvényeknek a földpályázatok nyilvánosságával, valamint a pályázati eljárás gyorsabb lefolytatásával kapcsolatos módosításáról",10
"Az offshore vállalkozásoknak a közpénzek felhasználásából történő kizárásáról, valamint az államigazgatás offshore-mentesítéséről",9
A földgázellátásról szóló 2008. évi XL. törvény módosításáról,8
A Munka törvénykönyvéről szóló 1992.évi XXII.törvény módosításáról,5
Az ország szabadsága visszaszerzésének jelentőségéről és a Magyar Szabadság napjáról,16
A kéményseprő-ipari tevékenységről szóló 2015. évi CCXI. törvény módosításáról,4
A sajtószabadság érvényesüléséhez szükséges egyes törvénymódosításokról,12
A Magyar Nemzeti Bankról szóló 2013. évi CXXXIX. törvénynek a jegybanki működés folyamatos tulajdonosi ellenőrzésének hatékonyabbá tétele érdekében szükséges módosításáról,1
A Nemzeti Média- és Hírközlési Hatóság 2016. évi egységes költségvetéséről,20
"Az ENSZ Biztonsági Tanácsának a Jugoszláv Szövetségi Köztársaságra (Szerbia és Montenegro) vonatkozó határozatai végrehajtásáról, valamint a Büntető Törvénykönyvről szóló 1978. évi IV. törvény kiegészítéséről.",19
A jogi segítségnyújtásról szóló 2003. évi LXXX. törvény és egyes törvények eljárásjogi kérdésekkel összefüggő módosításáról,12
Az egészségügyi természetbeni ellátások finanszírozásának változásával összefüggő törvénymódosításokról.,3
A 2008. március 9-i országos ügydöntő népszavazások eredményeként szükségessé váló törvénymódosításokról,20
A mezőgazdasági és vidékfejlesztési támogatásokhoz és egyéb intézkedésekhez kapcsolódó eljárás egyes kérdéseiről és az ezzel összefüggő törvénymódosításokról szóló 2003. évi LXXIII. törvény módosításáról,4
Az egyes migrációs tárgyú és kapcsolódó törvények módosításáról,9
A Polgári Törvénykönyvről szóló 2013. évi V. törvény hatálybalépésével összefüggő átmeneti és felhatalmazó rendelkezésekről,2
A Magyarország helyi önkormányzatairól szóló 2011. évi CLXXXIX. törvény kistelepülési polgármesterek méltányosabb díjazása érdekében történő módosításáról,5
Az államháztartásról szóló 1992.évi XXXVIII. tv. és az ahhoz kapcsolódó egyes törvényi rendelkezések módosításáról.,1
A miniszterek és államtitkárok illetményének és juttatásainak nyilvánosságáról,20
A Magyar Fejlesztési Bank Részvénytársaságról szóló 2001. évi XX. törvény módosításáról,20
Az építésügyről szóló 1964. évi III. törvény módosításáról.,14
A Magyar Köztársaság Kormánya és az Egyesült Nemzetek Menekültügyi Főbiztosának Hivatala közötti Megállapodás módosításáról szóló Jegyzőkönyv szövegének végleges megállapításáról és kihirdetéséről,9
Az illetékről szóló 1990. évi XCIII. törvény módosítása,20
A munkaidő-szervezéssel és a munkaerő-kölcsönzés minimális kölcsönzési díjával összefüggő egyes törvények módosításáról,5
Egyes törvényeknek a Nemzeti Országgyűlési és Kormányzati Képviselői Kártya Rendszerének (NOKKKR) bevezetéséhez szükséges módosításáról,20
A Magyar Köztársaság Alkotmányáról szóló 1949. évi XX. törvény módosításáról,2
A jelzálog-hitelintézetről és a jelzáloglevélről,5
"Egyrészről az Európai Unió és tagállamai, másrészről a Vietnami Szocialista Köztársaság közötti partnerségi és együttműködési Keretmegállapodás kihirdetéséről",19
A Magyarország Kormánya és az Azerbajdzsáni Köztársaság Kormánya közötti Légiközlekedési Megállapodás kihirdetéséről,19
A Magyarország 2019. évi központi költségvetéséről szóló 2018. évi L. törvénynek a falugondnoki rendszer fejlesztése: az állami finanszírozás felülvizsgálata és a gépjárművek cseréje érdekében szükséges módosításáról,20
A képviselők mentelmi jogával összefüggésben egyes törvények módosításáról,20
A reklámadóról szóló 2014. évi XXII. törvény eltérő szöveggel való hatálybalépéséről és azzal összefüggő egyes adótörvények módosításáról,15
Magyarország Alaptörvényének ötödik módosítása,20
A fogyasztói árkiegészítésről,5
"A gyermekek védelméről és a gyámügyi igazgatásról szóló 1997. évi XXXI. törvénynek a gyermekvédelem rendszerének megerősítése érdekében történő, valamint egyéb törvények módosításáról",13
A vámjog szabályozásáról szóló 1966. évi 2. törvényerejű rendelet és az adózás rendjéről szóló 1990. évi XCI. törvény módosításáról.,20
Az állattenyésztésről.,4
"A Magyar Köztársaság és Írország között a kettős adóztatás elkerüléséről és az adóztatás kijátszásának megakadályozásáról a jövedelemadók területén Dublinban, 1995.április 25-én aláírt Egyezmény kihirdetéséről",18
Az uzsorával összefüggő egyes törvények módosításáról,10
Egyes belügyi tárgyú és más kapcsolódó törvények módosításáról,9
"A postáról szóló 1992. évi XIV., valamint a távközlésről szóló 1992. évi LXXII. törvény hatálybalépéséről.",17
"A gazdasági érdekérvényesítés nyilvánosságáról, valamint egyes törvények antikorrupciós tárgyú módosításáról",20
A közalkalmazottak jogállásáról szóló 1992. évi XXXIII. törvény módosítására.,5
A büntetőeljárási jogszabályok módosításáról és kiegészítéséről,12
A társadalombiztosítás pénzügyi alapjai 1993. évi költségvetésének végrehajtásáról.,13
A migrációt támogató szervezetek működésének engedélyezéséről,9
A nemzeti és etnikai kisebbségek jogairól szóló 1993. évi LXXVII. törvény módosítására.,2
A Magyarország Kormánya és az Oroszországi Föderáció Kormánya közötti nukleáris energia békés célú felhasználása terén folytatandó együttműködésről szóló Egyezmény felmondásáról,8
A kötelező gépjármű-felelősségbiztosítással összefüggésben egyes biztosítási tárgyú törvények módosításáról,10
A Magyar Művészeti Akadémiáról szóló 2011. évi CIX. törvény módosításáról,23
Az illetékekről szóló 1990. évi XCIII. törvény módosításáról,20
A Magyarország 2019. évi központi költségvetéséről szóló 2018. évi L. törvény módosításáról,20
A fogyasztási adóról és fogyasztói árkiegészítésről szóló 1991.évi LXXVIII.tv. módosításáról.,5
"A biztonságos és gazdaságos gyógyszer- és gyógyászatisegédeszköz-ellátás, valamint a gyógyszerforgalmazás általános szabályairól szóló 2006. évi XCVIII. törvény módosításáról",3
A Vám és Pénzügyőrségről,20
A közoktatásról szóló 1993. évi LXXIX. törvény módosításáról,6
Az európai zászló és az európai lobogó használatáról,3
A kéményseprő-ipari közszolgáltatásról,4
A vízgazdálkodásról szóló 1995. évi LVII. törvény módosításáról,21
Egyes energetikai tárgyú törvények módosításáról,8
Az olimpiai életjáradék erkölcstelen magatartás miatti megvonásáról,23
A fogyasztói árkiegészítésről szóló 2003. évi LXXXVII. törvény módosításáról,5
Az új menekültügyi őrzött befogadó központok létrehozásával kapcsolatos kötelező lakossági véleménynyilvánításról,9
"A Nemzetközi Valutaalap alapokmányáról szóló Egyezmény 1990. június 28. napján kelt, harmadik módosításának, 1997. szeptember 23. napján kelt, negyedik módosításának, valamint a 2008. április 28. és május 5. napján kelt, ötödik módosításának kihirdetéséről, valamint a Nemzetközi Valutaalappal kapcsolatos egyes jegybanki feladatokról",19
Az egészségügyről szóló 1997. évi CLIV. törvény módosításáról,3
Az Országgyűlésről szóló 2012. évi XXXVI. törvénynek az országgyűlési képviselők javadalmazásának veszélyhelyzettel összefüggő eltérő szabályaival kapcsolatos módosításáról,20
"A Magyarország Kormánya és az Oroszországi Föderáció Kormánya között a végzettségek, a képesítések és a tudományos fokozatok kölcsönös elismeréséről szóló Egyezmény kihirdetéséről",19
A konzuli védelemről szóló 2001. évi XLVI. törvény módosításáról,20
A fegyveres szervek hivatásos állományú tagjainak szolgálati viszonyáról szóló 1996. évi XLIII. törvény módosításáról,12
Egyes törvényeknek a rezsicsökkentés végrehajtásához szükséges módosításáról,10
A Magyar Köztársaság nemzeti jelképeinek és a Magyar Köztársaságra utaló elnevezésnek a használatáról.,23
Az egyes tartós időtartamú szabadságelvonást elszenvedettek részére járó juttatásról,3
A Magyar Köztársaság 2005. évi költségvetéséről,20
A helyi önkormányzatok 1991.évi céltámogatásáról,14
A fogyatékos személyek jogairól és esélyegyenlőségük biztonságáról szóló 1998. évi XXVI. törvény módosításáról,3
Az általános forgalmi adóról szóló 1992. évi LXXIV. törvény módosításáról szóló 2004. évi IX. törvény módosításáról,1
A magyar állampolgárságról szóló 1993. évi LV. törvény módosításáról,9
Egyes otthonteremtési állami feladatok karitatív szervezetek általi átvállalásáról,13
A fogságfenyítés bírósági felülvizsgálatáról.,12
A Független Rendészeti Panasztestület eljárásának hatékonyabbá tételéhez szükséges törvénymódosításokról,12
A Magyar Köztársaság nemzeti jelképeinek és a Magyar Köztársaságra utaló elnevezésnek a használatáról szóló 1995. évi LXXXIII. törvény módosításáról,23
A sportról,23
Magyarország Alaptörvényének első módosítása,20
Egyes fémek begyűjtésével és értékesítésével összefüggő visszaélések visszaszorításáról szóló 2009. évi LXI. törvény módosításáról,15
A külföldről támogatott szervezetek átláthatóságáról,19
A sportrendezvények biztonságáról,12
"Egyes vagyongazdálkodást érintő rendelkezésekről, valamint egyes vagyongazdálkodási tárgyú törvények módosításáról",20
Az államháztartás egyensúlyát javító különadóról és járadékról szóló 2006. évi LIX. törvény módosításáról,1
A közhatalmat gyakorló politikusok és közpénzekkel gazdálkodók vagyonnyilatkozat-tételi szabályainak átalakításáról,20
"A bűnügyi nyilvántartási rendszerről, az Európai Unió tagállamainak bíróságai által magyar állampolgárokkal szemben hozott ítéletek nyilvántartásáról, valamint a bűnügyi és rendészeti biometrikus adatok nyilvántartásáról",12
A Magyar Köztársaság Alkotmányáról szóló 1949. évi XX. törvény módosításáról,2
A Magyar Köztársaság 2004. évi költségvetéséről és az államháztartás három éves kereteiről,20
A gázközmű-vagyonnal kapcsolatos önkormányzati igények rendezéséről,8
"Az erdőről, az erdő védelméről és az erdőgazdálkodásról szóló 2009. évi XXXVII. törvény módosításáról",7
A Kossuth-díjról és a Széchenyi-díjról szóló 1990. évi XII. törvény módosításáról,3
"A köztársasági elnök, a miniszterelnök, az Országgyűlés elnöke, az Alkotmánybíróság elnöke és a Legfelsőbb Bíróság elnöke tiszteletdíjáról és juttatásairól szóló 2000. évi XXXIX. törvény módosításáról",20
Az egyes egészségügyi tárgyú törvények módosításáról,3
A Magyar Köztársaság 2005. évi költségvetéséről szóló 2004. évi CXXXV. törvény módosításáról,20
A honvédelemről és a Magyar Honvédségről,16
A sportról szóló 2004. évi I. törvény módosításáról,3
A sportról szóló 2004. évi I. törvény módosításáról,3
Az államtitokról és a szolgálati tittokról szóló 1995.évi LXV. törvény módosításáról,20
A bölcsődei ellátás ingyenessé tétele érdekében szükséges egyes törvénymódosításokról,3
"Egyes törvények ipar- és kereskedelemszabályozási szempontból történő, valamint jogharmonizációs célú módosításáról",18
A Magyar Köztársaság Kormánya valamint a Lengyel Köztársaság Kormánya között a jogellenesen tartózkodó személyek államhatáron történő átadásáról-átvételéről szóló Egyezmény kihirdetéséről,9
A választási eljárásról szóló 2013. évi XXXVI. törvény módosításáról,9
A családon belüli erőszak elleni fellépés érdekében a Büntető Törvénykönyvről szóló 2012. évi C. törvény kihirdetett szövegtől eltérő szövegű hatálybalépéséről,12
"A regionális politika céljáról és tartalmáról, valamint a válságtérségek helyzetével összefüggő feladatokról.",19
"Az egyrészről az Európai Unió és tagállamai, másrészről Mongólia közötti partnerségi és együttműködési Keretmegállapodás kihirdetéséről",19
"Az egyes törvényeknek a devizahitel-csapda elkerüléséhez, valamint a devizahitel-csapdában lévők megsegítéséhez szükséges módosításáról",1
Az ügyvédekről szóló 1998. évi XI. törvény módosításáról,12
Az Országgyűlésről szóló 2012. évi XXXVI. törvény módosításáról,20
A társadalombiztosítási alap 1990.évi költségvetéséről szóló 1989.évi XLVIII.tv. módosításáról,13
Az idegenrendészeti távoltartásról,9
Az adó- és egyéb közterhekkel kapcsolatos nemzetközi közigazgatási együttműködés egyes szabályairól,18
Egyes törvényeknek a dolgozó szülők védelme érdekében szükséges módosításáról,5
Az épített környezet alakításáról és védelméről szóló 1997. évi LXXVIII. törvény módosításáról,7
"Az illetékekről szóló 1990. évi XCIII. törvény módosításáról, valamint a hiteles tulajdonilap-másolat igazgatási szolgáltatási díjáról szóló 1996. évi LXXXV. törvény módosításáról",20
A rozsdaövezeti akcióterületek létrehozásához szükséges intézkedésekről,10
Magyarország Alaptörvényének hatodik módosításáról,20
Magánszemélyek jövedelemadójáról szóló 1989.évi XLV.törvény módosítására.,5
"Az Európai Közösségek tisztviselőit és az Európai Unió tagállamainak tisztviselőit érintő korrupció elleni küzdelemről szóló, 1997. május 26-án kelt egyezmény kihirdetéséről",19
A Nemzeti Földalapról szóló 2010. évi LXXXVII. törvény módosításáról,21
A sajtószabadságról és a médiatartalmak alapvető szabályairól,3
Egyes pénzügyi tárgyú törvények módosításáról,1
Az általános forgalmi adóról szóló 1992. évi LXXIV. törvény módosításáról.,1
A foglalkoztatás elősegítéséről és a munkanélküliek ellátásáról szóló 1991. évi IV. törvény módosításáról,5
A Nemzeti Emlékezet Bizottságról szóló 2013. évi CCXLI. törvény módosításáról,23
A Magyarország Kormánya és a Libanoni Köztársaság Kormánya között a diplomata útlevéllel rendelkező állampolgáraik vízummentességéről szóló megállapodás kihirdetéséről,19
A személyi jövedelemadóról sz. 1995.évi CXVII.tv. módosításáról.,1
A Magyar Köztársaság Kormánya és az Egyiptomi Arab Köztárs.Kormánya között a kettős adózt.elkerül-re és az adóztatás kijátsz.megakad. a jövedelemadók ter-én Kairóban 1991.nov.15-én aláírt Egyezmény kihirdetéséről.,18
A regisztrációs adóról szóló 2003. évi CX. törvény módosításáról,9
A parlagfű elleni védekezésről,7
A közszolgálati tisztviselőkről szóló 2011. évi CXCIX. törvénynek a gyermekek hathatósabb védelme érdekében szükséges módosításáról,13
A Magyar Állam tulajdonában álló nemzeti vagyonról és a tulajdonosi joggyakorló szervezetről,20
A közszolgálati tisztviselőkről szóló 2011. évi CXCIX. törvény módosításáról a polgármesterek szabadságolási szabályainak átalakítása érdekében,5
A határőrizetről és a Határőrségről szóló 1997.évi XXXII. törvény módosításáról,9
A sportról szóló 2000. évi CXLV. törvény módosításáról,3
A Balaton Kiemelt Üdülőkörzet Területrendezési Tervének elfogadásáról és a Balatoni Területrendezési Szabályzat megállapításáról szóló 2000. évi CXII. törvény módosításáról,14
A közszolgálati médiaszolgáltatásra és a médiapiacra vonatkozó egyes törvények módosításáról,20
Egyes fontos tisztségeket betöltő személyek ellenőrzéséről.,20
Az 1980. évi 3. törvényerejű rendelettel kihirdetett Közúti Közlekedési Egyezmény módosításának kihirdetéséről,10
Magyarország Alaptörvényének hatodik módosításáról,20
"Egyes, a nemdohányzók védelmét szolgáló törvényi rendelkezések módosításáról",2
A pénzügyi közvetítőrendszer egyes elemeit érintő törvények jogharmonizációs célú módosításáról,1
A Módosított Európai Szociális Karta kihirdetéséről,3
A gazdasági reklámtevékenység alapvető feltételeiről és egyes korlátairól szóló 2008. évi XLVIII. törvény módosításáról,1
Az önkormányzati médiaszolgáltatások és sajtótermékek tekintetében a kiegyensúlyozott tájékoztatás biztosítása érdekében a médiaszolgáltatásokról és a tömegkommunikációról szóló 2010. évi CLXXXV. törvény módosításáról,20
A társadalombiztosítási nyugellátásról szóló 1997. évi LXXXI. törvény módosításáról,13
A polgári repülésről szóló 1981. évi 8. törvényerejű rendelet módosításáról.,10
A természet védelméről szóló 1996. évi LIII. törvénynek a városi közparkok védelme érdekében szükséges módosításáról,7
"A bűnügyi nyilvántartási rendszerről, az Európai Unió tagállamainak bíróságai által magyar állampolgárokkal szemben hozott ítéletek nyilvántartásáról, valamint a bűnügyi és rendészeti biometrikus adatok nyilvántartásáról szóló 2009. évi XLVII. törvény és azzal összefüggésben más törvények módosításáról",12
A gépjárműadóról szóló 1991. évi LXXXII. törvény módosításáról,10
A Központi Műszaki Fejlesztési Alapról szóló 1988. évi XI. törvény módosításáról,17
A társadalmi részvétel érvényesülését gátoló egyes törvények és törvényi rendelkezések hatályon kívül helyezéséről,13
A társadalombiztosítás pénzügyi alapjainak 1994. évi költségvetéséről szóló 1993. évi CXV. törvény módosításáról.,13
Az életüktől és a szabadságuktól politikai okból jogtalanul megfosztottak kárpótlásáról szóló egyes törvények módosításáról,2
A közhatalmat gyakorló politikusok és közpénzekkel gazdálkodók vagyonnyilatkozat-tételi szabályainak átalakításáról,20
A helyi önkormányzatokról szóló 1990.évi LXV.törvény módosításáról.,20
Az egészségügyről szóló 1997. évi CLIV. törvény módosításáról,3
Az országonkénti jelentések cseréjéről szóló illetékes hatóságok közötti multilaterális Megállapodás kihirdetéséről,19
"A társadalombiztosítás ellátásaira és a magánnyugdíjra jogosultakról, valamint e szolgáltatások fedezetéről szóló 1997. évi LXXX. törvény módosításáról",13
Egyes agrár-tárgyú törvények jogharmonizációs célú módosításáról,4
A jogalkotásról,12
A társasági adóról és az osztalékadóról szóló 1996.évi LXXXI.törvény módosításáról,13
A vízgazdálkodásról szóló 1995. évi LVII. törvény módosításáról,21
A Magyar Köztársaság Alkotmányáról szóló 1949. évi XX. törvény módosításáról,2
A Balaton Kiemelt Üdülőkörzet Területrendezési Tervének elfogadásáról és a Balatoni Területrendezési Szabályzat megállapításáról szóló 2000. évi CXII. törvény módosításáról,14
"A Szellemi Tulajdon Világszervezete 1996. december 20-án, Genfben aláírt Szerzői Jogi Szerződésének, valamint Előadásokról és a Hangfelvételekről szóló Szerződésének kihirdetéséről",23
Az egészségügyben működő szakmai kamarákról szóló 2006. évi XCVII. törvény módosításáról,3
A számvitelről,20
A Központi Műszaki Fejlesztési Alapról szóló 1988. évi XI.sz. törvény módosításáról.,17
"Az Európai Unióról szóló szerződés K.3 cikke alapján létrehozott, az informatika vámügyi alkalmazásáról szóló, Brüsszelben, 1995. július 26-án kelt Egyezmény és annak szerves részét képező Jegyzőkönyvek, valamint az Egyezmény ideiglenes alkalmazásáról szóló 1995. július 26-án aláírt Megállapodás kihirdetéséről",18
A külföldiek magyarországi befektetéseiről szóló 1988. évi XXIV. törvény módosításáról,18
A helyi önkormányzati képviselők jogállásának egyes kérdéseiről,20
"Egyes vagyongazdálkodási tárgyú rendelkezésekről, valamint egyes vagyongazdálkodást és nemzeti pénzügyi szolgáltatásokat érintő törvények módosításáról",20
"A Magyarország 2019. évi központi költségvetéséről szóló 2018. évi L. törvénynek a térségi infrastruktúra fejlesztés, illetve útépítés megvalósítása érdekében szükséges módosításáról",10
A párt- és kampányfinanszírozás szabályainak megsértésére vonatkozó szankciókról,12
"A Nemzeti Egészségügyi és Orvosképzésért Alapítványról, a Nemzeti Egészségügyi és Orvosképzésért Alapítvány és a Semmelweis Egyetem részére történő vagyonjuttatásról",3
A Bolgár Köztársaság Közép-európai Szabadkereskedelmi Megállapodáshoz történő csatlakozásáról szóló Megállapodás kihirdetéséről,18
A szövetkezetekről sz. 1992.évi I.tv. módosításáról.,5
"Az egyrészről az Európai Unió és annak tagállamai, másrészről Ausztrália közötti Keretmegállapodás kihirdetéséről",19
A sportról szóló 2004. évi I. törvény módosításáról,3
A munkavállalók szabad vasárnapjának biztosításához szükséges egyes törvények módosításáról,5
"Az Európa Tanács Strasbourgban, 1999. január 27-én kelt Korrupcióról szóló Büntetőjogi Egyezményének kihirdetéséről",12
A Wesselényi Miklós Ár- és Belvízvédelmi Kártalanítási Alapról,15
A felnőttképzéshez kapcsolódó egyes törvények módosításáról,6
A közalkalmazottak jogállásáról szóló 1992. évi XXXIII. törvény egyes rendelkezéseinek módosításáról.,5
A Büntető Törvénykönyvről szóló 1978. évi IV. törvény módosításáról,12
A 2008. március 9-i országos ügydöntő népszavazásokon hozott döntések végrehajtásáról,20
A Magyarország gazdasági stabilitásáról szóló 2011. évi CXCIV. törvénynek az Alaptörvény ötödik módosításával összefüggő módosításáról,1
Az alapvető élelmiszerek áfaterhének csökkentése érdekében az általános forgalmi adóról szóló 2007. évi CXXVII. törvény módosításáról,4
A Habsburg Ottó Alapítványról,19
A Munka Törvénykönyvéről szóló 1992.évi XXII. törvény módosításáról,5
A nők esélyegyenlőségét szolgáló egyes törvények módosításáról,2
A népegészségügyi termékadóról,3
"A hitelintézetekről és a pénzügyi vállalkozásokról szóló 1996. évi CXII. törvény, valamint egyes szakosított hitelintézetekről szóló törvények módosításáról",15
"A MKT és az OSzSzSzK között Moszkvában, 1991. december 6-án aláírt, a baráti kapcsoltaokról és együttműködésről szóló Szerződés és a Szerződés szerves részét képező 1992. 01. 29-i és 1992. 02. 5-i külügyminiszteri levélváltás kihirdetéséről.",19
Egyes választási törvények módosításáról,12
